Critic loss,Actor loss
2.1846228e-05,0.00018312731
0.024656015,-0.054262195
0.36990866,-7.584257e-05
0.02103675,-0.010034858
0.22249651,0.17331617
0.25043002,0.121231616
0.016987532,-0.057538807
0.106672406,0.019589797
0.0644641,-0.04047985
0.07233726,-0.15165584
0.32024115,0.071737766
0.15495236,-0.26580343
0.18548124,-0.23530406
0.6852569,-0.30434024
0.026237652,-0.058332685
0.15267025,-0.09934334
0.13723262,0.003909206
0.30064914,-0.15382867
0.014662694,-0.028074631
0.24646676,-0.0019481616
0.25729325,-0.32475978
0.21657582,0.081988625
0.10152922,-0.02301745
0.06650718,-0.16789676
0.11646438,0.040580586
0.43601584,0.08302919
0.034085196,-0.07085765
0.22090675,-0.030213276
0.20336217,-0.13178924
0.40502605,0.38757822
0.12543361,-0.0026759456
0.261592,0.09155565
0.20172018,-0.10226405
0.1624894,-0.005581426
0.26897898,-0.018622303
0.17552732,-0.24038221
0.21214403,0.14486971
0.043626685,-0.073441744
0.006798114,-0.027281687
0.23352773,0.012595047
0.0045469273,0.018977417
0.012901857,-0.0490814
0.13465807,-0.31421855
0.2060489,0.0063266805
0.17586839,0.055310752
0.07929262,-0.0998208
0.026543668,-0.054882973
0.09794106,-0.1857845
0.14787851,0.032620545
0.14403373,-0.08366885
0.049447432,-0.118111104
0.05314673,0.060461555
0.109925576,-0.06281396
0.0043251864,0.029432476
0.096834145,-0.15238862
0.02117811,0.012315636
0.04896162,0.0073202276
0.21862401,0.1241835
0.32737964,0.11135519
0.43037537,-0.30631486
0.030039554,0.06860406
0.2555162,0.022129804
0.2364139,0.22103536
0.10603225,0.009968157
0.006295018,-0.020798784
0.047496628,-0.17567591
0.22302546,-0.047091424
0.16983695,0.22207952
0.15401448,0.0013610553
0.11519542,0.011523843
0.018021183,-0.053440616
0.012898475,-0.0014325095
0.27841794,0.17016904
0.020629337,-0.027596278
4.419419,-0.058667164
0.058148652,-0.19189197
0.109561205,-0.037402354
0.030304536,-0.060542688
0.12206937,-0.011325184
0.3042744,0.16574855
0.054394554,-0.145018
0.19277418,-0.5110695
0.057171836,-0.13035919
0.14781532,0.08320394
0.19407685,-0.2395979
0.41773498,0.040835716
0.008365884,0.035251487
0.10356498,0.13112463
0.006513277,-0.043679997
0.2202274,0.025704153
0.18228424,-0.015745616
0.06721861,-0.20993055
0.15756756,0.05063368
0.3154038,0.3183044
0.2900032,-0.073326506
0.051416043,-0.17202015
0.10328636,0.10901082
0.07345937,-0.066500716
0.029977744,-0.045923177
0.008512526,-0.060977023
0.3345445,-0.11627844
0.024079084,-0.09099584
0.013890416,-0.088387854
0.1882392,-0.0047223624
0.019227838,-0.12974775
0.042488124,-0.20737268
3.0477197,-0.1025111
0.079377756,-0.15254363
0.03632541,-0.004339882
0.35624945,-0.008226868
0.0521394,-0.13222186
0.010951172,-0.010538765
0.06521678,0.084555715
0.040099736,-0.044323277
0.18064117,-0.11918474
0.010813151,-0.024582515
0.16353609,0.066505335
0.036295507,-0.14098231
0.022745296,-0.0632868
0.00573794,-0.04101133
0.18846375,-0.018550185
0.13093315,0.055493027
0.009139982,-0.045398865
0.32968614,0.14110152
0.143652,0.009430769
0.14180234,0.014653675
0.0034688218,0.009958197
0.023129264,-0.06298996
0.15008302,0.005411263
0.17345966,0.0052694133
0.02817143,-0.014517981
0.054804076,0.01620187
0.02362822,-0.06974274
0.01770957,-0.101674765
0.3174334,-0.036906864
0.38556448,0.11155579
0.2964494,0.059062716
0.16693562,-0.010503787
0.04154314,-0.1620285
0.25612608,-0.09842664
0.04612812,-0.12443029
0.007641299,-0.060987014
0.020611782,-0.071435936
0.111285836,-0.0304941
0.14339153,0.077881254
0.1438674,-0.014119562
4.718324,-0.02860547
0.061172407,-0.098761
0.007703583,-0.040062603
0.009585827,-0.042269588
0.17711504,-0.03406426
0.18931015,0.088660724
0.005062386,-0.006699274
0.028520532,-0.116376184
0.014650875,-0.034763884
0.003528414,0.009293838
0.17027833,-0.081585266
0.011619456,-0.039864603
0.14553761,-0.0027486316
0.25142765,0.15723944
0.14568014,0.0033358124
0.008278024,-0.035830595
0.26034582,0.20675842
0.14034122,0.019576414
0.2745483,0.13225175
0.12796248,0.011649083
0.1655276,-0.032201182
0.068298005,-0.11539469
0.019736348,-0.009118718
0.14945503,0.2724845
0.014830656,-0.09416586
0.13775234,0.079984784
0.007730026,-0.027922021
0.006150869,-0.034670983
0.16586764,0.12562941
0.010333801,-0.12037697
0.14515246,-0.08375502
0.008753019,-0.07373287
0.018163228,-0.12405955
0.0072750705,-0.055710956
0.34308663,0.02758778
0.011380717,-0.027150527
0.12167168,0.09291854
0.023214372,-0.1320975
0.012613002,-0.05995394
0.0061746226,-0.030209595
0.005114387,-0.0069528595
0.011612553,-0.071174204
0.009732793,-0.08301247
0.015176485,-0.07409873
0.0128013445,-0.07162268
0.1483437,-0.013658891
0.0096618375,-0.05413672
0.0117249,-0.066859536
0.0069502066,-0.058013175
0.009354994,-0.054219294
0.0098103555,-0.061461136
0.14881034,0.044544566
0.15139334,-0.073123045
0.14349289,-0.003468598
0.022179203,-0.12729542
0.0067881974,-0.029937716
0.009394768,-0.045361802
0.008209535,-0.039118018
0.016303694,-0.055021454
0.0085448325,-0.05592059
0.01641944,-0.021359215
0.014195859,-0.071820565
0.16634527,-0.026141109
0.007750982,-0.040393863
0.009758875,-0.03257757
0.008832089,-0.027404753
0.27935582,0.18481022
0.14806582,0.009568699
0.14541456,0.011638284
0.14383166,-0.02662854
0.14936559,-0.013241806
0.01603251,-0.08836902
0.007773161,-0.06456986
0.28613538,0.019623494
0.14289002,-0.002993339
0.007929921,-0.02324977
0.14615852,0.00199611
0.1401095,-0.015370355
0.26937354,0.47812274
0.0071911775,-0.060344294
0.011163582,-0.060278606
0.009186877,-0.026271217
0.010434106,-0.037684556
0.1389664,-0.026185328
0.009985876,-0.03748499
0.13959466,0.010875799
0.008471576,-0.046438407
0.011452428,-0.050832484
0.013324681,-0.09048715
0.0904062,0.17680733
0.007413671,-0.029463192
0.010571719,-0.03438394
0.010390319,-0.06004673
0.011498437,-0.05014983
0.10865272,0.16195923
0.2769182,0.121490896
0.008133928,-0.04104395
0.1456307,-0.018045746
0.025460938,-0.06861796
0.0130323665,-0.042672914
0.14809172,0.00032659402
0.009086463,-0.041999746
0.008940623,-0.0111496085
0.14246365,0.016842498
0.008454379,-0.048137758
0.009252026,-0.060959015
0.009849795,-0.03117316
0.007901055,-0.058889043
0.011113786,-0.032845233
0.27346566,0.23762965
0.14601265,0.18638237
0.009201412,-0.051525265
0.14645813,-0.08133197
0.26938054,0.11469647
0.012343887,-0.024763584
0.012082498,-0.044904802
0.007198361,-0.031450722
0.011877124,-0.055201113
0.14936543,-0.008755193
0.0095748035,-0.06341971
0.01280503,-0.01792224
0.008046501,-0.053955365
0.00828578,-0.03690463
0.14577852,-0.0011695452
0.1435077,-0.022670439
0.13482456,0.1194303
0.011160019,-0.03436152
0.010048102,-0.043090243
0.009661385,-0.02389788
0.011985441,-0.054398775
0.1393092,0.18752491
0.010520075,-0.044492364
0.14162749,0.06469343
0.009623548,-0.03384731
0.008238984,-0.02331815
0.1441911,0.009787605
0.14378886,-0.022606725
0.009909765,-0.02126783
0.00952589,-0.020151136
0.010120499,-0.03963678
0.27510068,0.25510606
0.011006533,-0.06749944
0.14880972,-0.017003963
0.010348077,-0.023479687
0.010691292,-0.08936649
0.14117162,0.106627785
0.14352961,0.039445873
0.008774962,-0.029466808
0.00977346,-0.040024612
0.14156158,-0.034597192
0.1443587,0.013386446
0.28073648,0.07829417
0.14951187,0.046879947
0.14121784,0.109632224
0.28171846,0.014579222
0.16454478,-0.027404167
0.012340683,-0.06942569
0.14645797,0.036507096
0.267857,0.18262868
0.14196317,0.13264222
0.010578218,-0.05262345
0.010119821,-0.028938627
0.00981913,-0.039794434
0.008973919,-0.043543637
0.14360946,0.038295336
0.144333,0.4079839
0.0075735007,-0.048854813
0.1421585,-0.040413376
0.010052876,-0.10080377
0.007968107,-0.024757633
0.16374782,0.016070895
0.009721094,-0.05566064
0.021644743,-0.035508603
0.0066586384,-0.046845797
0.020000918,-0.079256855
0.09305567,0.014484075
0.13414918,0.04731007
0.29665047,0.10223967
0.1143349,-0.02349718
0.010299052,-0.04600807
0.013397385,-0.02156954
0.01386409,-0.043160256
0.40992048,0.021160798
0.016275216,-0.031994592
0.014586351,-0.07354621
0.4197624,0.10531342
0.012584799,-0.056217704
0.1490507,0.4718653
0.011965998,-0.03258499
0.010883032,-0.03203021
0.27601287,0.23174061
0.009506931,-0.026662758
0.412132,0.1606137
0.40672216,0.09887489
0.011700376,-0.0405089
0.008351637,-0.013514177
0.16560717,0.06491176
0.008667488,-0.024304828
0.14940743,-0.012921247
0.01111533,-0.057851646
0.012044123,-0.06235597
0.011302249,-0.052432675
0.15381396,0.08531419
0.02795244,-0.16217665
0.011733063,-0.07047036
0.3308169,0.046171486
0.009050094,-0.0186045
0.009494881,-0.054900166
0.2793388,0.04226962
0.14600714,0.09227421
0.0068440735,-0.021605015
0.0075253607,-0.026542244
0.41691375,0.23547433
0.14366637,0.07145856
0.14380017,-0.0055006277
0.14016321,0.14181527
0.009450051,-0.08670462
0.2770641,0.031459086
0.012476808,-0.0340511
0.011329033,-0.0726336
0.0106851505,-0.01926306
0.1432994,-0.028813682
0.13900776,0.006601592
0.010871939,-0.02692266
0.14289482,-0.015775258
0.14668046,0.14894393
0.0102037005,-0.04182301
0.009931315,-0.031922515
0.0113088675,-0.06827285
0.009005106,-0.031417776
0.28630322,0.036472306
