Episodic reward,Step
33.0,15030
36.0,15078
62.0,15156
32.0,15162
27.0,15174
25.0,15180
56.0,15252
31.0,15264
28.0,15342
41.0,15402
36.0,15468
50.0,15480
54.0,15486
53.0,15582
33.0,15666
54.0,15666
34.0,15684
48.0,15690
24.0,15726
54.0,15810
24.0,15834
34.0,15870
34.0,15888
21.0,16014
39.0,16044
35.0,16044
64.0,16110
52.0,16182
93.0,16224
43.0,16272
36.0,16326
25.0,16332
22.0,16404
67.0,16446
67.0,16446
39.0,16458
15.0,16548
37.0,16626
49.0,16626
36.0,16662
62.0,16698
18.0,16734
33.0,16746
59.0,16800
31.0,16812
21.0,16872
24.0,16878
44.0,16926
40.0,16938
18.0,16986
32.0,17004
23.0,17010
27.0,17088
26.0,17094
57.0,17142
24.0,17154
13.0,17166
22.0,17226
43.0,17262
34.0,17346
22.0,17358
40.0,17502
59.0,17520
37.0,17568
40.0,17598
78.0,17622
43.0,17760
41.0,17766
41.0,17814
44.0,17886
36.0,17976
172.0,18018
36.0,18030
72.0,18030
32.0,18168
26.0,18186
29.0,18204
76.0,18222
59.0,18240
27.0,18330
60.0,18378
27.0,18384
31.0,18390
18.0,18492
30.0,18510
48.0,18528
59.0,18540
28.0,18558
37.0,18600
31.0,18726
33.0,18726
53.0,18828
40.0,18840
51.0,18864
39.0,18960
39.0,18960
25.0,18978
86.0,19008
25.0,19014
15.0,19098
28.0,19128
55.0,19170
15.0,19188
35.0,19224
42.0,19230
31.0,19314
40.0,19410
75.0,19410
41.0,19434
44.0,19488
35.0,19620
34.0,19638
27.0,19650
59.0,19668
48.0,19698
100.0,19830
38.0,19926
53.0,19938
50.0,19950
19.0,20052
77.0,20100
26.0,20106
81.0,20154
33.0,20250
86.0,20346
33.0,20352
73.0,20364
27.0,20412
17.0,20454
61.0,20466
70.0,20526
33.0,20544
32.0,20556
29.0,20586
17.0,20628
38.0,20682
24.0,20700
43.0,20724
22.0,20832
29.0,20856
55.0,20874
52.0,20940
68.0,20994
37.0,21096
63.0,21102
45.0,21126
31.0,21180
61.0,21198
20.0,21222
30.0,21276
32.0,21318
74.0,21384
25.0,21468
49.0,21474
36.0,21492
54.0,21546
15.0,21558
41.0,21630
33.0,21690
41.0,21720
33.0,21828
26.0,21846
17.0,21930
69.0,21972
132.0,21990
76.0,22002
52.0,22032
27.0,22092
30.0,22152
22.0,22164
59.0,22200
18.0,22260
34.0,22296
58.0,22338
29.0,22338
31.0,22386
72.0,22434
20.0,22458
21.0,22512
46.0,22536
23.0,22674
64.0,22680
28.0,22680
46.0,22734
34.0,22878
34.0,22884
101.0,22944
91.0,22980
28.0,23112
65.0,23124
48.0,23172
83.0,23178
69.0,23292
62.0,23352
41.0,23370
44.0,23436
65.0,23502
58.0,23526
36.0,23568
37.0,23592
52.0,23604
32.0,23628
26.0,23784
37.0,23826
54.0,23850
62.0,23940
73.0,23940
40.0,24024
79.0,24066
45.0,24120
34.0,24144
30.0,24204
57.0,24282
37.0,24342
29.0,24378
92.0,24378
58.0,24414
52.0,24456
24.0,24486
33.0,24576
37.0,24636
25.0,24636
22.0,24708
43.0,24714
76.0,24738
34.0,24840
52.0,24948
96.0,24954
43.0,24996
43.0,25098
84.0,25218
42.0,25248
95.0,25278
61.0,25320
76.0,25404
28.0,25446
44.0,25482
18.0,25512
82.0,25590
29.0,25620
67.0,25650
37.0,25734
78.0,25788
54.0,25806
27.0,25896
71.0,26016
40.0,26028
66.0,26046
34.0,26100
24.0,26160
41.0,26346
56.0,26382
69.0,26442
155.0,26550
42.0,26694
58.0,26730
102.0,26772
27.0,26856
88.0,26874
23.0,26910
35.0,26940
201.0,27012
82.0,27042
34.0,27114
50.0,27156
19.0,27156
41.0,27186
68.0,27282
22.0,27318
62.0,27384
40.0,27396
27.0,27480
61.0,27480
19.0,27498
61.0,27522
29.0,27570
23.0,27618
26.0,27726
39.0,27732
36.0,27738
32.0,27810
60.0,27840
99.0,27876
27.0,27888
41.0,27978
18.0,27984
70.0,28158
59.0,28164
58.0,28188
35.0,28188
64.0,28272
55.0,28314
28.0,28326
35.0,28398
26.0,28428
44.0,28428
34.0,28518
55.0,28518
39.0,28560
23.0,28656
47.0,28680
43.0,28686
15.0,28746
68.0,28836
66.0,28956
56.0,29016
86.0,29034
30.0,29214
44.0,29220
91.0,29292
87.0,29358
15.0,29448
41.0,29466
98.0,29604
68.0,29700
170.0,29706
91.0,29760
61.0,29814
42.0,29952
25.0,29964
47.0,29988
72.0,30036
98.0,30054
62.0,30132
36.0,30168
35.0,30198
23.0,30270
55.0,30294
42.0,30306
28.0,30366
66.0,30432
29.0,30540
67.0,30570
33.0,30630
82.0,30786
82.0,30798
43.0,30828
58.0,30888
24.0,30942
58.0,30978
127.0,31032
38.0,31056
35.0,31098
46.0,31254
97.0,31368
55.0,31386
25.0,31404
84.0,31446
81.0,31584
41.0,31650
35.0,31656
106.0,31668
50.0,31686
23.0,31722
35.0,31866
38.0,31950
47.0,31968
50.0,31968
55.0,31980
11.0,32046
118.0,32076
42.0,32202
67.0,32268
33.0,32274
42.0,32298
64.0,32352
36.0,32490
57.0,32544
97.0,32550
44.0,32562
27.0,32652
30.0,32724
29.0,32736
65.0,32742
63.0,32928
117.0,32970
49.0,33030
61.0,33108
80.0,33132
73.0,33162
54.0,33252
39.0,33264
62.0,33480
49.0,33546
70.0,33552
22.0,33612
111.0,33636
27.0,33708
81.0,33750
23.0,33774
44.0,33816
28.0,33876
53.0,33930
33.0,34014
42.0,34026
53.0,34194
44.0,34290
62.0,34386
107.0,34392
210.0,34422
98.0,34518
39.0,34626
76.0,34650
71.0,34716
49.0,34716
61.0,34752
45.0,34896
43.0,34908
32.0,34944
60.0,35076
38.0,35172
115.0,35208
108.0,35364
85.0,35418
48.0,35460
97.0,35478
47.0,35646
96.0,35652
53.0,35796
37.0,35874
78.0,35886
122.0,35940
61.0,36012
111.0,36126
78.0,36264
49.0,36306
84.0,36378
102.0,36498
40.0,36546
40.0,36618
18.0,36654
73.0,36702
145.0,36810
28.0,36870
36.0,36870
64.0,36882
157.0,37068
36.0,37086
45.0,37140
48.0,37170
62.0,37182
37.0,37392
42.0,37392
73.0,37506
81.0,37668
197.0,37800
71.0,37818
140.0,37926
35.0,38010
58.0,38016
41.0,38064
130.0,38172
39.0,38250
57.0,38268
130.0,38286
18.0,38358
68.0,38472
34.0,38490
85.0,38520
31.0,38706
92.0,38724
47.0,38754
84.0,38772
25.0,38856
36.0,38970
52.0,39036
54.0,39180
138.0,39186
39.0,39204
130.0,39270
101.0,39378
35.0,39480
49.0,39480
62.0,39576
29.0,39654
39.0,39810
74.0,39822
61.0,39846
178.0,40104
85.0,40164
186.0,40296
84.0,40314
85.0,40356
113.0,40500
82.0,40788
50.0,40800
103.0,40932
38.0,41016
149.0,41058
29.0,41232
85.0,41310
165.0,41346
20.0,41352
82.0,41424
24.0,41496
104.0,41640
292.0,41856
68.0,41904
45.0,41910
103.0,42042
46.0,42132
45.0,42174
48.0,42198
148.0,42198
53.0,42360
40.0,42372
34.0,42378
35.0,42408
190.0,42486
70.0,42792
81.0,42864
14.0,42876
122.0,42930
80.0,42966
112.0,43032
44.0,43230
153.0,43326
117.0,43578
60.0,43590
132.0,43656
124.0,43776
79.0,43800
73.0,44028
47.0,44058
45.0,44070
198.0,44118
30.0,44250
113.0,44256
102.0,44268
55.0,44358
66.0,44514
58.0,44862
104.0,44874
143.0,44916
95.0,44928
129.0,45042
135.0,45066
76.0,45330
83.0,45540
128.0,45630
98.0,45654
131.0,45702
79.0,45804
192.0,46080
100.0,46140
90.0,46194
30.0,46260
117.0,46332
24.0,46338
139.0,46638
53.0,46650
173.0,46740
83.0,46758
77.0,46800
31.0,46836
117.0,46842
57.0,46980
32.0,46992
40.0,46998
36.0,47058
53.0,47376
85.0,47490
119.0,47550
135.0,47550
23.0,47688
66.0,47946
197.0,48174
147.0,48372
119.0,48402
249.0,48492
25.0,48522
193.0,48534
52.0,48714
128.0,48714
116.0,48870
65.0,48882
50.0,49014
58.0,49062
112.0,49194
60.0,49242
69.0,49284
54.0,49386
155.0,49464
50.0,49494
92.0,49566
39.0,49728
57.0,49728
82.0,49956
135.0,50094
171.0,50268
105.0,50358
113.0,50406
117.0,50658
187.0,50688
92.0,50820
40.0,50928
107.0,51000
112.0,51078
165.0,51084
55.0,51150
110.0,51318
109.0,51582
41.0,51828
126.0,51840
118.0,51858
148.0,51966
163.0,51978
142.0,52170
59.0,52212
104.0,52452
93.0,52524
118.0,52548
74.0,52656
86.0,52686
164.0,52962
74.0,52992
76.0,53112
96.0,53262
143.0,53382
66.0,53658
93.0,53670
126.0,53718
73.0,53820
235.0,53862
42.0,53922
60.0,54222
99.0,54252
108.0,54366
236.0,54408
36.0,54468
92.0,54474
128.0,54588
65.0,54612
71.0,54792
69.0,54822
69.0,54888
55.0,54942
45.0,55062
97.0,55170
146.0,55344
82.0,55380
118.0,55530
123.0,55680
107.0,55704
90.0,55920
55.0,56034
156.0,56106
151.0,56250
163.0,56508
72.0,56682
143.0,56778
186.0,56796
133.0,56832
40.0,57072
179.0,57180
70.0,57492
121.0,57504
168.0,57516
142.0,57648
109.0,57834
237.0,58104
86.0,58164
122.0,58224
132.0,58308
67.0,58566
197.0,58686
151.0,58740
111.0,58890
171.0,59130
146.0,59184
117.0,59592
182.0,59832
224.0,60030
247.0,60048
50.0,60330
222.0,60462
105.0,60462
224.0,60528
175.0,60642
65.0,60720
138.0,60876
90.0,61002
125.0,61212
129.0,61302
120.0,61362
110.0,61536
109.0,61656
51.0,61668
179.0,61794
136.0,62118
216.0,62508
142.0,62520
160.0,62616
113.0,62796
120.0,63240
127.0,63378
324.0,63480
50.0,63678
201.0,63714
179.0,63870
376.0,64050
54.0,64194
144.0,64344
205.0,64470
135.0,64488
42.0,64596
163.0,64692
153.0,65112
146.0,65346
144.0,65352
115.0,65382
168.0,65604
53.0,65922
150.0,66012
115.0,66042
39.0,66246
150.0,66282
176.0,66402
406.0,66486
108.0,66570
129.0,66816
74.0,67014
123.0,67020
140.0,67242
181.0,67332
30.0,67512
185.0,67596
112.0,67686
156.0,67956
206.0,68052
202.0,68454
131.0,68472
87.0,68478
157.0,68538
118.0,68760
130.0,69234
119.0,69252
26.0,69390
194.0,69636
218.0,69786
127.0,70152
446.0,70188
295.0,70530
154.0,70560
150.0,70686
158.0,71136
177.0,71214
334.0,71256
179.0,71760
107.0,71898
127.0,71898
26.0,71916
245.0,72000
281.0,72246
222.0,72546
120.0,72720
148.0,72786
166.0,72894
111.0,73212
175.0,73296
143.0,74070
229.0,74160
217.0,74196
182.0,74388
424.0,74460
76.0,74616
76.0,74916
100.0,74988
387.0,75042
148.0,75084
170.0,75090
123.0,75822
167.0,76044
168.0,76098
67.0,76224
248.0,76404
341.0,76662
352.0,77100
150.0,77124
196.0,77274
141.0,77508
88.0,77652
124.0,78252
177.0,78336
325.0,78354
177.0,78714
500.0,79044
351.0,79206
157.0,79296
296.0,80112
325.0,80202
166.0,80292
305.0,80544
251.0,80550
92.0,80754
131.0,81078
172.0,81786
120.0,81798
220.0,81870
458.0,81954
374.0,82356
361.0,82710
178.0,82938
192.0,82938
197.0,83136
157.0,83298
317.0,83700
116.0,83832
158.0,83886
221.0,84264
181.0,84384
302.0,84522
117.0,84534
187.0,84822
106.0,84900
111.0,85188
282.0,86076
262.0,86106
226.0,86178
171.0,86214
500.0,86886
144.0,86940
406.0,87336
245.0,87576
189.0,88074
323.0,88152
233.0,88284
186.0,88452
149.0,89046
255.0,89106
500.0,89178
89.0,89580
203.0,89670
193.0,90264
143.0,90438
169.0,90684
438.0,90702
431.0,90870
288.0,90906
184.0,91368
192.0,91590
255.0,92232
266.0,92502
335.0,92694
239.0,92802
332.0,92862
105.0,93324
319.0,93504
112.0,93534
206.0,93738
319.0,94146
89.0,94272
209.0,94788
247.0,94806
259.0,95058
179.0,95220
431.0,95388
171.0,95832
138.0,96048
203.0,96276
251.0,96294
184.0,96936
121.0,97020
500.0,97272
269.0,97662
349.0,98370
500.0,98388
211.0,98538
259.0,98574
171.0,98688
500.0,99936
272.0,100002
245.0,100008
235.0,100098
269.0,100188
433.0,100986
303.0,101754
392.0,102360
164.0,102738
304.0,102810
483.0,102996
500.0,103002
500.0,103188
164.0,103794
236.0,104154
184.0,104292
348.0,105084
224.0,105138
491.0,105306
210.0,105414
284.0,105996
500.0,106002
208.0,106386
121.0,106722
248.0,106794
275.0,107064
87.0,107316
256.0,107538
432.0,107676
380.0,108666
245.0,108786
238.0,108966
407.0,109164
353.0,109794
500.0,110064
323.0,110724
279.0,110838
370.0,110886
160.0,111024
399.0,111360
167.0,111840
232.0,112278
92.0,112392
175.0,112410
469.0,112608
174.0,113652
500.0,113724
500.0,114024
373.0,114630
442.0,114930
227.0,115086
500.0,115410
304.0,115476
307.0,115866
139.0,116310
282.0,116622
380.0,116910
327.0,117048
121.0,117348
410.0,117870
310.0,118170
272.0,118680
309.0,118764
500.0,118866
246.0,119346
186.0,119796
500.0,120348
277.0,121008
389.0,121098
219.0,121110
500.0,121170
500.0,121866
240.0,122448
112.0,123120
463.0,123126
239.0,123300
368.0,123306
394.0,123474
500.0,124170
318.0,125028
322.0,125058
500.0,126300
500.0,126306
491.0,126420
443.0,126828
356.0,127164
152.0,127218
473.0,127896
332.0,128412
391.0,128646
437.0,129786
500.0,129828
208.0,129894
500.0,130218
314.0,130296
440.0,130536
221.0,131622
292.0,131646
323.0,131766
321.0,132462
481.0,132672
261.0,133188
500.0,133218
326.0,134418
500.0,134646
500.0,134766
381.0,134958
350.0,135318
500.0,136188
385.0,136728
405.0,137076
500.0,137766
500.0,137958
500.0,138318
305.0,138906
500.0,139188
500.0,139728
245.0,140376
500.0,140766
500.0,140958
500.0,141318
500.0,142188
363.0,142554
500.0,142728
373.0,143196
132.0,143520
500.0,143766
237.0,143976
500.0,144318
421.0,144714
273.0,144834
153.0,145236
500.0,146520
500.0,146766
500.0,146976
451.0,147420
500.0,147834
500.0,148236
315.0,148410
223.0,149172
500.0,149766
500.0,149976
466.0,150216
278.0,150840
151.0,151122
500.0,151236
223.0,151314
500.0,151410
500.0,152766
365.0,153504
367.0,153612
500.0,153840
500.0,154122
500.0,154236
500.0,155766
312.0,156108
494.0,156468
493.0,156570
500.0,156840
500.0,157122
266.0,157704
336.0,157782
296.0,158244
262.0,158694
192.0,159396
427.0,159402
500.0,159570
441.0,160350
500.0,160782
306.0,161232
308.0,161418
500.0,161694
325.0,162300
500.0,162402
231.0,163080
500.0,163782
500.0,164232
340.0,164340
500.0,164418
286.0,164796
500.0,165402
405.0,166212
279.0,166470
391.0,166764
500.0,167232
500.0,167340
329.0,167376
279.0,167886
478.0,169338
351.0,169482
500.0,169764
500.0,170232
500.0,170340
500.0,170886
389.0,171672
305.0,172170
486.0,172398
368.0,172440
294.0,172650
500.0,172764
500.0,174672
500.0,175170
500.0,175398
500.0,175440
500.0,175650
500.0,175764
199.0,176634
500.0,177672
485.0,178080
500.0,178398
500.0,178650
500.0,178764
500.0,179634
500.0,180672
381.0,180936
372.0,180996
500.0,181080
500.0,181398
226.0,182028
459.0,182388
231.0,182784
346.0,183156
500.0,183936
500.0,183996
405.0,184458
429.0,184962
335.0,185166
409.0,185238
370.0,186216
409.0,186912
500.0,186936
373.0,187476
500.0,187962
320.0,188136
500.0,188166
283.0,188634
343.0,188970
500.0,190476
500.0,190962
500.0,191136
500.0,191166
438.0,191598
500.0,191634
413.0,192954
500.0,193962
500.0,194136
500.0,194166
500.0,194598
498.0,194622
245.0,195606
323.0,195900
500.0,195954
390.0,196506
409.0,197052
500.0,197622
320.0,197820
500.0,198606
500.0,198954
394.0,199416
500.0,199506
500.0,200622
500.0,200820
500.0,201606
362.0,201678
487.0,201876
500.0,202416
500.0,203622
500.0,203820
500.0,204606
500.0,204678
500.0,204876
500.0,205416
215.0,205968
500.0,206622
500.0,206820
236.0,206832
500.0,207606
468.0,207684
392.0,208320
500.0,209622
500.0,209820
500.0,209832
500.0,210606
500.0,210684
500.0,211320
297.0,211404
201.0,211890
500.0,212820
500.0,212832
216.0,213186
500.0,213606
485.0,214230
500.0,214404
405.0,215250
347.0,215688
500.0,215832
500.0,216186
466.0,217026
500.0,217404
435.0,217860
500.0,218688
500.0,218832
500.0,219186
451.0,219732
432.0,219996
379.0,220134
245.0,221466
500.0,221688
500.0,221832
500.0,222186
500.0,222732
500.0,223134
500.0,224466
500.0,224688
500.0,224832
500.0,225186
500.0,225732
500.0,226134
491.0,227412
500.0,227688
500.0,227832
500.0,228186
500.0,228732
500.0,229134
500.0,230412
500.0,230688
500.0,230832
470.0,231006
500.0,231732
500.0,232134
289.0,232740
500.0,233412
500.0,233688
500.0,233832
430.0,234714
500.0,234732
500.0,235740
500.0,236412
500.0,236688
500.0,236832
500.0,237714
500.0,237732
500.0,238740
500.0,239412
500.0,239688
500.0,239832
500.0,240714
500.0,240732
500.0,241740
500.0,242412
500.0,242688
500.0,242832
500.0,243714
500.0,243732
388.0,244740
500.0,244740
500.0,245688
500.0,245832
500.0,246714
500.0,246732
500.0,247740
500.0,247740
182.0,247824
500.0,248688
500.0,248832
500.0,249714
500.0,250740
500.0,250740
500.0,250824
500.0,251688
500.0,251832
500.0,252714
500.0,253740
500.0,253740
500.0,253824
500.0,254688
500.0,254832
297.0,255522
500.0,255714
500.0,256740
500.0,256824
289.0,257256
500.0,257688
500.0,257832
500.0,258714
322.0,258756
500.0,259740
500.0,260256
500.0,260688
500.0,260832
500.0,261714
500.0,261756
500.0,262740
500.0,263256
500.0,263688
500.0,263832
474.0,264600
500.0,264714
248.0,265320
500.0,265740
500.0,266256
500.0,266688
500.0,267600
500.0,267714
500.0,268320
500.0,268740
500.0,269256
500.0,269688
500.0,270600
500.0,270714
500.0,271320
500.0,271740
500.0,272256
500.0,272688
500.0,273600
500.0,273714
500.0,274320
500.0,274740
500.0,275256
500.0,275688
500.0,276600
500.0,276714
500.0,277320
500.0,277740
500.0,278256
500.0,278688
500.0,279600
500.0,279714
500.0,280320
500.0,280740
500.0,281256
489.0,281622
348.0,281802
371.0,281826
481.0,283206
394.0,283620
500.0,283740
500.0,284622
500.0,284802
500.0,284826
500.0,286206
269.0,286236
500.0,286620
500.0,286740
500.0,287802
500.0,287826
500.0,289206
500.0,289236
500.0,289620
500.0,289740
500.0,290802
500.0,290826
500.0,292206
500.0,292236
500.0,292620
500.0,292740
500.0,293802
500.0,293826
500.0,295206
500.0,295236
500.0,295620
500.0,295740
500.0,296802
500.0,296826
500.0,298206
500.0,298236
500.0,298620
500.0,298740
500.0,299802
500.0,299826
500.0,301206
500.0,301236
500.0,301620
500.0,301740
500.0,302802
500.0,302826
500.0,304206
500.0,304236
500.0,304620
500.0,304740
500.0,305802
500.0,305826
500.0,307206
500.0,307236
500.0,307620
500.0,307740
500.0,308802
500.0,308826
500.0,310206
500.0,310236
500.0,310620
500.0,310740
500.0,311802
500.0,311826
500.0,313206
500.0,313236
500.0,313620
500.0,313740
500.0,314802
500.0,314826
500.0,316206
500.0,316236
500.0,316620
500.0,316740
500.0,317802
500.0,317826
500.0,319206
500.0,319236
500.0,319620
500.0,319740
500.0,320802
500.0,320826
500.0,322206
500.0,322236
500.0,322620
500.0,322740
500.0,323802
500.0,323826
500.0,325206
500.0,325236
500.0,325620
500.0,325740
500.0,326802
500.0,326826
500.0,328206
500.0,328236
500.0,328620
500.0,328740
500.0,329802
500.0,329826
500.0,331206
500.0,331236
500.0,331620
500.0,331740
500.0,332802
500.0,332826
500.0,334206
500.0,334236
500.0,334620
500.0,334740
500.0,335802
500.0,335826
500.0,337206
500.0,337236
500.0,337620
500.0,337740
442.0,338478
500.0,338802
490.0,340146
500.0,340236
500.0,340620
500.0,340740
384.0,340782
369.0,341016
500.0,343146
500.0,343236
500.0,343620
500.0,343740
500.0,343782
500.0,344016
500.0,346146
500.0,346236
500.0,346620
500.0,346740
500.0,346782
500.0,347016
500.0,349146
500.0,349236
500.0,349620
500.0,349740
500.0,349782
500.0,350016
201.0,350352
500.0,352236
500.0,352620
500.0,352740
500.0,352782
500.0,353016
500.0,353352
500.0,355236
500.0,355620
500.0,355740
500.0,355782
500.0,356016
500.0,356352
500.0,358236
431.0,358602
500.0,358620
500.0,358740
500.0,358782
500.0,359352
485.0,361146
500.0,361602
500.0,361620
500.0,361740
500.0,361782
500.0,362352
500.0,364146
500.0,364602
500.0,364620
500.0,364740
500.0,364782
500.0,365352
500.0,367146
500.0,367602
500.0,367620
500.0,367740
500.0,367782
500.0,368352
500.0,370146
500.0,370602
500.0,370620
500.0,370740
500.0,370782
500.0,371352
500.0,373146
500.0,373602
500.0,373620
500.0,373740
500.0,373782
500.0,374352
500.0,376146
424.0,376164
500.0,376602
500.0,376740
500.0,376782
500.0,377352
500.0,379146
500.0,379164
