V_Values_0,V_Values_20000,V_Values_40000,V_Values_60000,V_Values_80000,V_Values_100000,V_Values_120000,V_Values_140000,V_Values_160000,V_Values_180000,V_Values_200000,V_Values_220000,V_Values_240000,V_Values_260000,V_Values_280000,V_Values_300000,V_Values_320000,V_Values_340000,V_Values_360000,V_Values_380000,V_Values_400000,V_Values_420000,V_Values_440000,V_Values_460000,V_Values_480000,V_Values_500000
,2.335076,3.976969,7.206669,7.761824,7.71576,9.719143,8.799691,10.642002,8.7380085,10.185902,9.985668,9.526898,10.9884815,9.912094,10.158972,10.717276,9.463428,9.79111,9.215861,9.103041,10.010004,9.514679,9.434435,11.03385,10.626991
,2.6378367,4.2404914,7.3212423,7.7864256,7.6898565,9.704897,8.875159,10.659462,8.730672,10.126503,9.960139,9.533901,11.01928,9.909211,10.163064,10.714197,9.440539,9.792699,9.153733,9.089332,10.012018,9.51879,9.458173,11.03652,10.612648
,1.9569066,3.951641,7.2403474,7.759852,7.7079306,9.715326,8.777951,10.647785,8.70749,10.157243,9.961217,9.523703,10.99529,9.912587,10.161887,10.721357,9.458495,9.7902775,9.217138,9.098373,10.006438,9.52161,9.450219,11.032925,10.624229
,2.227678,4.220099,7.3299036,7.78137,7.679456,9.6991205,8.85312,10.666518,8.699171,10.096809,9.936142,9.530765,11.025803,9.915988,10.155371,10.717958,9.436598,9.792087,9.156059,9.084696,10.008602,9.5242405,9.424297,11.0357895,10.610077
,1.5489868,3.9211419,7.2727394,7.7579174,7.695804,9.711037,8.749651,10.654009,8.7006645,10.129213,9.9396925,9.538607,11.002634,9.91203,10.15836,10.723816,9.454828,9.789662,9.219876,9.09402,10.002326,9.52774,9.4338665,11.03205,10.622048
,1.7722067,4.194856,7.332336,7.776153,7.664395,9.692401,8.824768,10.673554,8.694201,10.067924,9.915021,9.530623,10.96947,9.915576,10.162478,10.720276,9.434023,9.791644,9.159931,9.080394,10.004635,9.529198,9.457626,11.035133,10.608316
,2.0531442,3.8837242,7.301465,7.75602,7.6797347,9.706101,8.713794,10.660612,8.697822,10.101457,9.920722,9.539164,10.997611,9.911781,10.161206,10.724905,9.452224,9.789215,9.224217,9.089937,9.99746,9.53334,9.44972,11.031189,10.620406
,1.4591414,4.163131,7.325208,7.7706532,7.6450167,9.684431,8.789062,10.680422,8.689743,10.156314,9.896356,9.531119,10.964149,9.908913,10.165075,10.721357,9.432627,9.791326,9.29844,9.076385,9.999902,9.5338125,9.423849,11.034521,10.607323
,1.7078023,3.8373346,7.323017,7.754121,7.6598296,9.700261,8.669054,10.667439,8.695285,10.127765,9.903887,9.539977,10.992144,9.912232,10.163871,10.724728,9.450379,9.788891,9.238901,9.086088,9.991548,9.538542,9.433438,11.030301,10.619257
,1.1459005,4.1228995,7.3039804,7.7646904,7.6214137,9.674782,8.744624,10.644233,8.68568,10.065932,9.879699,9.531914,10.958138,9.909351,10.157416,10.721277,9.43212,9.791097,9.312347,9.072632,9.994091,9.538114,9.45722,11.033913,10.607045
,1.3529593,3.7795265,7.3323874,7.7521296,7.6359982,9.693134,8.61371,10.66254,8.692919,10.099208,9.888778,9.54083,10.986098,9.912742,10.160264,10.723261,9.448814,9.78865,9.251535,9.082438,9.984172,9.543351,9.449356,11.02933,10.618539
,0.8427082,4.0716176,7.2574663,7.758019,7.5934653,9.662855,8.689674,10.639461,8.681866,10.153967,9.864627,9.5328245,10.951289,9.909827,10.16414,10.71999,9.432026,9.790923,9.323904,9.069101,9.986754,9.542025,9.423542,11.033257,10.607419
,1.0034847,3.7073689,7.331415,7.7498994,7.607984,9.684175,8.800251,10.656002,8.690587,10.12484,9.875006,9.541626,10.97933,9.913255,10.162975,10.720364,9.388,9.788461,9.262167,9.078958,9.9747305,9.547663,9.4331665,11.028203,10.6181755
,0.5612189,4.0060725,7.240611,7.7503,7.5608606,9.647842,8.745885,10.633281,8.678157,10.176848,9.850747,9.533765,10.9434185,9.916527,10.156576,10.717354,9.389694,9.790772,9.333255,9.065768,9.977235,9.547877,9.405979,11.032489,10.608363
,0.67667556,3.6173704,7.3277783,7.7471957,7.5753746,9.672611,8.8493395,10.648075,8.688174,10.149077,9.862221,9.542342,10.971662,9.912453,10.159415,10.715767,9.346071,9.788292,9.27088,9.075618,9.980036,9.54575,9.414005,11.026817,10.618074
,0.31202698,3.9222374,7.2182374,7.741075,7.523094,9.628641,8.795103,10.666861,8.67443,10.087732,9.837694,9.534711,10.934282,9.915885,10.152925,10.713099,9.350196,9.790623,9.340545,9.062603,9.97376,9.54467,9.437349,11.031518,10.609773
,0.38816577,3.50545,7.320273,7.7436733,7.5376024,9.657353,8.892507,10.655087,8.685584,10.119843,9.850089,9.542992,10.96287,9.9120035,10.155906,10.70903,9.307592,9.788118,9.277756,9.0723915,9.97642,9.54264,9.428706,11.033303,10.618108
,0.49024105,3.8151464,7.188727,7.7297206,7.4794517,9.681641,8.839485,10.674736,8.670588,10.172152,9.825122,9.535668,10.993692,9.909167,10.160053,10.706795,9.313883,9.790447,9.345893,9.059583,9.970446,9.539995,9.452381,11.027664,10.61151
,0.20152508,3.367018,7.307271,7.738816,7.493933,9.674833,8.931365,10.662395,8.682747,10.144482,9.838286,9.543603,10.967689,9.912488,10.158763,10.700636,9.272695,9.787909,9.282872,9.069253,9.973062,9.53804,9.444174,11.028899,10.618114
,0.27524784,3.6788864,7.1499753,7.71538,7.4289618,9.693593,8.880691,10.638979,8.666548,10.08336,9.812687,9.536661,10.998523,9.915924,10.162672,10.706699,9.280771,9.790221,9.349382,9.056686,9.967511,9.533421,9.468069,11.023812,10.613403
,0.04208279,3.1972716,7.2865906,7.73187,7.443435,9.688489,8.967095,10.655567,8.679605,10.115582,9.826481,9.544206,10.972896,9.912048,10.16144,10.700533,9.241236,9.787644,9.28629,9.066172,9.970104,9.531477,9.460349,11.024431,10.617869
,0.09217275,3.5068414,7.099299,7.714686,7.3703203,9.702754,8.919955,10.632465,8.662244,10.168089,9.800024,9.537709,11.0037,9.909214,10.154988,10.706404,9.250655,9.789926,9.351062,9.053891,9.965085,9.524275,9.435641,11.019914,10.615223
,-0.0904755,2.99183,7.2553306,7.738896,7.384911,9.699278,9.000476,10.647307,8.676108,10.14054,9.814315,9.544826,10.978539,9.912538,10.157828,10.700281,9.2129135,9.787299,9.288041,9.06312,9.9676285,9.522214,9.446582,11.019753,10.617068
,-0.058541846,3.292425,7.033321,7.718254,7.409664,9.709876,8.958127,10.666346,8.657618,10.079658,9.822452,9.538829,11.009261,9.91598,10.161746,10.705963,9.223201,9.789538,9.219033,9.051167,9.963236,9.524904,9.42073,11.015833,10.616676
,-0.01679989,2.747845,7.209686,7.74505,7.382666,9.707861,9.031862,10.654423,8.672221,10.111947,9.794636,9.545474,10.984662,9.91211,10.160544,10.699917,9.187338,9.786855,9.27903,9.060058,9.965662,9.528592,9.430274,11.0146055,10.599893
,-0.15737714,3.0305674,6.947908,7.7209063,7.409935,9.7154875,8.995635,10.674308,8.652618,10.050433,9.804461,9.540025,11.015236,9.909274,10.154136,10.705408,9.197993,9.789045,9.210472,9.048481,9.96198,9.530031,9.403049,11.011335,10.602712
,-0.12837942,2.4655464,7.144762,7.7504535,7.3787875,9.714686,9.06111,10.661816,8.6679,10.083694,9.779155,9.532247,10.991299,9.912605,10.156969,10.699465,9.164063,9.786286,9.272046,9.056934,9.964183,9.534349,9.410981,11.010712,10.581419
,,2.7200723,6.8381953,7.722664,7.4114017,9.71996,9.032409,10.637996,8.647194,10.138853,9.789583,9.540492,10.956812,9.909748,10.1504755,10.704754,9.174548,9.788427,9.20422,9.045789,9.961288,9.534728,9.434302,11.014218,10.587894
,,3.0627697,7.054459,7.75516,7.376074,9.720045,9.087453,10.654588,8.663105,10.109555,9.76675,9.532256,10.985121,9.91313,10.153446,10.698929,9.142598,9.785585,9.267081,9.053681,9.963126,9.539616,9.425629,11.012765,10.561779
,,2.61584,7.2441473,7.7234855,7.416113,9.72354,9.067738,10.674541,8.641287,10.162124,9.77698,9.540281,10.94985,9.916437,10.157628,10.703993,9.152296,9.783333,9.200192,9.043026,9.961082,9.539014,9.449299,11.016519,10.572196
,,2.9511154,7.0824513,7.7591543,7.377045,9.724125,9.109314,10.662173,8.657786,10.134064,9.756568,9.531668,10.978191,9.912441,10.156286,10.6982975,9.12238,9.78765,9.264129,9.050198,9.96237,9.54438,9.441046,11.014307,10.5408
,,2.4944963,7.261695,7.723256,7.4258018,9.726372,9.100056,10.638343,8.634836,10.0727625,9.765997,9.539553,10.941805,9.915903,10.160245,10.703112,9.130537,9.785546,9.335277,9.040095,9.961222,9.5433,9.464962,11.018327,10.555453
,,2.818026,7.1126733,7.762344,7.384062,9.727035,9.051726,10.654901,8.651887,10.104913,9.747965,9.530598,10.970314,9.912083,10.158953,10.697552,9.102715,9.789687,9.272779,9.04633,9.96172,9.541173,9.457185,11.015391,10.518146
,,2.352921,7.2792897,7.721773,7.441889,9.728467,9.093507,10.674933,8.627768,10.157709,9.756096,9.538394,11.0010195,9.909267,10.162642,10.702076,9.10835,9.787761,9.205643,9.036849,9.961493,9.538438,9.432317,11.019695,10.537343
,,2.659729,7.14501,7.764537,7.399318,9.728828,9.042004,10.662663,8.645338,10.129727,9.74044,9.529102,10.975754,9.912571,10.16147,10.696661,9.082679,9.791725,9.269707,9.0203085,9.960894,9.536367,9.443135,11.016036,10.493283
,,2.1887467,7.2964044,7.718716,7.4653697,9.722169,9.087321,10.638812,8.619994,10.068632,9.746779,9.536842,11.006409,9.909737,10.155194,10.700851,9.084433,9.789985,9.340766,9.023266,9.961575,9.531544,9.417109,11.020654,10.517345
,,2.473277,7.1791215,7.765419,7.424709,9.72771,9.0338745,10.655383,8.638054,10.10085,9.733545,9.527185,10.981656,9.9131,10.157872,10.695585,9.060952,9.793806,9.278265,9.006442,9.960284,9.529457,9.426498,11.021383,10.465443
,,2.0008729,7.312185,7.7135963,7.496598,9.719748,9.082209,10.631775,8.611409,10.153796,9.720199,9.534891,11.012202,9.916427,10.151563,10.699383,9.015691,9.79224,9.347551,9.010659,9.963361,9.530919,9.399076,11.016531,10.494705
,,2.2573364,7.214339,7.7645082,7.461522,9.725712,9.027808,10.646653,8.629926,10.12591,9.734987,9.524823,10.988059,9.912466,10.15438,10.694271,8.999147,9.795976,9.284733,8.993661,9.961557,9.535373,9.406808,11.013334,10.43358
,,1.7900583,7.3253326,7.705674,7.5349627,9.716273,9.078633,10.66616,8.601881,10.06503,9.720002,9.532508,10.95316,9.909655,10.147995,10.697607,8.9598255,9.794555,9.352111,8.998989,9.964135,9.535689,9.430039,11.017955,10.468341
,,2.0131173,7.2495146,7.761082,7.509967,9.723048,9.024112,10.654178,8.620826,10.097282,9.73529,9.521946,10.981503,9.912992,10.150941,10.692657,8.944245,9.798283,9.2891865,8.981887,9.961813,9.540694,9.421199,11.018411,10.396343
,,1.5594261,7.333945,7.7851653,7.4077454,9.711895,9.076902,10.674482,8.59125,10.035974,9.718861,9.529624,10.945658,9.9163265,10.155121,10.69545,8.910638,9.796957,9.220195,8.988187,9.964046,9.537999,9.444806,11.013783,10.436774
,,1.7451481,7.2828236,7.7589755,7.473436,9.719824,9.022993,10.66192,8.610587,10.069053,9.734594,9.537433,10.974096,9.912401,10.1538315,10.690668,8.895225,9.800773,9.282398,8.971027,9.961148,9.535884,9.436369,11.011039,10.352089
,,1.3146342,7.335307,7.779781,7.366671,9.706638,9.077216,10.637559,8.579323,10.124408,9.716866,9.5307,11.004689,9.915885,10.157794,10.692808,8.866886,9.8002205,9.21405,8.9781685,9.963157,9.531079,9.460265,11.015593,10.398039
,,1.4614257,7.311494,7.7568855,7.43773,9.716044,9.024601,10.654209,8.599012,10.094825,9.733009,9.537945,10.979874,9.91212,10.156549,10.688208,8.850903,9.797689,9.277593,8.960989,9.9595785,9.528944,9.452305,11.012059,10.466199
,,1.6741124,7.325639,7.7742095,7.32692,9.700419,9.079711,10.674596,8.565851,10.147789,9.714082,9.53151,11.01038,9.90932,10.150157,10.689568,8.827338,9.797679,9.210105,8.968855,9.96146,9.530355,9.427037,11.016919,10.433606
,,1.3206731,7.3314695,7.7548213,7.402994,9.711625,9.029044,10.662109,8.585848,10.119312,9.730611,9.538208,10.986149,9.912601,10.152963,10.685154,8.81011,9.795119,9.274774,8.951685,9.957045,9.534809,9.437543,11.017651,10.491737
,,1.5090609,7.2211585,7.768323,7.288513,9.693035,9.084459,10.637691,8.550537,10.05795,9.710548,9.532164,10.951032,9.90979,10.156932,10.685574,8.790856,9.795544,9.345931,8.960169,9.958866,9.535096,9.411057,11.012806,10.462768
,,1.166181,7.3239465,7.752736,7.3692875,9.706386,9.036407,10.65432,8.570781,10.0900135,9.727444,9.538337,10.97938,9.913141,10.155702,10.681362,8.771748,9.7929535,9.283516,8.943034,9.953389,9.540101,9.420047,11.009734,10.5124235
,,1.3275322,7.192544,7.761929,7.2514215,9.684155,9.091489,10.674795,8.533003,10.143196,9.706274,9.532755,10.943224,9.9102955,10.149338,10.68063,8.756406,9.793718,9.352789,8.952042,9.955195,9.537375,9.443706,11.014534,10.487028
,,0.99952805,7.3112316,7.7505355,7.33661,9.700031,9.046742,10.66236,8.553418,10.114743,9.723523,9.524641,10.971706,9.913681,10.152137,10.676638,8.734766,9.791093,9.290085,8.93497,9.948341,9.535236,9.435421,11.010662,10.529411
,,1.1323012,7.155063,7.7547565,7.21559,9.673301,9.100759,10.637873,8.512775,10.053541,9.701234,9.5320635,11.002374,9.916888,10.1456995,10.674486,8.723013,9.792119,9.221455,8.944413,9.950144,9.535508,9.459371,11.015776,10.507523
,,0.8238611,7.291256,7.7480497,7.3049297,9.692116,9.060052,10.6545105,8.533269,10.085651,9.718832,9.523421,10.977292,9.912847,10.148624,10.670734,8.698136,9.789451,9.285192,8.927432,9.949996,9.540554,9.451537,11.016795,10.543522
,,0.9279777,7.106156,7.746437,7.1809525,9.659798,9.112142,10.675083,8.489261,10.138991,9.695376,9.530764,11.007893,9.916214,10.152831,10.666805,8.689717,9.790675,9.217378,8.937232,9.948368,9.538018,9.426408,11.011739,10.525072
,,0.64372337,7.261261,7.745019,7.2742014,9.681996,9.076266,10.662682,8.509709,10.110557,9.713312,9.521579,10.983355,9.912363,10.151448,10.663317,8.660781,9.787949,9.282324,8.920372,9.947537,9.535934,9.436974,11.008334,10.555315
,,0.72063947,7.0425935,7.736464,7.147442,9.642721,9.125376,10.638122,8.461709,10.049499,9.688601,9.528887,11.013826,9.909597,10.155457,10.657139,8.655493,9.789322,9.353357,8.930452,9.946727,9.531349,9.410655,11.013391,10.540251
,,0.83127034,7.217625,7.74105,7.2443733,9.668761,9.095191,10.654792,8.481942,10.081628,9.706867,9.519111,10.989932,9.912877,10.15411,10.653944,8.621497,9.78653,9.291013,8.913747,9.9450445,9.5292635,9.419734,11.01402,10.565145
,,0.59711885,6.9604025,7.7241483,7.114998,9.6892,9.140005,10.630366,8.429154,10.135079,9.680758,9.526416,10.955426,9.916248,10.15787,10.644861,8.619175,9.784593,9.360149,8.92403,9.945126,9.530603,9.443456,11.00922,10.553425
,,0.68790674,7.1556735,7.73556,7.2154007,9.684624,9.116439,10.6453705,8.44895,10.106663,9.6993475,9.533072,10.983685,9.912405,10.15663,10.641993,8.578872,9.788792,9.297569,8.907521,9.941699,9.535146,9.435303,11.00633,10.5095625
,,0.46750686,6.854872,7.712701,7.0835724,9.6997,9.155275,10.665485,8.390365,10.045745,9.671644,9.526676,10.94835,9.90964,10.150341,10.629093,8.579357,9.787044,9.364693,8.917932,9.94334,9.535337,9.408811,11.011225,10.528345
,,0.53824246,7.0695496,7.742146,7.187247,9.696935,9.139324,10.653244,8.409416,10.077871,9.690533,9.532791,10.9766655,9.912924,10.152993,10.626593,8.531149,9.791106,9.302072,8.901663,9.938833,9.540419,9.417778,11.007549,10.4751625
,,0.33466744,7.2547617,7.715117,7.0531316,9.707599,9.170004,10.674093,8.343742,10.131397,9.705918,9.52678,10.940167,9.916302,10.146682,10.617947,8.534253,9.789541,9.232669,8.912114,9.940358,9.538008,9.441447,11.012736,10.49999
,,0.38621637,7.099766,7.7477436,7.1598887,9.706493,9.162721,10.661273,8.361635,10.103004,9.685088,9.532414,10.968677,9.912462,10.1494665,10.618181,8.476075,9.793514,9.295536,8.89614,9.938496,9.53592,9.433151,11.008286,10.43596
,,0.20224158,7.273055,7.716352,7.0236626,9.713543,9.182378,10.682279,8.415951,10.04223,9.698923,9.526859,10.999392,9.909697,10.1430855,10.609169,8.481518,9.792103,9.226666,8.906539,9.938551,9.53149,9.40644,11.013792,10.467205
,,0.23646668,7.132217,7.7523685,7.13332,9.713835,9.184847,10.669337,8.40137,10.074336,9.680385,9.519046,10.974035,9.912987,10.14599,10.609295,8.484897,9.7960615,9.290941,8.890921,9.934559,9.529408,9.415241,11.00854,10.390568
,,0.28612712,7.2910895,7.7163086,6.995172,9.717984,9.151828,10.644582,8.4542675,10.013442,9.692525,9.526247,11.00471,9.910198,10.150211,10.600042,8.4339285,9.795912,9.222835,8.9011545,9.935851,9.530672,9.438835,11.014406,10.428357
,,0.13519844,7.1666403,7.755942,7.107555,9.719299,9.183389,10.662822,8.440078,10.04613,9.676238,9.517812,10.979851,9.913539,10.148821,10.6000595,8.440854,9.793321,9.288301,8.88596,9.933442,9.535267,9.430367,11.016467,10.485601
,,0.17130244,7.308114,7.7147794,6.9676924,9.721223,9.144103,10.637958,8.491117,10.101669,9.655742,9.524943,11.010429,9.9167795,10.15286,10.590652,8.39188,9.793612,9.359319,8.895894,9.933918,9.535376,9.454291,11.010612,10.456804
,,0.03391791,7.202475,7.7582674,7.0826297,9.7231,9.180104,10.654614,8.478169,10.07162,9.672496,9.515862,10.986163,9.912815,10.151493,10.590521,8.400849,9.790979,9.297148,8.881203,9.930556,9.5405035,9.44627,11.011703,10.505836
,,0.057504073,7.3229647,7.7114177,6.94128,9.723444,9.136415,10.629828,8.526921,10.125107,9.650222,9.522972,10.951066,9.916208,10.155298,10.581018,8.354108,9.791616,9.36617,8.89066,9.931531,9.53828,9.420775,11.006615,10.480855
,,-0.064879715,7.2387223,7.7590003,7.0586033,9.725359,9.176331,10.644858,8.516007,10.095921,9.667469,9.528897,10.979446,9.912421,10.154026,10.580654,8.363922,9.788937,9.303794,8.876561,9.928452,9.536207,9.431065,11.003236,10.522669
,,-0.052110374,7.333914,7.7056794,6.916021,9.717616,9.129671,10.665315,8.562025,10.146913,9.643378,9.522725,11.009917,9.909676,10.147732,10.571089,8.319825,9.7873335,9.234728,8.88531,9.929411,9.532028,9.404333,11.008586,10.501463
,,-0.03215401,7.273757,7.757606,7.03556,9.723441,9.172946,10.653041,8.5538225,10.119257,9.6610775,9.528183,10.985738,9.912937,10.150376,10.570374,8.32951,9.791556,9.299162,8.871902,9.926826,9.529978,9.413052,11.00439,10.536779
,,,7.338473,7.7757907,6.892032,9.713344,9.124445,10.67419,8.5966015,10.058925,9.674891,9.522448,10.950693,9.910172,10.144059,10.5607605,8.288561,9.792042,9.368179,8.879623,9.927385,9.531134,9.436635,11.010047,10.519305
,,,7.305077,7.7553344,7.013616,9.720497,9.170524,10.661326,8.591654,10.090016,9.657826,9.514515,10.9790125,9.913493,10.1468315,10.559532,8.297312,9.789378,9.305887,8.867012,9.923686,9.535816,9.4281645,11.005041,10.46201
,,,7.333148,7.7695756,6.8694634,9.707641,9.1210785,10.682591,8.546606,10.029545,9.634952,9.521629,10.942936,9.916749,10.15087,10.549871,8.2600565,9.787829,9.236762,8.847234,9.924184,9.531618,9.452093,11.011038,10.4877
,,,7.3289804,7.7530375,6.9929147,9.716591,9.169425,10.669604,8.565892,10.061621,9.652226,9.513017,10.971392,9.912821,10.149591,10.547928,8.267218,9.792039,9.301341,8.85338,9.920926,9.529514,9.444057,11.005187,10.418709
,,,7.203728,7.7628946,6.8485026,9.70045,9.119776,10.644492,8.51844,10.001189,9.627461,9.520077,11.002027,9.916229,10.143263,10.53821,8.234194,9.792424,9.37032,8.83256,9.92194,9.530632,9.418476,11.011562,10.451128
,,,7.3180614,7.750641,6.9736366,9.711645,9.169878,10.662762,8.539177,10.033698,9.645185,9.525594,10.977014,9.912469,10.146026,10.535297,8.239249,9.789785,9.308117,8.840092,9.918863,9.535298,9.428667,11.014117,10.500448
,,,7.1697893,7.755491,6.8293786,9.691551,9.120645,10.637477,8.489121,10.089325,9.659527,9.519543,11.007582,9.909731,10.150073,10.525501,8.210953,9.790496,9.238929,8.818301,9.919074,9.535274,9.40184,11.007932,10.475824
,,,7.300787,7.7479925,6.955996,9.705429,9.172018,10.654188,8.511141,10.05919,9.642648,9.524652,10.983119,9.912988,10.1487665,10.521299,8.213536,9.787807,9.303634,8.827059,9.915148,9.540464,9.4104395,11.00946,10.517716
,,,7.1255465,7.747008,6.812365,9.680538,9.123749,10.628913,8.458164,10.112936,9.619037,9.519071,10.947632,9.9102335,10.142418,10.511396,8.190389,9.786187,9.372547,8.804315,9.916633,9.538485,9.433984,11.004102,10.497052
,,,7.274713,7.744847,6.9402456,9.697548,9.175927,10.644009,8.481285,10.0835285,9.636358,9.511675,10.976054,9.913552,10.145177,10.505508,8.159197,9.79039,9.310435,8.814146,9.914316,9.536417,9.425444,11.000233,10.432312
,,,7.068074,7.736954,6.797781,9.666791,9.129118,10.664815,8.424946,10.134942,9.610779,9.518805,11.006612,9.910764,10.149239,10.495455,8.177777,9.790916,9.241188,8.790428,9.914139,9.532551,9.449352,11.006017,10.462114
,,,7.2366085,7.740825,6.9266815,9.687385,9.181646,10.652381,8.448971,10.106932,9.628537,9.510738,10.982084,9.914114,10.147895,10.48737,8.13945,9.788239,9.306004,8.801195,9.910576,9.530523,9.441239,11.001309,10.507417
,,,6.993738,7.7246566,6.7860003,9.700979,9.136772,10.673843,8.388688,10.046548,9.643432,9.517787,10.94646,9.917239,10.151743,10.477114,8.15837,9.786672,9.374828,8.776465,9.910378,9.531526,9.415478,11.007417,10.485232
