V_Values_0,V_Values_20000,V_Values_40000,V_Values_60000,V_Values_80000,V_Values_100000,V_Values_120000,V_Values_140000,V_Values_160000,V_Values_180000,V_Values_200000,V_Values_220000,V_Values_240000,V_Values_260000,V_Values_280000,V_Values_300000,V_Values_320000,V_Values_340000,V_Values_360000,V_Values_380000,V_Values_400000,V_Values_420000,V_Values_440000,V_Values_460000,V_Values_480000,V_Values_500000
,2.252274,5.850522,7.3289657,7.4235735,8.718881,9.993169,10.382859,8.976467,9.910012,10.192355,11.081283,10.490426,9.644526,9.70622,9.648595,9.646715,9.809395,9.630575,9.831069,11.663541,9.892362,10.078965,10.046012,9.858665,9.91333
,2.322734,5.8834753,7.1428986,7.435601,8.743805,9.98566,10.339913,8.956513,9.903266,10.208421,11.072758,10.475541,9.6305065,9.660482,9.650868,9.65393,9.802017,9.645397,9.837847,11.690892,9.867385,10.088661,10.031344,9.835187,9.953134
,2.4078457,5.846029,7.366541,7.429891,8.748994,9.985752,10.372,9.001286,9.910236,10.197688,11.076947,10.487424,9.641113,9.689204,9.649734,9.651252,9.811498,9.6355095,9.840749,11.676006,9.887226,10.079714,10.014097,9.8535595,9.910722
,2.181322,5.865126,7.1844134,7.437647,8.739217,9.977651,10.330835,8.980887,9.903622,10.213158,11.068122,10.472012,9.626591,9.642592,9.651725,9.644601,9.8039665,9.650529,9.847609,11.70261,9.863932,10.089771,10.015347,9.827447,9.95126
,2.2718067,5.8382325,7.4030023,7.435225,8.7388735,9.977779,10.361568,9.024598,9.910454,10.203684,11.071448,10.484172,9.637321,9.671391,9.650969,9.64583,9.813381,9.640755,9.851475,11.6903305,9.882764,10.080802,10.001562,9.847806,9.90676
,2.023615,5.840944,7.2265987,7.4387956,8.732514,9.968859,10.322434,9.004332,9.904017,10.218528,11.062203,10.468125,9.622242,9.624094,9.652584,9.640086,9.805727,9.655996,9.84659,11.7160015,9.861413,10.090939,10.002666,9.818558,9.948415
,2.1156597,5.825642,7.4384933,7.439722,8.726457,9.968975,10.351138,9.046836,9.910675,10.210469,11.064614,10.480568,9.633019,9.65256,9.652272,9.641049,9.815079,9.646404,9.845564,11.706465,9.878472,10.0821905,9.991698,9.841167,9.901207
,1.8471774,5.809049,7.2696366,7.439061,8.72406,9.958952,10.314285,9.02723,9.904464,10.224618,11.054786,10.4637575,9.617295,9.604793,9.653376,9.63599,9.807326,9.661887,9.840573,11.681936,9.8595295,10.092054,9.992569,9.861887,9.944409
,1.9366328,5.806263,7.47302,7.4434566,8.712184,9.959011,10.340184,9.068288,9.910911,10.218137,11.056158,10.476488,9.628032,9.632457,9.65359,9.63669,9.816617,9.652553,9.839854,11.7119875,9.822944,10.083819,9.983882,9.851183,9.893705
,1.6507207,5.766991,7.3135753,7.438379,8.714123,9.947516,10.305856,9.049832,9.904969,10.23147,11.045529,10.458752,9.611535,9.584495,9.653977,9.642551,9.808792,9.668283,9.834703,11.685061,9.82677,10.076447,9.984487,9.868698,9.938951
