V_Values_0,V_Values_20000,V_Values_40000,V_Values_60000,V_Values_80000,V_Values_100000,V_Values_120000,V_Values_140000,V_Values_160000,V_Values_180000,V_Values_200000,V_Values_220000,V_Values_240000,V_Values_260000,V_Values_280000,V_Values_300000,V_Values_320000,V_Values_340000,V_Values_360000,V_Values_380000,V_Values_400000,V_Values_420000,V_Values_440000,V_Values_460000,V_Values_480000
,3.6512012,7.56151,8.171259,10.75495,9.999474,9.255596,9.917595,8.36278,8.470663,9.373279,11.124661,9.026343,8.099118,10.489398,10.127631,7.37376,11.32414,9.044725,9.155915,9.17036,9.877295,9.002451,8.913228,9.315414
,3.3566487,7.545893,8.11411,10.73287,10.064511,9.302951,9.737303,8.365671,8.552649,9.30724,11.110592,8.984512,8.155132,10.479695,10.132892,7.391382,11.328463,9.049364,9.179901,9.189842,9.8826065,9.007834,8.900792,9.310799
,3.5855017,7.576078,8.149058,10.672841,10.00156,9.269671,9.93274,8.322376,8.418826,9.378045,11.112548,9.016747,8.082107,10.468444,10.152974,7.360257,11.314304,9.123451,9.26463,9.163439,9.876169,9.001998,8.904575,9.319401
,3.2854335,7.569234,8.177454,10.720215,9.941046,9.314198,9.754913,8.3274,8.50341,9.308083,11.098252,8.976709,8.133944,10.454153,10.144033,7.339469,11.312591,9.085611,9.214272,9.179953,9.882048,9.007746,8.897402,9.315309
,3.499456,7.574653,8.139822,10.7585745,10.000456,9.281125,9.9504595,8.371396,8.600147,9.383189,11.099707,9.008512,8.209116,10.440021,10.163716,7.369342,11.301487,9.044828,9.140617,9.157283,9.875058,9.001904,8.894218,9.323283
,3.195115,7.5668874,8.164834,10.73829,9.937338,9.323589,9.77564,8.360788,8.505341,9.3092785,11.084488,8.969986,8.13866,10.42063,10.154148,7.3866816,11.292124,9.049484,9.161188,9.171099,9.881494,9.0080185,8.895083,9.319648
,3.3916647,7.573585,8.136858,10.682474,9.997352,9.290715,9.97107,8.398227,8.597058,9.388697,11.085307,9.001318,8.2189045,10.402529,10.173468,7.4129324,11.286826,9.123562,9.236427,9.151627,9.873977,9.002203,8.883516,9.326975
,3.0845413,7.5652866,8.157784,10.72673,9.931414,9.331697,9.799926,8.387865,8.503504,9.310831,11.068444,9.086174,8.148394,10.3779745,10.163261,7.438736,11.268141,9.085697,9.190678,9.16314,9.88095,9.008689,8.895578,9.332089
,3.261421,7.5729246,8.139907,10.664498,9.992136,9.298992,9.994897,8.419658,8.590449,9.394608,11.068379,9.082212,8.23304,10.354667,10.182307,7.414753,11.271451,9.0449,9.125763,9.146251,9.872934,9.002928,8.874343,9.324446
,3.5075479,7.5644403,8.113308,10.713973,9.923044,9.338942,9.828256,8.410083,8.498337,9.312833,11.079022,9.037714,8.162677,10.384944,10.17143,7.392009,11.241266,9.049525,9.142694,9.155956,9.880426,9.009795,8.900911,9.330295
