Episodic reward,Step
176.0,50712
127.0,50839
164.0,51003
121.0,51124
144.0,51268
72.0,51340
149.0,51489
148.0,51637
108.0,51745
218.0,51963
274.0,52237
291.0,52528
186.0,52714
204.0,52918
351.0,53269
248.0,53517
154.0,53671
461.0,54132
112.0,54244
132.0,54376
227.0,54603
190.0,54793
153.0,54946
138.0,55084
37.0,55121
231.0,55352
174.0,55526
134.0,55660
177.0,55837
161.0,55998
200.0,56198
117.0,56315
76.0,56391
73.0,56464
101.0,56565
239.0,56804
177.0,56981
217.0,57198
132.0,57330
170.0,57500
158.0,57658
157.0,57815
205.0,58020
127.0,58147
156.0,58303
327.0,58630
187.0,58817
148.0,58965
182.0,59147
136.0,59283
187.0,59470
89.0,59559
128.0,59687
188.0,59875
177.0,60052
141.0,60193
199.0,60392
141.0,60533
138.0,60671
169.0,60840
163.0,61003
205.0,61208
407.0,61615
212.0,61827
194.0,62021
288.0,62309
140.0,62449
159.0,62608
252.0,62860
208.0,63068
239.0,63307
130.0,63437
287.0,63724
75.0,63799
119.0,63918
192.0,64110
178.0,64288
298.0,64586
154.0,64740
329.0,65069
142.0,65211
192.0,65403
289.0,65692
178.0,65870
70.0,65940
161.0,66101
251.0,66352
186.0,66538
193.0,66731
186.0,66917
432.0,67349
159.0,67508
167.0,67675
144.0,67819
255.0,68074
220.0,68294
315.0,68609
143.0,68752
206.0,68958
276.0,69234
184.0,69418
268.0,69686
318.0,70004
170.0,70174
54.0,70228
310.0,70538
234.0,70772
156.0,70928
311.0,71239
388.0,71627
307.0,71934
416.0,72350
258.0,72608
500.0,73108
187.0,73295
413.0,73708
183.0,73891
276.0,74167
336.0,74503
219.0,74722
381.0,75103
206.0,75309
219.0,75528
127.0,75655
349.0,76004
334.0,76338
372.0,76710
141.0,76851
235.0,77086
460.0,77546
348.0,77894
500.0,78394
500.0,78894
327.0,79221
264.0,79485
252.0,79737
236.0,79973
229.0,80202
261.0,80463
500.0,80963
344.0,81307
408.0,81715
304.0,82019
263.0,82282
314.0,82596
500.0,83096
500.0,83596
314.0,83910
500.0,84410
500.0,84910
439.0,85349
429.0,85778
500.0,86278
351.0,86629
77.0,86706
500.0,87206
362.0,87568
323.0,87891
500.0,88391
500.0,88891
500.0,89391
500.0,89891
371.0,90262
304.0,90566
217.0,90783
459.0,91242
294.0,91536
409.0,91945
392.0,92337
430.0,92767
500.0,93267
500.0,93767
500.0,94267
500.0,94767
500.0,95267
500.0,95767
500.0,96267
477.0,96744
500.0,97244
220.0,97464
500.0,97964
391.0,98355
500.0,98855
286.0,99141
456.0,99597
500.0,100097
144.0,100241
466.0,100707
390.0,101097
500.0,101597
435.0,102032
500.0,102532
175.0,102707
431.0,103138
336.0,103474
375.0,103849
325.0,104174
159.0,104333
210.0,104543
181.0,104724
206.0,104930
213.0,105143
169.0,105312
299.0,105611
138.0,105749
179.0,105928
111.0,106039
321.0,106360
167.0,106527
146.0,106673
213.0,106886
294.0,107180
120.0,107300
204.0,107504
213.0,107717
205.0,107922
332.0,108254
197.0,108451
242.0,108693
500.0,109193
244.0,109437
261.0,109698
313.0,110011
500.0,110511
500.0,111011
299.0,111310
215.0,111525
201.0,111726
500.0,112226
128.0,112354
354.0,112708
121.0,112829
187.0,113016
201.0,113217
156.0,113373
152.0,113525
222.0,113747
231.0,113978
403.0,114381
346.0,114727
355.0,115082
500.0,115582
130.0,115712
197.0,115909
237.0,116146
111.0,116257
165.0,116422
500.0,116922
500.0,117422
492.0,117914
494.0,118408
422.0,118830
500.0,119330
253.0,119583
475.0,120058
379.0,120437
500.0,120937
500.0,121437
500.0,121937
500.0,122437
500.0,122937
500.0,123437
380.0,123817
459.0,124276
500.0,124776
500.0,125276
242.0,125518
326.0,125844
260.0,126104
318.0,126422
239.0,126661
334.0,126995
333.0,127328
341.0,127669
500.0,128169
309.0,128478
500.0,128978
373.0,129351
500.0,129851
500.0,130351
500.0,130851
500.0,131351
427.0,131778
500.0,132278
500.0,132778
500.0,133278
500.0,133778
500.0,134278
500.0,134778
500.0,135278
500.0,135778
500.0,136278
500.0,136778
500.0,137278
291.0,137569
500.0,138069
500.0,138569
500.0,139069
388.0,139457
500.0,139957
500.0,140457
500.0,140957
500.0,141457
500.0,141957
500.0,142457
500.0,142957
500.0,143457
500.0,143957
500.0,144457
500.0,144957
500.0,145457
500.0,145957
500.0,146457
500.0,146957
500.0,147457
438.0,147895
500.0,148395
500.0,148895
500.0,149395
500.0,149895
500.0,150395
500.0,150895
355.0,151250
500.0,151750
290.0,152040
274.0,152314
202.0,152516
216.0,152732
151.0,152883
163.0,153046
184.0,153230
142.0,153372
181.0,153553
143.0,153696
168.0,153864
135.0,153999
178.0,154177
147.0,154324
165.0,154489
174.0,154663
192.0,154855
218.0,155073
173.0,155246
180.0,155426
224.0,155650
193.0,155843
180.0,156023
210.0,156233
172.0,156405
184.0,156589
172.0,156761
272.0,157033
251.0,157284
144.0,157428
291.0,157719
200.0,157919
264.0,158183
273.0,158456
352.0,158808
325.0,159133
412.0,159545
287.0,159832
500.0,160332
500.0,160832
500.0,161332
500.0,161832
500.0,162332
500.0,162832
500.0,163332
500.0,163832
500.0,164332
500.0,164832
454.0,165286
500.0,165786
382.0,166168
500.0,166668
500.0,167168
500.0,167668
500.0,168168
500.0,168668
414.0,169082
500.0,169582
500.0,170082
500.0,170582
500.0,171082
500.0,171582
500.0,172082
500.0,172582
500.0,173082
500.0,173582
500.0,174082
500.0,174582
500.0,175082
500.0,175582
500.0,176082
500.0,176582
500.0,177082
500.0,177582
487.0,178069
284.0,178353
478.0,178831
321.0,179152
312.0,179464
272.0,179736
238.0,179974
276.0,180250
500.0,180750
500.0,181250
500.0,181750
199.0,181949
367.0,182316
500.0,182816
500.0,183316
500.0,183816
465.0,184281
500.0,184781
500.0,185281
500.0,185781
500.0,186281
500.0,186781
500.0,187281
500.0,187781
210.0,187991
500.0,188491
500.0,188991
500.0,189491
500.0,189991
500.0,190491
500.0,190991
500.0,191491
500.0,191991
500.0,192491
500.0,192991
500.0,193491
500.0,193991
500.0,194491
500.0,194991
500.0,195491
500.0,195991
500.0,196491
500.0,196991
500.0,197491
500.0,197991
500.0,198491
355.0,198846
500.0,199346
500.0,199846
500.0,200346
500.0,200846
500.0,201346
500.0,201846
500.0,202346
500.0,202846
487.0,203333
500.0,203833
325.0,204158
500.0,204658
500.0,205158
500.0,205658
500.0,206158
380.0,206538
500.0,207038
500.0,207538
500.0,208038
239.0,208277
500.0,208777
500.0,209277
500.0,209777
500.0,210277
500.0,210777
500.0,211277
500.0,211777
500.0,212277
500.0,212777
500.0,213277
500.0,213777
500.0,214277
452.0,214729
500.0,215229
500.0,215729
500.0,216229
485.0,216714
500.0,217214
500.0,217714
500.0,218214
372.0,218586
500.0,219086
500.0,219586
500.0,220086
500.0,220586
500.0,221086
500.0,221586
500.0,222086
500.0,222586
500.0,223086
500.0,223586
500.0,224086
500.0,224586
500.0,225086
500.0,225586
500.0,226086
500.0,226586
500.0,227086
500.0,227586
500.0,228086
500.0,228586
500.0,229086
500.0,229586
500.0,230086
500.0,230586
500.0,231086
500.0,231586
500.0,232086
500.0,232586
500.0,233086
500.0,233586
500.0,234086
500.0,234586
500.0,235086
500.0,235586
500.0,236086
500.0,236586
500.0,237086
500.0,237586
500.0,238086
500.0,238586
500.0,239086
500.0,239586
500.0,240086
500.0,240586
500.0,241086
386.0,241472
500.0,241972
500.0,242472
405.0,242877
274.0,243151
500.0,243651
500.0,244151
500.0,244651
500.0,245151
500.0,245651
500.0,246151
500.0,246651
500.0,247151
500.0,247651
500.0,248151
500.0,248651
500.0,249151
500.0,249651
500.0,250151
500.0,250651
500.0,251151
500.0,251651
500.0,252151
500.0,252651
500.0,253151
500.0,253651
500.0,254151
500.0,254651
500.0,255151
500.0,255651
500.0,256151
500.0,256651
500.0,257151
500.0,257651
500.0,258151
500.0,258651
500.0,259151
500.0,259651
500.0,260151
500.0,260651
500.0,261151
500.0,261651
500.0,262151
500.0,262651
500.0,263151
500.0,263651
500.0,264151
500.0,264651
500.0,265151
500.0,265651
500.0,266151
409.0,266560
500.0,267060
500.0,267560
500.0,268060
500.0,268560
500.0,269060
500.0,269560
500.0,270060
500.0,270560
500.0,271060
500.0,271560
395.0,271955
468.0,272423
423.0,272846
500.0,273346
500.0,273846
380.0,274226
479.0,274705
465.0,275170
500.0,275670
336.0,276006
452.0,276458
343.0,276801
287.0,277088
334.0,277422
498.0,277920
500.0,278420
500.0,278920
500.0,279420
500.0,279920
500.0,280420
500.0,280920
500.0,281420
500.0,281920
500.0,282420
500.0,282920
500.0,283420
500.0,283920
500.0,284420
500.0,284920
500.0,285420
500.0,285920
500.0,286420
500.0,286920
500.0,287420
500.0,287920
500.0,288420
500.0,288920
500.0,289420
500.0,289920
500.0,290420
500.0,290920
500.0,291420
500.0,291920
500.0,292420
500.0,292920
500.0,293420
500.0,293920
500.0,294420
500.0,294920
500.0,295420
500.0,295920
500.0,296420
500.0,296920
500.0,297420
500.0,297920
500.0,298420
500.0,298920
500.0,299420
500.0,299920
500.0,300420
500.0,300920
500.0,301420
500.0,301920
500.0,302420
500.0,302920
500.0,303420
500.0,303920
500.0,304420
500.0,304920
500.0,305420
500.0,305920
500.0,306420
500.0,306920
500.0,307420
500.0,307920
500.0,308420
500.0,308920
500.0,309420
500.0,309920
500.0,310420
500.0,310920
500.0,311420
500.0,311920
500.0,312420
500.0,312920
500.0,313420
500.0,313920
500.0,314420
500.0,314920
500.0,315420
