Episodic reward,Step
500.0,274435
500.0,274935
500.0,275435
500.0,275935
489.0,276424
500.0,276924
500.0,277424
500.0,277924
500.0,278424
500.0,278924
500.0,279424
500.0,279924
500.0,280424
500.0,280924
500.0,281424
500.0,281924
500.0,282424
500.0,282924
500.0,283424
500.0,283924
500.0,284424
449.0,284873
500.0,285373
500.0,285873
500.0,286373
500.0,286873
500.0,287373
500.0,287873
500.0,288373
500.0,288873
500.0,289373
500.0,289873
500.0,290373
500.0,290873
500.0,291373
500.0,291873
500.0,292373
378.0,292751
500.0,293251
500.0,293751
500.0,294251
500.0,294751
500.0,295251
500.0,295751
500.0,296251
500.0,296751
500.0,297251
500.0,297751
500.0,298251
500.0,298751
500.0,299251
500.0,299751
500.0,300251
500.0,300751
500.0,301251
500.0,301751
500.0,302251
500.0,302751
500.0,303251
500.0,303751
500.0,304251
443.0,304694
500.0,305194
500.0,305694
374.0,306068
500.0,306568
500.0,307068
500.0,307568
500.0,308068
500.0,308568
500.0,309068
500.0,309568
500.0,310068
500.0,310568
500.0,311068
500.0,311568
500.0,312068
500.0,312568
500.0,313068
500.0,313568
500.0,314068
500.0,314568
500.0,315068
500.0,315568
500.0,316068
500.0,316568
500.0,317068
500.0,317568
500.0,318068
500.0,318568
500.0,319068
500.0,319568
500.0,320068
500.0,320568
500.0,321068
500.0,321568
500.0,322068
500.0,322568
500.0,323068
500.0,323568
500.0,324068
500.0,324568
500.0,325068
500.0,325568
500.0,326068
500.0,326568
500.0,327068
500.0,327568
500.0,328068
493.0,328561
359.0,328920
497.0,329417
392.0,329809
428.0,330237
498.0,330735
320.0,331055
401.0,331456
299.0,331755
311.0,332066
284.0,332350
379.0,332729
392.0,333121
249.0,333370
330.0,333700
500.0,334200
500.0,334700
455.0,335155
500.0,335655
355.0,336010
318.0,336328
353.0,336681
272.0,336953
467.0,337420
500.0,337920
500.0,338420
361.0,338781
500.0,339281
500.0,339781
500.0,340281
434.0,340715
500.0,341215
341.0,341556
500.0,342056
339.0,342395
500.0,342895
500.0,343395
417.0,343812
490.0,344302
344.0,344646
388.0,345034
420.0,345454
500.0,345954
373.0,346327
255.0,346582
394.0,346976
429.0,347405
322.0,347727
309.0,348036
231.0,348267
356.0,348623
298.0,348921
395.0,349316
360.0,349676
239.0,349915
197.0,350112
274.0,350386
277.0,350663
306.0,350969
210.0,351179
238.0,351417
169.0,351586
221.0,351807
171.0,351978
264.0,352242
202.0,352444
220.0,352664
201.0,352865
178.0,353043
257.0,353300
159.0,353459
178.0,353637
156.0,353793
167.0,353960
201.0,354161
170.0,354331
145.0,354476
151.0,354627
190.0,354817
151.0,354968
155.0,355123
187.0,355310
157.0,355467
137.0,355604
162.0,355766
151.0,355917
144.0,356061
122.0,356183
120.0,356303
155.0,356458
193.0,356651
142.0,356793
174.0,356967
137.0,357104
163.0,357267
151.0,357418
164.0,357582
142.0,357724
163.0,357887
146.0,358033
132.0,358165
144.0,358309
133.0,358442
164.0,358606
157.0,358763
168.0,358931
148.0,359079
154.0,359233
144.0,359377
134.0,359511
145.0,359656
148.0,359804
114.0,359918
141.0,360059
123.0,360182
146.0,360328
154.0,360482
131.0,360613
153.0,360766
132.0,360898
146.0,361044
140.0,361184
136.0,361320
155.0,361475
183.0,361658
149.0,361807
128.0,361935
134.0,362069
207.0,362276
128.0,362404
127.0,362531
153.0,362684
128.0,362812
140.0,362952
125.0,363077
179.0,363256
171.0,363427
138.0,363565
125.0,363690
156.0,363846
169.0,364015
170.0,364185
158.0,364343
155.0,364498
197.0,364695
141.0,364836
138.0,364974
184.0,365158
199.0,365357
141.0,365498
164.0,365662
169.0,365831
170.0,366001
139.0,366140
185.0,366325
162.0,366487
159.0,366646
208.0,366854
132.0,366986
158.0,367144
210.0,367354
190.0,367544
181.0,367725
185.0,367910
116.0,368026
221.0,368247
146.0,368393
181.0,368574
146.0,368720
150.0,368870
201.0,369071
129.0,369200
160.0,369360
158.0,369518
176.0,369694
162.0,369856
153.0,370009
156.0,370165
158.0,370323
181.0,370504
136.0,370640
133.0,370773
216.0,370989
174.0,371163
272.0,371435
141.0,371576
280.0,371856
205.0,372061
268.0,372329
161.0,372490
285.0,372775
207.0,372982
269.0,373251
244.0,373495
224.0,373719
260.0,373979
170.0,374149
226.0,374375
224.0,374599
200.0,374799
149.0,374948
166.0,375114
141.0,375255
164.0,375419
151.0,375570
191.0,375761
155.0,375916
123.0,376039
180.0,376219
167.0,376386
123.0,376509
158.0,376667
145.0,376812
155.0,376967
124.0,377091
125.0,377216
146.0,377362
152.0,377514
210.0,377724
115.0,377839
141.0,377980
169.0,378149
148.0,378297
186.0,378483
158.0,378641
175.0,378816
182.0,378998
146.0,379144
135.0,379279
179.0,379458
150.0,379608
192.0,379800
143.0,379943
158.0,380101
157.0,380258
196.0,380454
158.0,380612
150.0,380762
117.0,380879
157.0,381036
175.0,381211
156.0,381367
143.0,381510
147.0,381657
164.0,381821
188.0,382009
178.0,382187
144.0,382331
166.0,382497
157.0,382654
225.0,382879
144.0,383023
229.0,383252
125.0,383377
171.0,383548
145.0,383693
201.0,383894
135.0,384029
124.0,384153
172.0,384325
163.0,384488
179.0,384667
128.0,384795
184.0,384979
163.0,385142
199.0,385341
156.0,385497
177.0,385674
174.0,385848
158.0,386006
171.0,386177
141.0,386318
167.0,386485
175.0,386660
166.0,386826
190.0,387016
182.0,387198
185.0,387383
171.0,387554
164.0,387718
173.0,387891
139.0,388030
185.0,388215
139.0,388354
179.0,388533
157.0,388690
164.0,388854
136.0,388990
149.0,389139
146.0,389285
133.0,389418
159.0,389577
163.0,389740
142.0,389882
131.0,390013
121.0,390134
112.0,390246
133.0,390379
130.0,390509
139.0,390648
134.0,390782
136.0,390918
123.0,391041
117.0,391158
125.0,391283
148.0,391431
161.0,391592
159.0,391751
140.0,391891
143.0,392034
134.0,392168
133.0,392301
133.0,392434
124.0,392558
169.0,392727
114.0,392841
112.0,392953
146.0,393099
159.0,393258
122.0,393380
135.0,393515
120.0,393635
137.0,393772
129.0,393901
149.0,394050
143.0,394193
118.0,394311
130.0,394441
117.0,394558
121.0,394679
120.0,394799
123.0,394922
137.0,395059
154.0,395213
149.0,395362
121.0,395483
154.0,395637
131.0,395768
152.0,395920
152.0,396072
126.0,396198
140.0,396338
152.0,396490
139.0,396629
128.0,396757
127.0,396884
171.0,397055
126.0,397181
149.0,397330
142.0,397472
170.0,397642
148.0,397790
123.0,397913
176.0,398089
181.0,398270
163.0,398433
147.0,398580
161.0,398741
140.0,398881
201.0,399082
173.0,399255
195.0,399450
179.0,399629
185.0,399814
166.0,399980
154.0,400134
157.0,400291
149.0,400440
184.0,400624
183.0,400807
171.0,400978
157.0,401135
190.0,401325
144.0,401469
161.0,401630
165.0,401795
170.0,401965
231.0,402196
242.0,402438
254.0,402692
216.0,402908
312.0,403220
210.0,403430
227.0,403657
197.0,403854
213.0,404067
174.0,404241
160.0,404401
236.0,404637
223.0,404860
159.0,405019
159.0,405178
151.0,405329
167.0,405496
205.0,405701
195.0,405896
141.0,406037
168.0,406205
178.0,406383
203.0,406586
154.0,406740
204.0,406944
145.0,407089
148.0,407237
191.0,407428
204.0,407632
198.0,407830
133.0,407963
165.0,408128
198.0,408326
155.0,408481
159.0,408640
149.0,408789
212.0,409001
168.0,409169
216.0,409385
184.0,409569
129.0,409698
135.0,409833
209.0,410042
191.0,410233
156.0,410389
118.0,410507
193.0,410700
211.0,410911
182.0,411093
183.0,411276
191.0,411467
265.0,411732
206.0,411938
196.0,412134
178.0,412312
171.0,412483
184.0,412667
215.0,412882
200.0,413082
168.0,413250
215.0,413465
145.0,413610
182.0,413792
175.0,413967
251.0,414218
172.0,414390
142.0,414532
145.0,414677
266.0,414943
204.0,415147
175.0,415322
237.0,415559
220.0,415779
161.0,415940
204.0,416144
312.0,416456
292.0,416748
266.0,417014
292.0,417306
387.0,417693
290.0,417983
291.0,418274
242.0,418516
360.0,418876
500.0,419376
297.0,419673
500.0,420173
201.0,420374
500.0,420874
500.0,421374
288.0,421662
500.0,422162
500.0,422662
500.0,423162
500.0,423662
500.0,424162
500.0,424662
500.0,425162
500.0,425662
500.0,426162
500.0,426662
500.0,427162
500.0,427662
500.0,428162
500.0,428662
500.0,429162
500.0,429662
500.0,430162
500.0,430662
500.0,431162
500.0,431662
500.0,432162
500.0,432662
500.0,433162
500.0,433662
500.0,434162
500.0,434662
500.0,435162
387.0,435549
369.0,435918
295.0,436213
500.0,436713
500.0,437213
500.0,437713
500.0,438213
500.0,438713
500.0,439213
500.0,439713
500.0,440213
500.0,440713
500.0,441213
500.0,441713
500.0,442213
500.0,442713
431.0,443144
500.0,443644
500.0,444144
500.0,444644
500.0,445144
500.0,445644
500.0,446144
500.0,446644
500.0,447144
500.0,447644
500.0,448144
500.0,448644
500.0,449144
500.0,449644
170.0,449814
500.0,450314
500.0,450814
500.0,451314
497.0,451811
255.0,452066
175.0,452241
191.0,452432
147.0,452579
273.0,452852
151.0,453003
169.0,453172
171.0,453343
167.0,453510
164.0,453674
146.0,453820
175.0,453995
173.0,454168
117.0,454285
162.0,454447
141.0,454588
144.0,454732
132.0,454864
153.0,455017
422.0,455439
214.0,455653
152.0,455805
200.0,456005
161.0,456166
153.0,456319
174.0,456493
174.0,456667
159.0,456826
150.0,456976
174.0,457150
164.0,457314
183.0,457497
134.0,457631
154.0,457785
148.0,457933
148.0,458081
125.0,458206
128.0,458334
120.0,458454
147.0,458601
155.0,458756
162.0,458918
141.0,459059
148.0,459207
156.0,459363
136.0,459499
148.0,459647
138.0,459785
129.0,459914
131.0,460045
136.0,460181
154.0,460335
131.0,460466
120.0,460586
131.0,460717
110.0,460827
73.0,460900
136.0,461036
111.0,461147
124.0,461271
123.0,461394
127.0,461521
94.0,461615
120.0,461735
63.0,461798
120.0,461918
82.0,462000
119.0,462119
116.0,462235
73.0,462308
103.0,462411
88.0,462499
104.0,462603
118.0,462721
87.0,462808
130.0,462938
65.0,463003
125.0,463128
111.0,463239
47.0,463286
88.0,463374
104.0,463478
95.0,463573
117.0,463690
107.0,463797
116.0,463913
120.0,464033
107.0,464140
112.0,464252
114.0,464366
126.0,464492
87.0,464579
121.0,464700
91.0,464791
94.0,464885
124.0,465009
109.0,465118
96.0,465214
94.0,465308
98.0,465406
88.0,465494
134.0,465628
65.0,465693
84.0,465777
66.0,465843
94.0,465937
68.0,466005
118.0,466123
119.0,466242
126.0,466368
119.0,466487
58.0,466545
108.0,466653
86.0,466739
95.0,466834
77.0,466911
108.0,467019
81.0,467100
141.0,467241
99.0,467340
122.0,467462
118.0,467580
144.0,467724
126.0,467850
99.0,467949
95.0,468044
147.0,468191
138.0,468329
111.0,468440
116.0,468556
129.0,468685
115.0,468800
141.0,468941
114.0,469055
135.0,469190
112.0,469302
139.0,469441
130.0,469571
117.0,469688
120.0,469808
122.0,469930
122.0,470052
123.0,470175
119.0,470294
88.0,470382
135.0,470517
124.0,470641
114.0,470755
109.0,470864
75.0,470939
100.0,471039
114.0,471153
128.0,471281
85.0,471366
110.0,471476
116.0,471592
131.0,471723
107.0,471830
122.0,471952
101.0,472053
105.0,472158
123.0,472281
137.0,472418
83.0,472501
129.0,472630
114.0,472744
110.0,472854
114.0,472968
113.0,473081
132.0,473213
124.0,473337
101.0,473438
121.0,473559
141.0,473700
134.0,473834
110.0,473944
130.0,474074
93.0,474167
146.0,474313
110.0,474423
70.0,474493
76.0,474569
120.0,474689
77.0,474766
133.0,474899
126.0,475025
96.0,475121
79.0,475200
117.0,475317
119.0,475436
130.0,475566
142.0,475708
126.0,475834
145.0,475979
97.0,476076
121.0,476197
123.0,476320
101.0,476421
117.0,476538
129.0,476667
142.0,476809
129.0,476938
140.0,477078
124.0,477202
108.0,477310
107.0,477417
113.0,477530
150.0,477680
118.0,477798
126.0,477924
165.0,478089
102.0,478191
128.0,478319
136.0,478455
114.0,478569
129.0,478698
138.0,478836
121.0,478957
132.0,479089
111.0,479200
142.0,479342
120.0,479462
130.0,479592
145.0,479737
161.0,479898
120.0,480018
127.0,480145
145.0,480290
121.0,480411
119.0,480530
114.0,480644
119.0,480763
140.0,480903
145.0,481048
147.0,481195
133.0,481328
133.0,481461
105.0,481566
146.0,481712
153.0,481865
137.0,482002
120.0,482122
141.0,482263
149.0,482412
123.0,482535
161.0,482696
100.0,482796
141.0,482937
122.0,483059
143.0,483202
127.0,483329
125.0,483454
143.0,483597
159.0,483756
163.0,483919
122.0,484041
151.0,484192
148.0,484340
152.0,484492
