Critic loss,Actor loss
1.7796843e-05,0.0033449081
0.014067462,-0.08525749
1.3600823,0.71767
0.07602099,-0.19898796
0.032226194,0.0960057
0.08235815,0.06365986
0.0028299426,-0.018144853
0.0006724168,-0.016245292
0.06572757,-0.18514498
0.051679295,0.22367185
0.004750708,-0.01916913
5.5172386e-05,0.004095306
0.048147418,-0.100482285
0.00012764886,-0.004585686
0.00039874375,0.020062875
0.006240114,0.050395463
0.66387147,0.40683988
0.021709515,0.114972726
0.12858637,-0.0996514
0.007860976,-0.06740439
0.00068251323,0.0143633075
0.050818153,0.107023574
0.013675749,-0.018116206
0.030000143,-0.116310254
0.010157524,0.017535528
0.0076598134,0.077598535
0.000562176,0.0060306056
0.058741316,-0.14606513
0.1116405,-0.20352167
8.9429064e-05,-0.0006748869
0.005087911,0.026777223
0.116283655,-0.31499404
0.017922232,-0.09711349
0.0041163666,-0.04363197
0.025751887,0.15191546
0.3907764,-0.87956446
0.055535447,-0.15983862
0.07716997,-0.21200626
0.0031912215,-0.0908648
0.0010173621,-0.009452901
0.0011709908,-0.010017275
0.00072663033,0.018022407
0.035931703,-0.062469896
0.8973212,0.4663507
0.03270777,-0.078883655
0.00010707786,-0.0033622154
0.003463637,-0.012698252
0.028935866,-0.07177165
0.013504317,-0.10730898
0.02392067,-0.08193853
1.2528088,0.81889313
0.013733804,-0.027522687
0.02509073,-0.053227734
0.003402062,0.02447206
4.0177805e-05,-0.0026209417
0.025637196,-0.3115985
0.040250175,-0.096616976
0.0013394635,-0.009593826
0.0006848323,-0.010363886
0.014521305,0.010454515
0.0032594092,-0.027372476
0.003727852,-0.039549686
0.5212157,0.41731763
0.003200063,-0.0069109024
0.0076851663,-0.03822349
0.003831509,-0.005672494
0.0010275473,-0.015525688
0.0022201235,-0.0056680655
0.9862745,0.3664925
0.08506852,-0.27838457
0.0033551108,-0.020159336
0.0072943997,-0.0078987125
0.042286567,-0.120624654
0.010573995,-0.06170417
0.005962039,-0.03129024
1.0257677,0.7636432
0.0024459548,-0.0092390645
0.0005030382,-0.007502288
0.00787595,0.015520859
0.0048472285,-0.008916895
0.0041108006,-0.021927027
0.08404799,-0.054719348
0.7270961,0.7547771
0.008632765,-0.006484553
0.99044806,0.14503895
0.0046444936,-0.050957672
0.008663806,-0.039530274
0.058965385,-0.51928604
0.0023759042,-0.0035254208
0.032107577,-0.08087111
0.006050731,-0.037137315
1.0301076,0.058454324
0.0035257076,-0.02005515
0.005196715,-0.031899642
0.00026532362,0.027951824
0.006726779,-0.008019731
0.018207815,-0.03727572
0.012420934,-0.0048226216
0.012391828,-0.024902062
0.0015093834,-0.016874356
0.004939021,-0.07443611
0.0029257305,0.0060131317
0.00782466,-0.039858125
0.00017013038,-0.0035629957
1.079746,0.51373285
0.012436456,-0.011306238
0.004919202,-0.013344215
0.010801742,-0.04697992
0.0021431542,0.0025925352
0.0036510418,-0.031278074
0.017746985,-0.02724174
0.0069609317,-0.008268134
0.0174706,-0.09563334
0.009886721,-0.0026129927
0.0062591694,-0.0020912576
0.016005661,-0.11308402
0.004295408,-0.0036297091
0.0049125156,-0.035858344
0.00953339,-0.07246644
0.010227375,-0.2033814
0.008054088,-0.06317937
0.78732246,0.56150997
0.010628001,-0.01203012
0.013068363,-0.03837049
0.015073017,-0.08782297
0.0018973099,-0.0046460843
0.005386933,-0.007996529
0.01701254,-0.16582774
0.010787276,-0.012137107
0.008125969,-0.0053702556
0.0117640775,-0.012371984
0.012337109,-0.016218135
0.007709012,-0.005743994
0.015748266,-0.02134355
0.008308027,-0.0064566475
0.010767079,-0.035311196
0.01030429,-0.014013068
0.016374791,-0.013231829
0.011217396,-0.04788397
0.011424801,-0.008141177
0.010425849,-0.025213929
0.009919558,-0.010307796
0.011225882,-0.009888019
0.008486653,-0.0046718977
0.012904259,-0.01315188
0.008659368,-0.014386538
0.009416981,-0.011809364
0.011039328,-0.017672345
0.016920865,-0.0364362
0.027703546,-0.07099401
0.0006246472,-0.01436063
0.012135408,-0.016073173
0.009458302,-0.020742808
0.012173889,-0.029985256
0.00048666098,-0.004260711
0.011474396,-0.059662834
0.014994205,-0.07206909
0.017707115,-0.026005775
0.006136641,-0.01014397
0.007688093,-0.023253899
0.015638594,-0.056025703
0.0014235693,-0.014719529
0.0010455705,-0.00904208
0.0075567067,-0.0130421
0.00424928,-0.0020118854
0.0090824,-0.034808345
0.1398543,-0.75800437
0.027931957,-0.22494026
0.023399917,-0.038320992
0.008855527,-0.035850376
0.0027862478,-0.014961917
0.0006945247,-0.043172542
0.014592184,-0.056794412
0.019050978,-0.30532515
0.008943515,-0.06790511
0.0074873944,-0.04145338
0.021537093,-0.09294585
0.007661692,-0.06703556
0.0048114406,-0.06938805
0.011084866,-0.02593891
0.010664015,-0.038684066
0.01822532,-0.03552369
0.0025947415,-0.05352334
0.00095929456,-0.018158972
0.009755164,-0.022247318
0.010045332,-0.084707096
0.012262649,-0.008619836
0.020425722,-0.036261383
0.03324532,-0.043543603
0.013392837,-0.11898597
0.006840988,-0.0509232
0.8438629,0.004432227
0.004560129,-0.055867784
0.036049485,-0.18525879
0.016230375,-0.043659087
0.015616895,-0.0062816986
0.8282351,0.14723673
0.006363267,-0.051247302
0.006116039,-0.025244083
0.009570301,-0.017663294
0.010034247,-0.018410042
0.012271944,-0.004610598
0.8015397,0.11990907
0.011899555,-0.010902837
0.0133434385,-0.0061668474
0.8560956,0.28554168
0.0059891683,-0.062253486
0.012067216,-0.02106469
0.009167487,-0.02463054
0.00953842,-0.011761229
0.013647436,-0.04943155
0.0050182887,-0.003880567
0.0075293737,-0.07761976
0.008075155,-0.0025197
0.0079512,-0.04801911
0.008030141,-0.040555306
0.84861875,1.3725069
0.008771012,-0.057554215
0.015114494,-0.031367667
0.82051486,0.022299983
0.009440873,-0.009121976
0.011292468,-0.010388731
0.008633651,-0.021618871
0.0085382145,-0.0015376834
0.7961561,0.6507417
0.010384408,-0.043882098
0.006421062,-0.0022214581
0.012389705,-0.007252749
0.013292592,-0.009850655
0.010145369,-0.005383443
0.008418264,-0.0767315
0.9121378,0.86222345
0.009825558,-0.051584236
0.013491465,-0.014617241
0.010903674,-0.003916426
0.0073454767,-0.008856182
0.009668324,-0.02437243
0.011352746,-0.0182338
0.003276255,-0.08175867
0.0127782505,-0.017612236
0.01068372,-0.0697934
0.0059379106,-0.06640994
0.005251997,-0.01767071
0.00930331,-0.0050467686
0.0056192507,-0.026710788
0.013198639,-0.004315735
0.83608043,0.14728041
0.0059013697,-0.029787263
0.011772769,-0.04148691
0.013153319,-0.13527957
0.0082057705,-0.13695891
0.003196773,-0.00625605
0.011940163,-0.046792053
0.011344415,-0.045470957
0.0077294568,-0.045038283
0.013563118,-0.05613873
0.011061383,-0.01494441
0.010570465,-0.12047926
0.0045905765,-0.0140662715
0.0071084267,-0.07367295
0.009022333,-0.025869215
0.009549227,-0.08952629
0.014872304,-0.013656879
