Critic loss,Actor loss
0.48195854,0.5956509
0.49521053,-0.10988197
0.6921162,0.2348184
0.4826479,-0.11458455
0.39238942,0.2158398
0.38237146,-0.21263218
0.9451526,0.30738533
0.5526116,-0.06444793
0.21348402,0.09476361
0.5666313,-0.1661785
2.973908,-1.1447597
0.7258706,0.18848103
1.4301018,-0.2915428
0.20926169,0.055284664
0.4874044,0.12568177
2.981642,-0.9715373
3.6828105,-1.5277004
0.4986863,-0.113647856
0.35245234,0.10108951
0.18835838,0.2670926
1.8073357,-0.44725963
0.2314753,0.020216802
0.1999159,-0.46496806
0.27362564,-0.12642828
0.36100388,-0.08433291
0.5553952,0.3753126
0.39269054,0.27784225
0.49170956,-0.050231904
0.72835904,0.33984366
0.38386953,0.22048359
2.4499967,-1.0012778
0.5230038,0.01315494
0.48975807,0.44719088
0.16472152,-0.2031228
2.5752296,-0.9738602
0.5714751,0.59723026
0.285705,0.47453764
0.8966073,0.8401108
0.3057531,0.07154963
0.30575883,0.2004789
0.38603768,-0.24241015
0.86256015,0.31234464
0.6457506,0.10451731
0.4438557,0.43579736
0.39464495,-0.24691275
0.2587465,-0.14975755
0.445532,-0.7601486
0.5101835,0.33823523
1.5894489,0.22018689
0.97114605,0.5935592
0.37123087,0.1134414
0.09131215,-0.2606674
8.703136,-1.5308679
0.35910988,0.19920439
0.17728993,-0.1575847
0.20121813,-0.19458222
0.4753202,0.0013693041
0.43649748,0.31287408
1.0102944,0.5910929
0.4954548,-0.5019386
0.5767677,0.3656052
0.43064708,0.4524466
1.1515484,1.1877872
1.041689,0.2855312
0.13912818,-0.35921505
0.23283508,-0.14073646
0.83846164,0.8472335
0.34734082,-0.097359926
0.27522808,0.01576372
0.6426665,0.37342882
0.48635375,0.24893785
0.30175516,0.123897776
0.50807077,0.25166142
0.43238494,-0.007829275
0.23257303,-0.35178763
0.8644455,0.109387875
0.99292266,0.35027707
0.2744955,0.044778064
0.5347297,0.00900753
0.26113993,-0.19941555
0.5417454,0.40836722
1.6428132,0.9524853
0.2839522,-0.08588371
0.92133355,0.16865866
0.5654299,0.20966408
0.88665,1.0645467
0.61686677,-0.07017561
0.6326692,0.32998562
0.38201797,0.030877735
0.3004508,0.066831455
0.20833296,-0.08871429
0.31018186,-0.082284
0.7648124,0.3069628
0.25907284,-0.20620985
0.73570234,0.3671122
0.32347262,0.031265914
0.4676458,-0.07720622
0.6034644,0.068815395
0.8478313,0.48565525
0.39496434,-0.12175676
0.24926335,-0.32664564
0.30723107,-0.1450152
0.43173295,0.32968655
0.39818254,-0.043715253
0.27129272,-0.072501466
0.74974686,0.3940142
0.22157186,-0.38409713
0.3049817,-0.059600882
0.4189257,-0.11029095
0.15296508,-0.4128899
0.27152503,-0.22273384
0.2822959,-0.066263795
1.1290759,0.83273745
0.56671494,0.24548899
0.7232223,0.18930501
0.4894921,0.033130154
0.63723737,0.30692253
0.28907228,-0.0057783034
0.58341026,0.14491864
0.8358627,0.020724345
0.25823668,-0.16733092
0.31216076,0.0438015
0.19520673,-0.31666663
0.26293427,0.099583656
0.14235936,-0.33789206
0.1918368,-0.29094484
0.74842787,0.4610422
0.34362018,-0.014232976
0.66920495,-0.22444981
0.5622841,0.08224389
0.40381762,-0.1710511
0.35869288,0.04835426
0.48393685,0.10456685
0.31314123,0.034324862
0.27110112,-0.18429522
0.56419384,0.17259556
0.20458011,-0.2774631
0.42916837,-0.00133525
0.46060574,-0.008631496
0.31788915,-0.13268448
0.35889134,0.104858786
0.55351126,0.22954872
0.5335893,0.08963046
0.2682293,-0.07186411
0.3381663,0.06935113
0.2867059,0.0009491179
0.432451,0.20775652
0.2755977,-0.33644527
0.32717812,-0.08717336
0.75182587,0.08324967
0.55038697,-0.03029912
0.5518944,0.07789139
0.2758626,-0.27082857
0.19738196,-0.2847414
0.5722916,0.3954325
0.2987651,0.07583933
0.4879117,0.25370488
0.8545716,0.62926006
0.385199,0.18136355
0.30329692,0.12136567
0.8854239,0.49665865
0.34576836,-0.008750181
0.3462546,0.1040664
0.85215175,0.48851177
0.43059778,0.3208375
0.49972105,-0.13732862
0.300125,-0.02650208
0.20794454,-0.09881082
0.5341898,0.04279627
0.6395473,-0.11778918
0.13293476,-0.45120287
0.1450388,-0.34872568
0.12778683,-0.3723973
0.18341602,-0.29520038
0.17528227,-0.15222265
0.4364868,0.2202533
0.35540396,-0.19839354
0.3212922,0.12343807
0.1807328,-0.29714215
0.56607324,0.21048631
1.1429746,0.680457
0.79889023,0.33624917
0.79898554,0.11267148
0.7614986,0.47995165
0.45211622,0.1503249
0.3472073,0.20160949
0.2879373,-0.017028566
0.65664834,0.20620018
0.19007757,-0.30718055
0.1958275,-0.51833045
0.36965454,0.006081442
0.23546974,-0.2642864
0.4546974,0.011062215
0.25195667,-0.2740989
0.34860623,0.27912915
0.24754813,-0.33414936
0.28315967,-0.3176022
0.11650186,-0.36140278
0.45211554,-0.26651928
0.5127283,0.39211577
0.4955195,0.1319219
0.37202263,0.124958925
0.3198657,0.1632014
0.26173505,-0.19332096
0.1934486,-0.3624605
0.27761766,0.024098827
0.18949623,-0.37389883
0.18001539,-0.42573965
0.43473148,0.15929379
0.30739984,-0.120169364
0.6717082,0.34773862
0.33361116,-0.056429096
0.22146714,-0.33977032
0.3093321,-0.11475126
1.1734813,0.6072708
0.67850393,0.33433348
0.26694584,-0.09857401
0.3058789,-0.1589734
0.29045296,0.098320514
0.83940464,0.008546472
0.32417476,-0.23864399
0.42436275,-0.1154756
0.1947707,-0.2469906
0.39752594,0.08978788
0.2508293,-0.3101337
0.24256092,-0.4228413
0.23943822,-0.1282625
0.29542136,0.003109998
0.3191522,0.23792002
0.7142217,0.08531781
0.48715496,0.30041093
0.14299692,-0.46698502
0.21672684,-0.19888023
0.69303215,0.20845802
0.20849974,-0.19859962
0.25059095,-0.123256326
0.3385104,0.0313185
0.6235089,0.08156996
0.2977973,-0.3175347
0.2896487,-0.0612693
0.18746863,-0.30280203
0.56840247,0.23740965
0.24564266,-0.14033408
0.23782168,-0.12860104
0.39605758,-0.0875952
0.24448092,-0.21504919
0.2702502,-0.23972467
0.29878005,-0.006706933
1.0943748,0.45416054
0.48302105,-0.074866325
0.432207,0.2853233
0.18267485,-0.31494185
0.13991655,-0.45095825
0.28516948,-0.07641804
0.21440545,-0.19434318
0.3752218,0.34472668
0.4483853,-0.1401065
0.22215259,-0.17844518
0.4496754,0.09198329
0.19713402,-0.28517768
0.23889303,-0.24088396
0.9234811,0.42505974
0.22805561,-0.32773912
0.83007973,0.12206621
0.27423877,-0.31855485
0.6136088,0.16173944
0.5056304,0.10266048
0.29838488,-0.020205908
0.5821979,0.09630888
0.19556917,-0.29455355
0.23556978,-0.1789642
15.726198,-2.0236607
0.34802637,-0.17058566
0.17590964,-0.21692216
0.58025587,0.10430605
0.37376308,0.20368062
0.41231886,-0.21259111
0.7296706,0.32586956
1.3258382,0.3841114
0.40227145,-0.23241255
0.48008123,0.045842804
0.547887,0.25447547
0.43856317,-0.05110025
0.5956239,0.16072825
0.5387378,0.18373537
0.2544547,-0.1057765
0.45697123,0.07608535
0.48218477,0.0786954
0.40849754,0.093445264
0.29698274,-0.1314053
0.5637684,0.36639008
0.17527016,-0.40033746
0.3019997,0.22430815
0.29355562,-0.06745807
0.42001227,0.109300755
0.17330776,-0.27943566
0.40866783,-0.25148773
1.7557957,0.6147888
0.19007808,-0.30700576
0.12262062,-0.35052803
0.3601947,0.17066771
0.9501768,0.42589504
0.3273011,0.11436803
0.23306884,-0.11655271
0.63560456,0.13930294
0.20804031,-0.16785325
0.13013342,-0.3941789
0.15833382,-0.30900815
0.19755751,-0.28269604
0.42354053,0.19382846
0.21895045,-0.29359365
0.47273636,0.14850198
0.80549216,0.4426415
0.30219448,-0.14802597
0.6541811,0.26625893
0.918569,0.16866548
0.28571174,0.02273865
0.6737054,0.353937
0.25804153,-0.18505836
0.35700238,-0.16343331
0.68959504,0.517901
0.54633194,0.3483521
0.18127875,-0.19241667
0.20584205,-0.21854842
0.5689283,0.28871346
0.25714636,-0.24625842
0.2716031,-0.10679072
0.54567266,0.29079452
0.50112945,0.30076873
0.32063702,-0.23699993
0.2966504,-0.05470541
0.48538315,0.09586285
0.26623446,-0.035692587
0.45790905,-0.02466872
0.19013509,-0.41752276
0.60235596,0.7871102
0.3011003,0.0955474
0.50578785,0.107799
0.81082696,0.40039393
0.71717983,0.13562387
0.88512814,0.25449175
0.37431154,-0.16919282
0.36486927,0.15466523
0.25931868,-0.20446832
0.2766043,-0.14192927
0.22667667,-0.14639002
0.78447574,0.23559311
0.41266075,-0.16835207
0.7014315,0.67498356
0.31044492,0.005930344
1.3066076,0.55541515
0.21333043,-0.20391843
0.19498551,-0.35791206
0.286906,-0.09018669
0.42683467,0.13742056
0.23737155,-0.068613194
0.6032617,0.4493152
0.24961407,-0.18085082
0.3502762,0.2927562
0.33387947,0.00044791566
0.15446748,-0.4194586
0.28831103,-0.0043928227
0.27482757,-0.10691184
0.30361432,0.083299346
0.24476552,0.0087425215
0.37487748,0.14194632
0.34114802,-0.0583909
0.51696986,0.03541886
0.3437644,-0.15701377
0.632171,0.17710312
0.4491166,-0.08946025
0.39103997,-0.0798066
0.30236447,0.11236611
0.49141347,0.12134799
0.30337206,-0.19461936
0.2750498,-0.10354198
1.0582911,0.17775086
0.5224135,0.35564744
0.4543145,-0.23198949
0.2549702,-0.44724655
0.3005279,-0.25060946
0.65518135,0.493852
0.46642262,0.18915041
0.25653505,-0.15193065
0.61042154,0.18358591
0.39477935,0.11625062
0.25152075,-0.15123934
0.9312974,0.32311055
0.29856905,0.045822427
0.22774561,-0.16217399
0.86528784,0.33493736
0.27015182,-0.22592433
0.13908578,-0.46243227
0.24196284,-0.07623312
0.13603435,-0.3987425
0.3095759,-0.015432626
0.46276516,-0.029922346
3.0057962,-0.69529873
0.3399225,0.16139993
0.99866253,0.588047
0.4067666,0.27011973
0.9221238,0.12676853
0.5367178,0.23316734
0.31730086,-0.11205573
0.33475786,0.08193263
0.3071678,-0.081259996
0.3442026,-0.052830014
0.21211402,-0.3393975
0.5857514,0.0988815
1.1701163,0.57138455
0.58754486,-0.046069205
0.15896353,-0.43474674
0.19384217,-0.20627324
0.81344676,0.67678356
0.39432785,0.40863532
0.30178374,0.088027366
0.34557334,0.39921588
0.678336,0.407456
0.22218351,-0.30482754
0.25399005,-0.29079628
0.15176082,-0.4051771
0.1477972,-0.43995735
1.4054493,1.0789405
0.15080221,-0.42835963
0.327943,0.0936178
0.41158596,0.095257014
0.21248862,-0.22660208
0.6040582,0.22445233
0.3494573,0.07697559
0.24173911,-0.15955316
0.3393507,-0.074325174
0.92683005,0.3832398
0.4588347,-0.12178608
0.78060395,0.01825605
0.42237777,0.084253885
0.7281601,0.107099935
0.22931544,-0.1320154
0.5304787,0.018990014
1.0170788,0.64133817
0.7120624,0.27959552
0.7227641,0.02222417
0.19559225,-0.218629
0.27418172,-0.024553133
0.19015758,-0.31013846
0.28020272,-0.071140505
0.20102468,-0.31628138
0.29778627,0.042838883
0.8211204,0.64862466
0.8742344,0.012315919
0.22081277,-0.23606624
0.57996845,0.18985015
0.22997993,-0.21350117
0.46593142,-0.054119423
0.6326341,0.17579626
0.66965026,0.1485344
0.36605266,0.029018959
0.42367923,0.008809341
0.37404525,-0.052905187
0.24233955,-0.10590637
0.14566143,-0.4274943
0.38028744,-0.0069028717
0.31615216,0.06508185
0.24929108,-0.14567165
0.22258846,-0.35300562
0.56750333,0.025512125
0.2889406,-0.14950933
0.6193507,0.15534657
0.63100713,0.6234547
0.59414464,0.28487974
0.3938918,-0.015883928
0.20077604,-0.3461583
0.2635247,-0.13572507
0.9601465,0.33822113
1.0745323,0.3073806
0.554718,0.11293229
0.43289948,0.07618958
0.1988801,-0.11009136
0.2753033,-0.08637414
0.52750903,-0.02419355
0.4118485,0.15755643
0.2123553,-0.30419165
0.1353929,-0.3995056
0.26063028,-0.19833204
0.6041476,0.19776711
0.83641624,0.1562284
0.61064285,0.05980823
0.52745736,0.32258776
0.4405715,0.37173447
0.8021357,0.3962685
0.3169262,-0.17519343
0.29029274,-0.12098074
0.459326,-0.08969305
0.2547005,-0.29859063
0.6302825,0.045108616
0.46439913,0.03098221
0.65339386,0.1877659
0.5741495,0.1858622
