Episodic reward,Step
74.0,5688
38.0,5760
43.0,5796
11.0,5832
32.0,5832
41.0,5868
50.0,5868
19.0,5976
34.0,5976
25.0,6012
62.0,6048
22.0,6084
23.0,6120
45.0,6156
32.0,6300
42.0,6300
81.0,6336
42.0,6372
63.0,6372
55.0,6480
25.0,6516
38.0,6516
29.0,6552
23.0,6660
55.0,6660
67.0,6696
22.0,6768
52.0,6840
57.0,6912
72.0,6912
52.0,6984
20.0,7020
24.0,7056
48.0,7128
58.0,7128
72.0,7128
26.0,7128
9.0,7164
20.0,7164
37.0,7236
13.0,7236
34.0,7344
35.0,7344
23.0,7380
45.0,7524
62.0,7524
70.0,7560
37.0,7596
59.0,7704
32.0,7740
79.0,7812
54.0,7848
52.0,7920
68.0,7956
40.0,7956
21.0,8028
51.0,8100
66.0,8244
53.0,8280
52.0,8280
40.0,8352
41.0,8496
73.0,8496
136.0,8496
41.0,8532
10.0,8532
50.0,8640
63.0,8676
42.0,8748
23.0,8784
12.0,8820
51.0,8820
48.0,8820
54.0,8820
9.0,8856
44.0,8928
41.0,9072
45.0,9108
45.0,9108
53.0,9108
43.0,9180
62.0,9216
18.0,9288
43.0,9324
42.0,9360
48.0,9396
60.0,9468
50.0,9576
39.0,9576
58.0,9684
76.0,9684
18.0,9792
35.0,9792
39.0,9828
75.0,9828
31.0,10008
42.0,10044
52.0,10080
68.0,10080
52.0,10116
118.0,10188
24.0,10188
46.0,10296
52.0,10404
57.0,10476
49.0,10476
52.0,10512
70.0,10512
39.0,10548
15.0,10548
15.0,10620
56.0,10836
88.0,10944
72.0,11052
105.0,11124
36.0,11160
108.0,11160
61.0,11232
43.0,11376
34.0,11412
64.0,11448
49.0,11448
152.0,11484
33.0,11556
27.0,11592
28.0,11628
37.0,11664
86.0,11664
53.0,11808
43.0,11844
60.0,11916
43.0,12060
64.0,12060
73.0,12096
91.0,12168
78.0,12312
44.0,12312
39.0,12384
58.0,12420
52.0,12420
89.0,12456
21.0,12528
44.0,12564
64.0,12780
69.0,12816
60.0,12816
85.0,12816
67.0,12924
69.0,12996
46.0,13068
42.0,13068
63.0,13212
50.0,13248
83.0,13320
52.0,13392
64.0,13428
80.0,13464
57.0,13536
47.0,13680
68.0,13716
92.0,13788
44.0,13788
23.0,13932
90.0,14004
47.0,14004
110.0,14112
82.0,14148
55.0,14256
34.0,14292
64.0,14400
65.0,14400
46.0,14436
12.0,14508
50.0,14688
151.0,14688
68.0,14724
77.0,14724
61.0,14760
83.0,15012
57.0,15048
66.0,15120
73.0,15120
64.0,15156
34.0,15300
45.0,15408
120.0,15444
53.0,15480
74.0,15480
61.0,15660
113.0,15696
47.0,15732
98.0,16056
13.0,16128
68.0,16128
126.0,16236
95.0,16272
162.0,16380
48.0,16416
130.0,16452
65.0,16632
57.0,16704
69.0,16848
42.0,16884
76.0,16920
44.0,17172
174.0,17172
64.0,17244
179.0,17280
117.0,17424
60.0,17532
56.0,17568
134.0,17712
58.0,17784
107.0,17820
67.0,17928
105.0,17928
76.0,18180
102.0,18180
72.0,18216
62.0,18216
52.0,18252
60.0,18288
19.0,18288
18.0,18324
26.0,18360
34.0,18432
56.0,18504
36.0,18540
40.0,18612
30.0,18612
60.0,18648
42.0,18756
110.0,18936
61.0,18972
55.0,18972
86.0,19044
50.0,19260
83.0,19476
131.0,19548
65.0,19620
105.0,19656
183.0,19728
50.0,19764
157.0,19908
46.0,19908
82.0,20160
107.0,20196
82.0,20196
53.0,20232
70.0,20340
42.0,20448
114.0,20448
45.0,20484
61.0,20520
48.0,20628
71.0,20628
52.0,20772
51.0,20844
68.0,20844
60.0,20844
58.0,20952
50.0,21060
79.0,21096
63.0,21240
83.0,21348
75.0,21420
98.0,21420
52.0,21420
50.0,21636
68.0,21636
98.0,21672
51.0,21708
53.0,21744
41.0,21924
94.0,21996
47.0,22032
66.0,22032
69.0,22140
103.0,22248
63.0,22284
47.0,22320
55.0,22320
65.0,22428
60.0,22500
61.0,22644
59.0,22644
71.0,22752
53.0,22752
52.0,22788
34.0,22860
43.0,22896
113.0,22968
59.0,23256
66.0,23256
86.0,23328
96.0,23328
132.0,23544
78.0,23724
93.0,23868
154.0,23904
124.0,23976
121.0,24048
18.0,24156
82.0,24192
52.0,24228
127.0,24300
42.0,24552
86.0,24660
154.0,24804
98.0,24804
116.0,24912
154.0,24912
85.0,25056
49.0,25200
55.0,25236
77.0,25272
171.0,25704
89.0,25776
100.0,25884
139.0,25884
207.0,26064
47.0,26136
183.0,26280
111.0,26352
131.0,26568
116.0,26604
51.0,26604
89.0,26676
57.0,26712
121.0,26784
62.0,26964
52.0,27000
94.0,27144
37.0,27180
71.0,27216
93.0,27252
119.0,27288
80.0,27468
54.0,27504
62.0,27540
50.0,27576
71.0,27612
61.0,27612
60.0,27828
63.0,27900
63.0,27936
44.0,28116
104.0,28152
90.0,28152
94.0,28476
101.0,28548
167.0,28620
104.0,28800
62.0,28836
132.0,28944
140.0,28944
50.0,29088
77.0,29088
100.0,29160
44.0,29196
71.0,29268
53.0,29484
101.0,29520
82.0,29700
62.0,29844
106.0,29916
170.0,30096
101.0,30132
187.0,30204
90.0,30240
58.0,30240
43.0,30384
92.0,30384
54.0,30456
38.0,30456
53.0,30528
13.0,30528
62.0,30636
43.0,30636
46.0,30672
48.0,30816
65.0,30852
46.0,30888
62.0,30924
57.0,30960
61.0,31176
55.0,31176
87.0,31212
51.0,31284
68.0,31320
76.0,31356
51.0,31500
38.0,31500
62.0,31572
29.0,31680
79.0,31788
48.0,31788
14.0,31860
19.0,31896
94.0,31932
123.0,31932
87.0,32076
78.0,32148
55.0,32220
41.0,32328
80.0,32400
51.0,32544
101.0,32544
24.0,32544
118.0,32580
86.0,32652
46.0,32868
37.0,32868
62.0,32904
64.0,32940
116.0,33012
51.0,33192
78.0,33408
105.0,33480
158.0,33480
106.0,33552
57.0,33768
104.0,33804
172.0,34056
57.0,34128
118.0,34272
88.0,34272
133.0,34272
140.0,34308
63.0,34416
57.0,34632
94.0,34704
72.0,34740
90.0,34812
82.0,34920
127.0,35028
37.0,35028
61.0,35064
44.0,35316
78.0,35388
137.0,35460
93.0,35568
29.0,35604
118.0,35784
68.0,35784
227.0,36108
98.0,36216
74.0,36216
73.0,36252
68.0,36612
96.0,36684
188.0,36720
242.0,36756
101.0,36828
21.0,36972
71.0,37044
77.0,37224
90.0,37224
207.0,37476
94.0,37512
140.0,37548
67.0,37620
103.0,37656
62.0,37836
62.0,37908
90.0,38160
65.0,38232
113.0,38340
137.0,38340
202.0,38448
98.0,38520
76.0,38628
53.0,38772
88.0,38772
61.0,38880
101.0,38952
91.0,39168
59.0,39240
154.0,39276
96.0,39348
65.0,39564
76.0,39708
181.0,39852
139.0,40068
104.0,40176
220.0,40284
184.0,40464
124.0,40464
59.0,40536
127.0,40608
107.0,40716
117.0,40968
36.0,41184
109.0,41256
175.0,41508
73.0,41616
156.0,41652
226.0,41796
57.0,41976
321.0,42444
202.0,42480
143.0,42480
182.0,42588
140.0,42660
151.0,42876
84.0,42948
80.0,43092
109.0,43128
109.0,43308
99.0,43452
179.0,43560
86.0,43596
81.0,43632
113.0,43632
25.0,43740
44.0,43920
101.0,43920
109.0,44136
88.0,44136
84.0,44244
119.0,44280
78.0,44388
107.0,44532
129.0,44928
78.0,45000
168.0,45144
147.0,45180
196.0,45540
110.0,45576
245.0,45720
119.0,45828
54.0,45900
63.0,45936
196.0,46188
95.0,46404
145.0,46584
247.0,46656
62.0,46800
152.0,46800
156.0,46872
46.0,46908
130.0,46980
47.0,47088
77.0,47232
96.0,47448
108.0,47736
83.0,47736
149.0,47880
79.0,47916
198.0,48096
63.0,48132
267.0,48204
45.0,48384
122.0,48492
145.0,48744
152.0,48816
122.0,48924
136.0,48924
161.0,49716
252.0,50004
178.0,50004
303.0,50184
297.0,50616
156.0,50652
107.0,50652
112.0,50868
168.0,51012
86.0,51156
100.0,51264
417.0,51444
116.0,51552
146.0,52128
141.0,52416
302.0,52416
238.0,52596
131.0,52920
124.0,53172
412.0,53460
192.0,53748
76.0,53928
56.0,54072
445.0,54108
292.0,54180
67.0,54324
224.0,54504
79.0,54792
330.0,54900
158.0,55116
179.0,55188
89.0,55332
226.0,55440
25.0,55476
72.0,55548
148.0,56052
266.0,56088
203.0,56124
107.0,56124
123.0,56160
83.0,56664
197.0,56736
118.0,56808
151.0,57024
150.0,57024
195.0,57240
55.0,57348
139.0,57492
132.0,57600
103.0,57852
108.0,57996
222.0,58068
394.0,59976
435.0,60660
547.0,61272
791.0,61776
110.0,62424
418.0,62460
212.0,62568
787.0,62568
37.0,62640
382.0,62964
85.0,62964
917.0,63000
71.0,63072
102.0,63612
135.0,63792
417.0,65088
466.0,65772
64.0,66132
493.0,66744
524.0,66744
668.0,67068
100.0,67356
968.0,68364
275.0,68724
252.0,68868
392.0,70704
1000.0,71064
1000.0,72144
1000.0,72756
535.0,73944
1000.0,74736
1000.0,74844
659.0,75024
209.0,75168
561.0,76104
1000.0,78156
1000.0,80712
1000.0,80856
1000.0,81036
1000.0,81180
30.0,81216
140.0,81576
1000.0,82116
181.0,83196
1000.0,84132
724.0,85536
798.0,86364
927.0,86436
536.0,86436
172.0,86580
1000.0,87192
230.0,87804
1000.0,90144
749.0,90864
1000.0,92412
989.0,92520
894.0,92556
1000.0,93816
557.0,95904
1000.0,96156
1000.0,96840
166.0,96876
1000.0,98424
1000.0,98532
1000.0,99792
1000.0,102132
1000.0,102852
1000.0,102888
825.0,103356
1000.0,104508
1000.0,105804
1000.0,108144
1000.0,108864
1000.0,108900
1000.0,109368
1000.0,110520
1000.0,111816
1000.0,114156
39.0,114372
1000.0,114840
1000.0,114876
1000.0,115380
199.0,116028
1000.0,116532
1000.0,117792
1000.0,120384
1000.0,120888
1000.0,121356
1000.0,122040
1000.0,122508
1000.0,123804
1000.0,126396
1000.0,126900
1000.0,127368
893.0,127404
75.0,127836
1000.0,128520
1000.0,129816
1000.0,132372
1000.0,132876
1000.0,133380
1000.0,133848
1000.0,134532
1000.0,135792
1000.0,138384
1000.0,138888
1000.0,139356
1000.0,139860
1000.0,140508
1000.0,141804
1000.0,144396
1000.0,144900
1000.0,145368
1000.0,145836
1000.0,146520
1000.0,147816
1000.0,150372
1000.0,150876
1000.0,151380
1000.0,151848
1000.0,152532
366.0,153576
1000.0,153792
1000.0,156384
1000.0,156888
1000.0,157860
1000.0,158508
1000.0,159552
1000.0,159804
1000.0,162396
1000.0,162900
1000.0,163836
1000.0,164520
470.0,165204
1000.0,165564
1000.0,165816
1000.0,168876
1000.0,169848
1000.0,170532
1000.0,171216
1000.0,171576
1000.0,171792
1000.0,174888
1000.0,175860
1000.0,176508
1000.0,177192
1000.0,177552
1000.0,177804
1000.0,180900
1000.0,181836
839.0,182232
1000.0,182520
1000.0,183564
1000.0,183816
1000.0,186876
1000.0,187848
1000.0,188244
1000.0,188532
885.0,189108
1000.0,189576
608.0,190548
790.0,192600
1000.0,194220
1000.0,194508
1000.0,195120
1000.0,195552
1000.0,196524
636.0,198324
1000.0,198576
1000.0,200232
1000.0,201096
1000.0,201564
1000.0,202536
1000.0,204336
1000.0,204588
1000.0,206244
1000.0,207108
1000.0,207576
1000.0,208548
1000.0,210348
1000.0,210600
1000.0,212220
1000.0,213120
1000.0,213552
1000.0,214524
1000.0,216324
1000.0,216576
1000.0,218232
1000.0,219096
1000.0,219564
1000.0,220536
1000.0,222336
1000.0,222588
1000.0,224244
1000.0,225108
1000.0,225576
1000.0,226548
1000.0,228348
1000.0,228600
1000.0,230220
1000.0,231120
1000.0,231552
1000.0,232524
1000.0,234324
1000.0,234576
1000.0,236232
1000.0,237096
1000.0,237564
1000.0,238536
444.0,239760
1000.0,240336
1000.0,240588
1000.0,242244
1000.0,243576
1000.0,244548
1000.0,245772
1000.0,246348
1000.0,246600
1000.0,248220
1000.0,249552
1000.0,250524
1000.0,251784
933.0,252180
1000.0,252324
1000.0,254232
1000.0,255564
1000.0,256536
1000.0,257760
1000.0,258192
1000.0,258336
1000.0,260244
1000.0,261576
1000.0,262548
1000.0,263772
1000.0,264204
1000.0,264348
1000.0,266220
1000.0,267552
1000.0,268524
1000.0,269784
1000.0,270180
1000.0,270324
1000.0,272232
774.0,273168
1000.0,273564
1000.0,275760
1000.0,276192
1000.0,276336
1000.0,278244
1000.0,279180
1000.0,279576
1000.0,281772
1000.0,282204
1000.0,282348
1000.0,284220
1000.0,285192
1000.0,285552
1000.0,287784
1000.0,288180
1000.0,288324
1000.0,290232
1000.0,291168
1000.0,291564
1000.0,293760
1000.0,294192
1000.0,294336
39.0,294552
263.0,296136
1000.0,296244
1000.0,297180
1000.0,297576
1000.0,299772
1000.0,300204
1000.0,302148
1000.0,302220
1000.0,303192
1000.0,303552
1000.0,305784
1000.0,306180
1000.0,308160
1000.0,308232
1000.0,309168
7.0,309204
1000.0,309564
1000.0,311760
1000.0,312192
1000.0,314136
1000.0,314244
1000.0,315216
1000.0,315576
1000.0,317772
1000.0,318204
1000.0,320148
1000.0,320220
1000.0,321228
1000.0,321552
1000.0,323784
962.0,323964
1000.0,326160
1000.0,326232
1000.0,327204
1000.0,327564
1000.0,329760
1000.0,329976
1000.0,332136
1000.0,332244
1000.0,333216
1000.0,333576
1000.0,335772
1000.0,335952
1000.0,338148
1000.0,338220
1000.0,339228
1000.0,339552
1000.0,341784
1000.0,341964
1000.0,344160
1000.0,344232
1000.0,345204
1000.0,345564
361.0,346392
1000.0,347760
1000.0,347976
405.0,348012
153.0,348696
441.0,349056
84.0,349200
235.0,349380
50.0,349668
922.0,349668
111.0,349704
751.0,349740
1000.0,353988
1000.0,355212
1000.0,355680
1000.0,355680
1000.0,355716
1000.0,355716
1000.0,360000
1000.0,361188
1000.0,361656
1000.0,361692
1000.0,361728
1000.0,361728
1000.0,366012
1000.0,367200
1000.0,367668
1000.0,367668
1000.0,367704
1000.0,367740
1000.0,371988
1000.0,373212
1000.0,373680
1000.0,373680
1000.0,373716
1000.0,373716
1000.0,378000
1000.0,379188
1000.0,379656
1000.0,379692
1000.0,379728
1000.0,379728
1000.0,384012
1000.0,385200
1000.0,385668
1000.0,385668
1000.0,385704
1000.0,385740
1000.0,389988
1000.0,391212
1000.0,391680
1000.0,391680
1000.0,391716
1000.0,391716
1000.0,396000
1000.0,397188
1000.0,397656
1000.0,397692
1000.0,397728
1000.0,397728
298.0,398988
120.0,399708
408.0,400176
605.0,401292
889.0,401328
615.0,401400
687.0,401796
100.0,402012
311.0,402012
407.0,402156
338.0,404028
330.0,404136
476.0,404172
362.0,404208
441.0,404460
556.0,404676
181.0,405144
246.0,405648
1000.0,410112
1000.0,410184
1000.0,410436
1000.0,410652
1000.0,411120
1000.0,411624
1000.0,416124
1000.0,416196
1000.0,416448
1000.0,416664
1000.0,417132
1000.0,417636
1000.0,422136
1000.0,422208
1000.0,422460
1000.0,422676
1000.0,423144
1000.0,423648
1000.0,428112
1000.0,428184
1000.0,428436
1000.0,428652
1000.0,429120
1000.0,429624
1000.0,434124
1000.0,434196
1000.0,434448
1000.0,434664
1000.0,435132
1000.0,435636
1000.0,440136
1000.0,440208
1000.0,440460
1000.0,440676
1000.0,441144
1000.0,441648
432.0,443052
1000.0,446112
1000.0,446184
1000.0,446652
1000.0,447120
1000.0,447624
1000.0,449028
1000.0,452124
1000.0,452196
1000.0,452664
1000.0,453132
1000.0,453636
1000.0,455040
1000.0,458136
1000.0,458208
1000.0,458676
1000.0,459144
1000.0,459648
1000.0,461052
1000.0,464112
1000.0,464184
1000.0,464652
1000.0,465120
1000.0,465624
1000.0,467028
1000.0,470124
1000.0,470196
1000.0,470664
1000.0,471132
1000.0,471636
1000.0,473040
903.0,476100
1000.0,476136
835.0,476136
1000.0,476208
1000.0,477648
1000.0,479052
1000.0,482076
1000.0,482112
1000.0,482148
1000.0,482184
232.0,483516
1000.0,483624
1000.0,485028
247.0,485100
67.0,485424
658.0,486144
734.0,486504
1000.0,488124
1000.0,489528
1000.0,491112
1000.0,491436
1000.0,492156
1000.0,492480
1000.0,494136
1000.0,495540
1000.0,497124
1000.0,497448
1000.0,498132
1000.0,498492
