Episodic reward,Step
1000.0,75924
1000.0,75996
1000.0,76032
1000.0,77472
400.0,78336
73.0,78768
1000.0,78840
704.0,80208
399.0,81144
1000.0,81468
1000.0,82008
302.0,82008
378.0,83412
1000.0,83448
1000.0,84852
623.0,87192
1000.0,87444
1000.0,88020
1000.0,88020
309.0,89064
1000.0,89424
1000.0,90828
342.0,92880
1000.0,93456
1000.0,94032
1000.0,94032
890.0,94392
133.0,94824
1000.0,95436
649.0,97920
1000.0,98892
1000.0,99468
1000.0,100404
1000.0,100800
1000.0,101412
187.0,101952
1000.0,103896
1000.0,104904
1000.0,105444
689.0,106056
1000.0,106380
1000.0,107424
41.0,107676
586.0,108396
407.0,108504
1000.0,109908
1000.0,111456
1000.0,112392
1000.0,113688
1000.0,114408
1000.0,114516
1000.0,115920
1000.0,117468
1000.0,118404
514.0,118980
1000.0,119664
1000.0,120420
1000.0,120528
335.0,120996
1000.0,123444
1000.0,124380
1000.0,125676
1000.0,126396
1000.0,126504
1000.0,127008
1000.0,129456
1000.0,130392
1000.0,131688
1000.0,132408
1000.0,132516
1000.0,133020
1000.0,135468
1000.0,136404
1000.0,137664
1000.0,138420
1000.0,138528
1000.0,138996
1000.0,141444
1000.0,142380
1000.0,143676
1000.0,144396
1000.0,144504
1000.0,145008
1000.0,147456
1000.0,148392
1000.0,149688
1000.0,150408
1000.0,150516
1000.0,151020
1000.0,153468
1000.0,154404
1000.0,155664
1000.0,156420
1000.0,156528
1000.0,156996
1000.0,159444
568.0,159804
1000.0,160380
1000.0,161676
1000.0,162504
1000.0,163008
1000.0,165456
1000.0,165816
1000.0,166392
1000.0,167688
1000.0,168516
1000.0,169020
1000.0,171468
1000.0,171828
1000.0,172404
1000.0,173664
1000.0,174528
1000.0,174996
1000.0,177444
1000.0,177804
1000.0,178380
1000.0,179676
1000.0,180504
1000.0,181008
1000.0,183456
1000.0,183816
938.0,184032
1000.0,185688
1000.0,186516
1000.0,187020
1000.0,189468
1000.0,189828
1000.0,190008
1000.0,191664
1000.0,192528
1000.0,192996
1000.0,195444
1000.0,195804
1000.0,196020
1000.0,197676
1000.0,198504
1000.0,199008
1000.0,201456
1000.0,201816
1000.0,202032
1000.0,203688
1000.0,204516
1000.0,205020
1000.0,207468
1000.0,207828
1000.0,208008
1000.0,209664
1000.0,210528
1000.0,210996
1000.0,213444
1000.0,213804
1000.0,214020
1000.0,215676
1000.0,216504
1000.0,217008
1000.0,219456
1000.0,219816
1000.0,220032
1000.0,221688
1000.0,222516
1000.0,223020
1000.0,225468
1000.0,225828
1000.0,226008
740.0,226116
1000.0,228528
1000.0,228996
208.0,230256
1000.0,231444
1000.0,231804
1000.0,232020
1000.0,232128
1000.0,234504
1000.0,236268
1000.0,237456
1000.0,237816
1000.0,238032
1000.0,238104
1000.0,240516
1000.0,242244
1000.0,243468
1000.0,243828
1000.0,244008
1000.0,244116
1000.0,246528
1000.0,248256
1000.0,249444
1000.0,249804
1000.0,250020
1000.0,250128
1000.0,252504
1000.0,254268
1000.0,255456
1000.0,255816
1000.0,256032
1000.0,256104
1000.0,258516
1000.0,260244
1000.0,261468
1000.0,261828
1000.0,262008
1000.0,262116
1000.0,264528
1000.0,266256
1000.0,267444
1000.0,267804
1000.0,268020
1000.0,268128
1000.0,270504
1000.0,272268
1000.0,273456
1000.0,273816
1000.0,274032
1000.0,274104
1000.0,276516
1000.0,278244
1000.0,279468
1000.0,279828
1000.0,280008
1000.0,280116
1000.0,282528
1000.0,284256
1000.0,285444
1000.0,285804
1000.0,286020
1000.0,286128
1000.0,288504
1000.0,290268
1000.0,291456
1000.0,291816
1000.0,292032
1000.0,292104
864.0,293688
323.0,293760
314.0,293904
460.0,294228
1000.0,296244
1000.0,298116
1000.0,299700
1000.0,299772
1000.0,299916
1000.0,300204
1000.0,302256
1000.0,304128
1000.0,305712
1000.0,305748
1000.0,305892
1000.0,306216
1000.0,308268
1000.0,310104
1000.0,311688
1000.0,311760
1000.0,311904
1000.0,312228
1000.0,314244
1000.0,316116
1000.0,317700
1000.0,317772
1000.0,317916
1000.0,318204
1000.0,320256
1000.0,322128
1000.0,323712
1000.0,323748
1000.0,323892
1000.0,324216
1000.0,326268
1000.0,328104
1000.0,329688
1000.0,329760
1000.0,329904
1000.0,330228
1000.0,332244
1000.0,334116
1000.0,335700
1000.0,335772
1000.0,335916
1000.0,336204
1000.0,338256
1000.0,340128
1000.0,341712
1000.0,341748
1000.0,341892
1000.0,342216
1000.0,344268
1000.0,346104
1000.0,347688
1000.0,347760
1000.0,347904
1000.0,348228
1000.0,350244
685.0,352008
1000.0,352116
1000.0,353700
1000.0,353772
1000.0,354204
1000.0,356256
1000.0,358020
1000.0,358128
352.0,358380
74.0,358812
1000.0,359712
1000.0,359748
1000.0,360216
1000.0,363996
1000.0,364104
1000.0,364824
1000.0,365688
1000.0,365760
1000.0,366228
1000.0,370008
1000.0,370116
1000.0,370800
1000.0,371700
1000.0,371772
1000.0,372204
1000.0,376020
1000.0,376128
1000.0,376812
1000.0,377712
1000.0,377748
1000.0,378216
1000.0,381996
1000.0,382104
1000.0,382824
1000.0,383688
1000.0,383760
1000.0,384228
1000.0,388008
1000.0,388116
1000.0,388800
1000.0,389700
1000.0,389772
1000.0,390204
1000.0,394020
1000.0,394128
735.0,394164
1000.0,394812
1000.0,395712
1000.0,396216
1000.0,399996
1000.0,400104
1000.0,400176
1000.0,400824
1000.0,401688
1000.0,402228
1000.0,406008
1000.0,406116
1000.0,406152
1000.0,406800
1000.0,407700
1000.0,408204
1000.0,412020
1000.0,412128
1000.0,412164
1000.0,412812
1000.0,413712
1000.0,414216
1000.0,417996
1000.0,418104
1000.0,418176
1000.0,418824
1000.0,419688
1000.0,420228
1000.0,424008
1000.0,424116
1000.0,424152
1000.0,424800
1000.0,425700
1000.0,426204
1000.0,430020
1000.0,430128
1000.0,430164
1000.0,430812
1000.0,431712
1000.0,432216
1000.0,435996
1000.0,436104
1000.0,436176
1000.0,436824
1000.0,437688
1000.0,438228
1000.0,442008
1000.0,442116
1000.0,442152
1000.0,442800
1000.0,443700
1000.0,444204
1000.0,448020
1000.0,448128
1000.0,448164
1000.0,448812
1000.0,449712
1000.0,450216
1000.0,453996
1000.0,454104
1000.0,454176
1000.0,454824
1000.0,455688
1000.0,456228
1000.0,460008
1000.0,460116
1000.0,460152
1000.0,460800
1000.0,461700
1000.0,462204
1000.0,466020
1000.0,466128
1000.0,466164
1000.0,466812
1000.0,467712
1000.0,468216
1000.0,471996
1000.0,472104
1000.0,472176
1000.0,472824
1000.0,473688
1000.0,474228
1000.0,478008
1000.0,478116
1000.0,478152
1000.0,478800
1000.0,479700
1000.0,480204
1000.0,484020
1000.0,484128
1000.0,484164
1000.0,484812
1000.0,485712
1000.0,486216
1000.0,489996
1000.0,490104
1000.0,490176
1000.0,490824
1000.0,491688
1000.0,492228
1000.0,496008
1000.0,496116
1000.0,496152
1000.0,496800
1000.0,497700
1000.0,498204
