V_Values_0,V_Values_20000,V_Values_40000,V_Values_60000,V_Values_80000,V_Values_100000,V_Values_120000,V_Values_140000,V_Values_160000,V_Values_180000,V_Values_200000,V_Values_220000,V_Values_240000,V_Values_260000,V_Values_280000,V_Values_300000,V_Values_320000,V_Values_340000,V_Values_360000,V_Values_380000,V_Values_400000,V_Values_420000,V_Values_440000,V_Values_460000,V_Values_480000
,5.216376,5.9451623,9.247169,9.641412,9.520465,10.063757,9.715865,10.27942,10.34759,9.841898,9.812054,10.048113,10.179798,9.929204,9.846706,9.05781,9.890349,9.959795,10.372263,10.461882,10.240038,9.72774,10.308522,10.393031
,5.2106214,6.026532,9.248996,9.6455965,9.52109,10.05981,9.713271,10.273507,10.347596,9.836649,9.810105,10.051477,10.180222,9.925731,9.822821,9.054962,9.890448,9.959826,10.372312,10.46184,10.239732,9.727744,10.308422,10.393037
,5.2088933,5.9527936,9.250638,9.648779,9.521736,10.055817,9.710705,10.268209,10.347557,9.831966,9.808166,10.0496235,10.180683,9.922466,9.836691,9.052615,9.890331,9.9598255,10.37235,10.4618025,10.239474,9.727738,10.308339,10.39304
,5.201465,6.0272393,9.252249,9.6519375,9.522392,10.051909,9.708256,10.263686,10.34751,9.828087,9.806205,10.052795,10.180851,9.919914,9.815821,9.050916,9.890434,9.959792,10.372374,10.461804,10.239262,9.727723,10.308278,10.393041
,5.197218,5.957478,9.253704,9.654338,9.523043,10.048197,9.705903,10.260053,10.347479,9.825172,9.804334,10.05098,10.181114,9.918014,9.826072,9.049952,9.890313,9.959731,10.372385,10.4618225,10.239111,9.727697,10.308241,10.393041
,5.187581,6.033229,9.255071,9.656568,9.523673,10.044771,9.703741,10.257368,10.347482,9.82332,9.80256,10.05398,10.181387,9.916988,9.807048,9.049757,9.890419,9.959647,10.372384,10.461869,10.239023,9.727665,10.30823,10.393037
,5.180356,5.959563,9.256299,9.658233,9.524277,10.041703,9.701742,10.255643,10.34753,9.822546,9.800955,10.05221,10.181858,9.916796,9.818251,9.050312,9.890294,9.959543,10.37237,10.461936,10.239,9.727625,10.3082485,10.393031
,5.168,6.0431113,9.257422,9.659693,9.524844,10.039039,9.699982,10.254841,10.347628,9.822802,9.799532,10.055052,10.182507,9.917474,9.801834,9.051551,9.890407,9.959425,10.372346,10.462024,10.239042,9.727579,10.308292,10.393024
,5.157369,5.968973,9.258421,9.660751,9.525368,10.036801,9.698435,10.254887,10.34777,9.823987,9.798325,10.053333,10.183413,9.918929,9.813734,9.0533695,9.890277,9.959295,10.372313,10.462127,10.239146,9.727528,10.308361,10.393017
,5.141835,6.044629,9.259316,9.661637,9.525843,10.034993,9.697152,10.255672,10.347948,9.825957,9.79734,10.056032,10.184555,9.921088,9.799765,9.055651,9.890395,9.959156,10.3722725,10.462244,10.2393,9.727471,10.308452,10.393007
,5.1274285,5.982535,9.260109,9.662257,9.526267,10.033597,9.696108,10.257079,10.348152,9.82855,9.796586,10.054367,10.185949,9.923815,9.81386,9.058261,9.890261,9.959013,10.372223,10.462372,10.239502,9.727413,10.3085575,10.392998
,5.108335,6.0314636,9.260812,9.662759,9.526638,10.032586,9.695331,10.25897,10.348369,9.831594,9.796053,10.056931,10.187553,9.926985,9.802268,9.061072,9.890385,9.958868,10.372167,10.462507,10.239741,9.727351,10.308678,10.392986
,5.089865,5.98377,9.261433,9.663105,9.526953,10.031919,9.694792,10.261214,10.348587,9.834918,9.795731,10.055309,10.1893425,9.930451,9.817894,9.063972,9.8902445,9.958726,10.372107,10.462647,10.240009,9.727289,10.308805,10.392976
,5.0669255,6.0071583,9.261983,9.663392,9.527214,10.031543,9.694502,10.26368,10.348796,9.838369,9.795596,10.057737,10.191261,9.934089,9.809175,9.066854,9.890375,9.958584,10.372043,10.46279,10.240295,9.727227,10.30894,10.392966
,5.0442066,5.97523,9.26247,9.663603,9.527423,10.03141,9.694431,10.2662525,10.348986,9.841812,9.795626,10.05615,10.193266,9.937774,9.825692,9.069638,9.890231,9.958448,10.371977,10.462931,10.240593,9.727167,10.309075,10.392954
,5.017252,5.96108,9.262904,9.663795,9.527577,10.031467,9.694574,10.268832,10.349152,9.845138,9.795793,10.058437,10.195303,9.941403,9.820949,9.072264,9.8903675,9.958321,10.371908,10.463069,10.240892,9.727107,10.30921,10.392945
,4.990216,5.9462976,9.263292,9.663966,9.527683,10.031661,9.6949,10.271331,10.349292,9.848263,9.796068,10.056871,10.197325,9.944897,9.837001,9.074686,9.890219,9.958201,10.3718405,10.463202,10.24119,9.727051,10.309342,10.392935
,4.9592023,5.8947973,9.263637,9.664142,9.527739,10.031946,9.695394,10.273682,10.349404,9.851127,9.796424,10.059011,10.199289,9.948186,9.834196,9.076881,9.890362,9.958091,10.371772,10.46333,10.241479,9.726995,10.309467,10.392926
,4.927905,5.8975873,9.263946,9.664319,9.527752,10.032276,9.696023,10.275834,10.349493,9.853692,9.796831,10.057447,10.201157,9.951226,9.850064,9.0788355,9.890207,9.95799,10.371706,10.463451,10.241755,9.726947,10.309587,10.392918
,4.892921,5.803607,9.26422,9.664512,9.527722,10.032614,9.696772,10.27775,10.34956,9.855939,9.797268,10.059437,10.202894,9.953989,9.842947,9.080549,9.890357,9.957899,10.371642,10.463564,10.242015,9.726902,10.309697,10.392911
,4.8575454,5.8244696,9.264461,9.66471,9.527653,10.0329275,9.697608,10.279403,10.349611,9.857863,9.797712,10.057865,10.204485,9.956456,9.859807,9.082029,9.890197,9.957818,10.37158,10.463667,10.242256,9.726861,10.3098,10.392905
,4.8188105,5.691101,9.264671,9.664916,9.52755,10.03319,9.698511,10.280783,10.349648,9.859471,9.798149,10.0597,10.205908,9.958628,9.85181,9.083287,9.890355,9.957747,10.371524,10.46376,10.242476,9.726826,10.3098955,10.3929
,4.77966,5.7294493,9.26485,9.665121,9.527417,10.033378,9.699458,10.281883,10.34968,9.860776,9.798564,10.058113,10.207157,9.9605055,9.868638,9.084341,9.890188,9.9576845,10.3714695,10.463846,10.242678,9.726796,10.309979,10.392895
,4.7375097,5.5587034,9.264994,9.66532,9.527257,10.033476,9.700425,10.282708,10.349707,9.861797,9.798947,10.059795,10.208229,9.962103,9.855864,9.08521,9.890352,9.957632,10.371422,10.463921,10.242858,9.726769,10.310058,10.392893
,4.6949916,5.613733,9.265102,9.665505,9.527075,10.033469,9.701396,10.283263,10.349732,9.862557,9.799292,10.058193,10.209129,9.963436,9.874032,9.085912,9.890181,9.957588,10.371378,10.463987,10.243017,9.726749,10.310125,10.39289
,4.6498594,5.4129686,9.265178,9.665671,9.526874,10.033351,9.70235,10.283563,10.34976,9.863074,9.799599,10.059731,10.209864,9.964526,9.8597,9.086465,9.890352,9.95755,10.37134,10.464044,10.243156,9.726734,10.310186,10.392888
,4.604465,5.4828153,9.265213,9.66581,9.52666,10.033114,9.703272,10.283622,10.34979,9.863377,9.799864,10.058119,10.210445,9.965394,9.878277,9.086888,9.890173,9.957519,10.371306,10.464093,10.243277,9.726723,10.310239,10.392887
,4.556858,5.2594705,9.265213,9.6659155,9.526438,10.032755,9.704149,10.283458,10.349823,9.8634815,9.800091,10.059523,10.21089,9.966062,9.860182,9.087195,9.890354,9.957494,10.371279,10.464134,10.243378,9.726716,10.310284,10.392887
,4.50913,5.3419933,9.265175,9.665986,9.526211,10.032274,9.70497,10.283092,10.349858,9.863413,9.800282,10.057913,10.211212,9.96655,9.880259,9.087404,9.890167,9.957472,10.371255,10.464168,10.243462,9.726712,10.310324,10.392888
,4.4595947,5.1057363,9.265102,9.6660185,9.525983,10.031669,9.705727,10.282543,10.349896,9.863192,9.800441,10.059202,10.21143,9.966882,9.861065,9.087526,9.890357,9.957456,10.371238,10.464194,10.243529,9.726713,10.310355,10.39289
,4.410102,5.1982284,9.264994,9.666014,9.525761,10.030945,9.706409,10.2818365,10.349935,9.86284,9.8005705,10.05761,10.211559,9.967074,9.881641,9.087573,9.890162,9.957441,10.371224,10.464213,10.243582,9.726715,10.310381,10.392891
,4.359195,4.9578285,9.264855,9.665972,9.525545,10.030107,9.707015,10.2809925,10.349974,9.862376,9.800675,10.058802,10.2116165,9.967145,9.860165,9.087556,9.890361,9.957429,10.371214,10.464227,10.243622,9.72672,10.310399,10.392892
,4.3084974,5.0576544,9.264691,9.665895,9.525341,10.029159,9.707539,10.280035,10.350013,9.861821,9.800759,10.057243,10.211618,9.967113,9.88187,9.087486,9.890158,9.957419,10.371207,10.464236,10.243649,9.726728,10.310413,10.392895
,4.2567544,4.8213825,9.264505,9.665788,9.52515,10.028108,9.707978,10.278989,10.350047,9.8611965,9.800824,10.058359,10.21158,9.966992,9.860089,9.087372,9.890364,9.957411,10.371204,10.46424,10.243664,9.726736,10.310424,10.392898
,4.2053742,4.9259515,9.264302,9.665655,9.524978,10.026962,9.708333,10.277878,10.350081,9.860523,9.80087,10.056852,10.211515,9.966799,9.881947,9.087222,9.890153,9.957403,10.371204,10.46424,10.24367,9.726746,10.310429,10.3929
,4.1532836,4.700143,9.264091,9.6655,9.524821,10.02573,9.708604,10.276725,10.350113,9.859821,9.8009,10.057911,10.211433,9.966543,9.859228,9.0870495,9.8903675,9.957396,10.371205,10.464238,10.243667,9.726756,10.310431,10.392902
,4.1016884,4.8072047,9.263877,9.665328,9.524689,10.024423,9.708793,10.275552,10.3501425,9.859113,9.800915,10.056471,10.211344,9.966241,9.881456,9.086858,9.890149,9.957388,10.371209,10.464233,10.243656,9.726768,10.310428,10.392904
,4.049671,4.5965385,9.263667,9.665144,9.524577,10.023049,9.708901,10.27438,10.350168,9.858416,9.800912,10.057491,10.211252,9.9659,9.859138,9.086658,9.890371,9.957381,10.371215,10.464226,10.243639,9.726777,10.310423,10.392908
,3.998252,4.704101,9.26347,9.664954,9.5244875,10.021623,9.708935,10.273229,10.350193,9.857747,9.800892,10.056129,10.211166,9.965535,9.88093,9.086456,9.890143,9.957373,10.371222,10.464217,10.243618,9.726788,10.310414,10.392911
,3.94665,4.5113683,9.263289,9.664762,9.52442,10.020152,9.708894,10.272116,10.350217,9.857123,9.800853,10.057119,10.21109,9.965156,9.858632,9.086262,9.890378,9.957364,10.371227,10.464208,10.243593,9.726798,10.310406,10.392913
,3.8957152,4.617696,9.263133,9.66457,9.524376,10.018648,9.708786,10.271055,10.35024,9.856559,9.800793,10.055847,10.211025,9.964771,9.880282,9.086081,9.890138,9.957355,10.371233,10.464198,10.243566,9.726808,10.310395,10.392915
,3.844786,4.4442434,9.263007,9.66438,9.524352,10.017125,9.708616,10.2700615,10.350261,9.856063,9.800715,10.056818,10.210974,9.96439,9.857609,9.0859165,9.890382,9.957345,10.371242,10.464188,10.243537,9.726816,10.310384,10.392917
,3.7945585,4.5487156,9.262915,9.664195,9.524349,10.015592,9.70839,10.269143,10.350282,9.855643,9.800615,10.055639,10.210936,9.964023,9.8793545,9.085775,9.890133,9.957334,10.371248,10.464177,10.243507,9.726824,10.310373,10.392919
,3.744475,4.393648,9.262862,9.664016,9.524365,10.014058,9.708112,10.268309,10.350303,9.855306,9.800495,10.056597,10.210911,9.9636755,9.8563,9.085662,9.890387,9.957324,10.371255,10.464168,10.24348,9.72683,10.310361,10.39292
,3.6950963,4.499229,9.262848,9.66384,9.524399,10.012536,9.707788,10.267562,10.350325,9.855054,9.800356,10.055511,10.210901,9.963358,9.877534,9.085578,9.890126,9.957313,10.371259,10.46416,10.243453,9.726833,10.310352,10.392921
,3.6459534,4.3590417,9.262876,9.663668,9.524447,10.011033,9.70743,10.266907,10.350346,9.854883,9.800195,10.0564575,10.210903,9.963072,9.8565,9.0855255,9.890391,9.957301,10.3712635,10.464151,10.243428,9.726838,10.310342,10.392921
,3.5974896,4.4719067,9.262944,9.663495,9.524508,10.009557,9.707039,10.26634,10.350367,9.8547945,9.800019,10.055462,10.2109165,9.962827,9.874471,9.085505,9.8901205,9.957289,10.371266,10.464146,10.243405,9.726842,10.310333,10.392921
,3.5493138,4.344312,9.263055,9.6633215,9.524581,10.008115,9.706623,10.265861,10.350387,9.854777,9.799826,10.0563965,10.210941,9.962622,9.854497,9.085514,9.890396,9.957275,10.37127,10.46414,10.243387,9.726842,10.310327,10.392923
,3.5017676,4.4730067,9.263205,9.663142,9.524662,10.00671,9.706189,10.265465,10.350406,9.854829,9.799622,10.055483,10.210976,9.962463,9.871369,9.085554,9.890114,9.957263,10.371272,10.464136,10.243373,9.726843,10.310322,10.392923
,3.4545276,4.355906,9.263389,9.662953,9.52475,10.00535,9.705742,10.265145,10.350425,9.8549385,9.799407,10.056402,10.211018,9.96235,9.852915,9.08562,9.890401,9.957251,10.371272,10.464134,10.243362,9.726841,10.310318,10.392922
,3.407852,4.512796,9.263606,9.662752,9.524844,10.004034,9.705291,10.2648945,10.350443,9.855097,9.799187,10.055567,10.211069,9.962281,9.867798,9.085711,9.890106,9.957238,10.371271,10.464132,10.243356,9.726841,10.310316,10.392923
,3.3614724,4.4030814,9.26385,9.662536,9.524939,10.002767,9.704841,10.264705,10.35046,9.855294,9.7989645,10.056467,10.211126,9.962259,9.850393,9.085823,9.890405,9.957226,10.371268,10.464134,10.243353,9.726838,10.310316,10.392923
,3.31558,4.606179,9.264117,9.662299,9.525035,10.001549,9.704395,10.264568,10.350475,9.855522,9.798744,10.0557,10.211191,9.962278,9.864651,9.085953,9.890099,9.957214,10.371266,10.464136,10.243353,9.726835,10.310316,10.392921
,3.2699542,4.50831,9.264402,9.662042,9.525129,10.000378,9.70396,10.264473,10.350491,9.855768,9.798529,10.056578,10.211264,9.9623375,9.84841,9.086096,9.89041,9.957204,10.3712635,10.464139,10.243357,9.726831,10.310319,10.3929205
,3.2247329,4.7465005,9.264699,9.661757,9.525221,9.999253,9.703541,10.264414,10.350503,9.856025,9.79832,10.055872,10.211342,9.962433,9.86194,9.08625,9.89009,9.957191,10.37126,10.464144,10.243364,9.726826,10.310324,10.3929205
,3.179738,4.6717887,9.265004,9.661448,9.525309,9.998174,9.703142,10.264379,10.350514,9.856284,9.798123,10.056723,10.211424,9.962559,9.8466215,9.08641,9.890415,9.957181,10.371255,10.464148,10.243374,9.726821,10.3103285,10.392919
,3.1350636,4.9180083,9.265311,9.661109,9.525391,9.997137,9.702767,10.264359,10.350526,9.856539,9.797941,10.056068,10.21151,9.962712,9.860211,9.086572,9.890081,9.957171,10.371249,10.464154,10.243387,9.726817,10.310335,10.392919
,3.0905685,4.863444,9.265615,9.660744,9.525467,9.996138,9.702416,10.26435,10.350536,9.856781,9.797774,10.056887,10.211601,9.962887,9.845761,9.086735,9.89042,9.957161,10.3712435,10.46416,10.243402,9.726812,10.31034,10.392917
,3.046316,5.1159406,9.265914,9.660348,9.525536,9.995173,9.702096,10.264342,10.350545,9.857007,9.797624,10.056276,10.211695,9.9630785,9.859452,9.086895,9.890073,9.957153,10.371239,10.464168,10.243418,9.726807,10.3103485,10.392917
,3.0021963,5.0793004,9.266203,9.659925,9.525595,9.994241,9.701807,10.264331,10.3505535,9.857212,9.797491,10.057062,10.211792,9.963283,9.845655,9.087049,9.890426,9.957144,10.371231,10.464175,10.243435,9.726801,10.310356,10.392916
,2.9582508,5.307589,9.266478,9.659475,9.525646,9.993335,9.701548,10.264308,10.350562,9.857391,9.797379,10.056488,10.211891,9.963493,9.859785,9.087194,9.890064,9.957136,10.371225,10.464183,10.243454,9.726797,10.310364,10.392915
,2.9143972,5.288996,9.266737,9.659,9.525689,9.992452,9.701324,10.264274,10.35057,9.857547,9.797287,10.05724,10.211992,9.963706,9.846454,9.087333,9.890431,9.957129,10.371219,10.464192,10.243472,9.726791,10.310371,10.392913
,2.8706632,5.4812517,9.26698,9.658502,9.525724,9.991587,9.701132,10.264221,10.350576,9.857674,9.797213,10.056698,10.212091,9.963919,9.860999,9.08746,9.890053,9.957122,10.371213,10.464199,10.243492,9.726786,10.310378,10.392913
,2.6816182,5.4807687,9.267203,9.657983,9.52575,9.990737,9.700973,10.264149,10.350583,9.857772,9.797156,10.057409,10.212191,9.964127,9.848323,9.087574,9.890437,9.957116,10.371207,10.464207,10.24351,9.726783,10.310387,10.392912
,2.5330672,5.614166,9.267408,9.657448,9.525767,9.989899,9.700845,10.264054,10.35059,9.857843,9.797116,10.056894,10.212286,9.964325,9.863011,9.087679,9.890042,9.957109,10.3712015,10.464215,10.243528,9.726779,10.310393,10.392911
,2.492551,5.633694,9.267595,9.656898,9.525776,9.989067,9.700747,10.263938,10.350596,9.857887,9.7970915,10.057568,10.212381,9.964515,9.851523,9.0877695,9.890446,9.957105,10.371196,10.464223,10.2435465,9.726775,10.310401,10.392911
,2.4383223,5.7025623,9.267763,9.656334,9.525778,9.988241,9.700678,10.263801,10.350603,9.857906,9.797084,10.057074,10.212471,9.96469,9.865859,9.087849,9.890033,9.957099,10.371191,10.4642315,10.243563,9.726773,10.310407,10.39291
,,5.7427797,9.267914,9.655763,9.525772,9.987416,9.700635,10.263639,10.350609,9.8579035,9.797088,10.057709,10.212557,9.964851,9.85616,9.087916,9.890452,9.957094,10.371186,10.464237,10.243579,9.726769,10.310413,10.39291
,,5.7417955,9.268046,9.655186,9.525759,9.986591,9.700618,10.263458,10.3506155,9.857878,9.797103,10.057234,10.212637,9.964997,9.870277,9.087973,9.890023,9.95709,10.371182,10.464243,10.243593,9.726768,10.310419,10.392909
,,5.8044996,9.268165,9.654606,9.525742,9.985764,9.700622,10.263258,10.350622,9.857836,9.797128,10.057829,10.212713,9.965125,9.858703,9.088017,9.89046,9.957086,10.371178,10.46425,10.243605,9.726766,10.310423,10.392909
,,5.7402434,9.26827,9.654025,9.525718,9.984933,9.700646,10.263039,10.350629,9.857778,9.79716,10.057367,10.212782,9.965237,9.873839,9.088054,9.890012,9.957082,10.371175,10.464255,10.243617,9.726765,10.310427,10.392909
,,5.825834,9.26836,9.653447,9.525691,9.984095,9.700686,10.262806,10.350635,9.857706,9.797197,10.057924,10.212845,9.965333,9.861306,9.0880785,9.890468,9.957079,10.371171,10.464259,10.243627,9.726764,10.310431,10.392909
,,5.707353,9.268441,9.652872,9.5256605,9.983251,9.700743,10.262561,10.350641,9.857627,9.797242,10.057478,10.2129,9.965411,9.877091,9.088098,9.890001,9.957075,10.371169,10.464264,10.243634,9.726763,10.310433,10.392908
,,5.8165174,9.268512,9.652302,9.525626,9.982401,9.7008095,10.262304,10.350647,9.857538,9.797288,10.057997,10.21295,9.965474,9.86249,9.088107,9.890476,9.957072,10.371167,10.464267,10.243643,9.726763,10.310435,10.392908
,,5.6578226,9.268574,9.651737,9.525591,9.9815445,9.700884,10.26204,10.350653,9.857449,9.797337,10.05756,10.212992,9.965521,9.879284,9.088113,9.889991,9.957069,10.371165,10.464271,10.243649,9.726764,10.310437,10.392909
,,5.7900643,9.268629,9.651182,9.525555,9.98068,9.700966,10.261772,10.350659,9.857355,9.797386,10.058043,10.213026,9.965555,9.863494,9.088112,9.890486,9.957067,10.371163,10.464273,10.243651,9.726764,10.310437,10.392909
,,5.60519,9.268677,9.650636,9.525517,9.979811,9.701051,10.2615,10.350665,9.8572645,9.797437,10.057615,10.213057,9.965575,9.880964,9.088107,9.889979,9.957064,10.371162,10.464275,10.243654,9.726764,10.310438,10.392909
,,5.759538,9.268719,9.650096,9.525481,9.978935,9.7011385,10.26123,10.35067,9.857176,9.797485,10.0580635,10.213079,9.965584,9.863515,9.0881,9.890495,9.957062,10.371161,10.464277,10.243657,9.726765,10.310437,10.392909
,,5.5620947,9.268754,9.649564,9.525444,9.978055,9.701223,10.260962,10.350677,9.857092,9.797533,10.057648,10.213099,9.965582,9.88184,9.08809,9.889968,9.95706,10.371161,10.464279,10.243658,9.726766,10.310438,10.392909
,,5.7363386,9.2687845,9.649041,9.525411,9.97717,9.701307,10.260696,10.350681,9.857015,9.797576,10.05806,10.213112,9.965571,9.863528,9.0880785,9.890505,9.957056,10.3711605,10.464279,10.243657,9.726766,10.310437,10.392909
,,5.537565,9.268812,9.648526,9.525379,9.976284,9.701386,10.260438,10.350687,9.856945,9.797618,10.057653,10.213121,9.965553,9.88235,9.088066,9.889956,9.957054,10.3711605,10.464281,10.243655,9.726768,10.310436,10.39291
,,5.7282043,9.268831,9.648018,9.52535,9.975395,9.70146,10.260187,10.350691,9.856885,9.797656,10.058037,10.213125,9.9655285,9.863057,9.088056,9.890516,9.957052,10.3711605,10.464281,10.243655,9.7267685,10.310434,10.39291
,,5.5368967,9.2688465,9.647516,9.525322,9.974506,9.701526,10.259946,10.350697,9.856832,9.7976885,10.05764,10.213127,9.965501,9.882375,9.088044,9.889943,9.95705,10.371161,10.464281,10.243653,9.726769,10.310434,10.39291
,,5.7416706,9.268858,9.647019,9.525299,9.9736185,9.701584,10.259714,10.350701,9.85679,9.797718,10.057993,10.213127,9.9654665,9.862735,9.088036,9.890528,9.957048,10.3711605,10.46428,10.24365,9.72677,10.310432,10.392911
,,5.5583873,9.268863,9.646526,9.525279,9.972734,9.7016325,10.259494,10.350705,9.856756,9.797744,10.057608,10.213123,9.965433,9.882191,9.088027,9.88993,9.9570465,10.371161,10.464279,10.243648,9.726771,10.3104315,10.392911
,,5.783381,9.268865,9.646037,9.525262,9.971852,9.701672,10.259285,10.35071,9.856731,9.797763,10.057938,10.213118,9.965397,9.862225,9.088022,9.890539,9.957046,10.371161,10.464279,10.243645,9.726772,10.31043,10.392911
,,5.596333,9.268861,9.645551,9.5252495,9.970975,9.701701,10.259087,10.350715,9.856716,9.797779,10.057566,10.213112,9.965362,9.8817215,9.088017,9.889916,9.957044,10.371161,10.464278,10.243643,9.726773,10.310429,10.392911
,,5.854566,9.268851,9.645064,9.525239,9.970103,9.70172,10.258901,10.3507185,9.856709,9.79779,10.057871,10.213104,9.965327,9.861873,9.0880165,9.890552,9.957042,10.371162,10.464278,10.243639,9.726775,10.310427,10.392912
,,5.6488056,9.268837,9.644577,9.525232,9.96924,9.701728,10.258726,10.350721,9.856707,9.797794,10.057512,10.213097,9.965294,9.881207,9.0880165,9.889903,9.957041,10.371162,10.464277,10.243636,9.726776,10.310426,10.392912
,,5.951587,9.268821,9.64409,9.5252285,9.968384,9.701727,10.258561,10.350724,9.856713,9.797794,10.057798,10.213087,9.965265,9.861109,9.08802,9.890564,9.957039,10.371163,10.464276,10.243634,9.726776,10.310425,10.392912
,,5.7636633,9.268799,9.6435995,9.5252285,9.967537,9.7017145,10.258409,10.350728,9.856724,9.797791,10.057453,10.213079,9.965238,9.880555,9.088027,9.889888,9.957037,10.371164,10.464275,10.243632,9.726777,10.310424,10.392913
,,6.015245,9.268774,9.6431055,9.525231,9.9667015,9.701693,10.258265,10.350731,9.85674,9.797782,10.057724,10.213072,9.965215,9.8597555,9.088034,9.890577,9.957035,10.371164,10.464276,10.243629,9.726777,10.310423,10.392913
,,5.853081,9.268748,9.642607,9.525238,9.965873,9.701662,10.258129,10.350735,9.856758,9.797769,10.057394,10.213064,9.965196,9.879529,9.088042,9.889873,9.957034,10.371164,10.464274,10.243628,9.726777,10.310423,10.392913
,,6.033013,9.268719,9.642103,9.525247,9.965056,9.701623,10.258002,10.350737,9.856778,9.797752,10.0576515,10.213058,9.965181,9.858985,9.088054,9.890591,9.957033,10.371164,10.464274,10.243626,9.726777,10.310422,10.392913
,,5.896068,9.268688,9.641593,9.525254,9.964251,9.701577,10.257884,10.3507395,9.856802,9.797732,10.057337,10.213053,9.965169,9.877665,9.088067,9.889855,9.957031,10.371164,10.464274,10.243624,9.726778,10.310422,10.392912
,,5.9571605,9.268659,9.641076,9.525266,9.963457,9.701524,10.25777,10.350742,9.856825,9.797709,10.057583,10.213049,9.965163,9.858252,9.088081,9.890605,9.957029,10.371164,10.464273,10.243624,9.726778,10.310421,10.392913
,,5.8385406,9.268627,9.640552,9.525279,9.962673,9.701464,10.257662,10.350744,9.856848,9.797683,10.057285,10.213045,9.96516,9.87534,9.088096,9.88984,9.957028,10.371163,10.464273,10.243624,9.726778,10.310422,10.392912
,,5.7693243,9.268599,9.640019,9.525293,9.961903,9.7014,10.25756,10.350747,9.85687,9.797655,10.05752,10.213045,9.965161,9.8568735,9.088111,9.890619,9.957027,10.371163,10.464274,10.243624,9.726777,10.310422,10.392912
,,5.6653314,9.268571,9.639478,9.525308,9.961141,9.701331,10.25746,10.35075,9.856889,9.797625,10.05724,10.213045,9.965167,9.872936,9.088127,9.889821,9.9570265,10.371163,10.464274,10.243623,9.726778,10.310422,10.392913
,,5.4484854,9.268545,9.6389265,9.525323,9.960393,9.70126,10.257364,10.350751,9.856908,9.797593,10.0574665,10.213045,9.965176,9.855454,9.088143,9.890635,9.957026,10.371162,10.464274,10.243624,9.726776,10.310422,10.392913
,,5.3526373,9.268523,9.638366,9.525338,9.959655,9.701186,10.25727,10.350753,9.856923,9.797564,10.057205,10.213047,9.965187,9.870514,9.08816,9.889804,9.957025,10.371162,10.464274,10.243626,9.726776,10.310423,10.392913
