V_Values_0,V_Values_20000,V_Values_40000,V_Values_60000,V_Values_80000,V_Values_100000,V_Values_120000,V_Values_140000,V_Values_160000,V_Values_180000,V_Values_200000,V_Values_220000,V_Values_240000,V_Values_260000,V_Values_280000,V_Values_300000,V_Values_320000,V_Values_340000,V_Values_360000,V_Values_380000,V_Values_400000,V_Values_420000,V_Values_440000,V_Values_460000,V_Values_480000
,2.317286,3.9227843,5.366011,3.961588,7.0356483,6.616794,8.592097,9.892306,9.465279,10.089865,11.700107,8.986452,9.232806,10.347317,10.370014,10.262071,8.347432,8.533907,11.053428,9.497104,9.065751,10.618642,10.032455,10.166119
,2.3135881,3.9120564,5.3508816,4.248184,7.030435,6.621715,8.59041,9.891683,9.460842,10.08295,11.699388,8.98587,9.23301,10.3468485,10.371091,10.26242,8.345963,8.533942,11.052582,9.495083,9.060705,10.624518,10.032343,10.162174
,2.3097625,3.9011576,5.361155,3.8889375,7.0367928,6.6130815,8.585799,9.890511,9.460487,10.077868,11.69911,8.979699,9.233585,10.346395,10.371959,10.262763,8.344412,8.534049,11.05358,9.493095,9.055717,10.630698,10.032578,10.163991
,2.3058312,3.8900778,5.3422165,4.2305255,7.0315943,6.6193914,8.584311,9.889735,9.455948,10.070473,11.698448,8.979295,9.233847,10.345924,10.372625,10.263095,8.342798,8.534261,11.056658,9.491156,9.050795,10.637296,10.032768,10.159912
,2.3018177,3.8789074,5.3536305,3.8324103,7.0396175,6.6108904,8.579843,9.888443,9.455708,10.064907,11.698188,8.97301,9.23442,10.345514,10.373099,10.2634115,8.341139,8.534607,11.061956,9.489283,9.045942,10.644376,10.033251,10.161653
,2.2977448,3.8676598,5.3305645,4.2179236,7.03425,6.6184735,8.578575,9.887526,9.451074,10.057077,11.697671,8.972884,9.234729,10.345154,10.373391,10.263713,8.339448,8.535114,11.069505,9.487495,9.04117,10.652026,10.03368,10.157474
,2.293636,3.8564122,5.3435388,3.794745,7.0440164,6.6101317,8.574272,9.88612,9.450954,10.05106,11.697523,8.966544,9.235303,10.3448925,10.373513,10.263994,8.337741,8.535806,11.079234,9.485815,9.036478,10.6603,10.034321,10.159165
,2.289513,3.8451936,5.3160863,4.2105656,7.0382514,6.618788,8.573245,9.885071,9.446235,10.042847,11.697223,8.966792,9.235653,10.344732,10.373476,10.264254,8.336032,8.53671,11.090959,9.484259,9.031869,10.669264,10.034841,10.154927
,2.2853951,3.8340719,5.330999,3.7753382,7.04985,6.6106577,8.569128,9.883567,9.446246,10.036415,11.697267,8.960438,9.236229,10.344708,10.373292,10.26449,8.334332,8.537849,11.104389,9.482844,9.027339,10.678969,10.035448,10.156598
,2.281299,3.823084,5.299051,4.209002,7.04341,6.6201115,8.568356,9.8824,9.441443,10.027874,11.697235,8.961142,9.236614,10.344823,10.37297,10.264701,8.332656,8.539249,11.119139,9.481586,9.022886,10.689477,10.03581,10.152351
,2.2772367,3.8122916,5.3161345,3.7717934,7.056955,6.612281,8.564441,9.880808,9.441592,10.021075,11.697531,8.954795,9.237192,10.345099,10.372522,10.264884,8.331009,8.540938,11.134742,9.480501,9.018505,10.700841,10.036088,10.15403
,2.2732153,3.8017354,5.279856,4.213619,7.049511,6.6221976,8.563934,9.87954,9.436713,10.012264,11.697809,8.956032,9.237608,10.345537,10.371957,10.26504,8.329405,8.542941,11.150689,9.479596,9.014195,10.71311,10.035938,10.149823
,2.2692347,3.7914696,5.299076,3.781373,7.0651474,6.614792,8.560229,9.87788,9.437007,10.005152,11.698396,8.949694,9.238185,10.346153,10.371283,10.265169,8.327848,8.545285,11.166469,9.478878,9.009959,10.726324,10.035492,10.151538
,2.2652879,3.7815354,5.2590265,4.224397,7.0563207,6.624799,8.559996,9.87653,9.432054,9.996135,11.699008,8.951526,9.238623,10.346946,10.370506,10.265268,8.326347,8.547999,11.181619,9.47835,9.005801,10.740506,10.03441,10.14742
,2.2613578,3.771981,5.279977,3.8016005,7.0742426,6.6179805,8.556503,9.874819,9.432501,9.988764,11.699906,8.945184,9.239199,10.34792,10.369638,10.265339,8.324907,8.551112,11.195771,9.478008,9.001738,10.75565,10.032819,10.149192
,2.2574162,3.7628453,5.237138,4.240918,7.063598,6.627691,8.5565405,9.873407,9.427472,9.979608,11.700861,8.94767,9.239651,10.349073,10.368684,10.265382,8.32353,8.554648,11.208677,9.477848,8.997787,10.771716,10.030412,10.145204
,2.2534223,3.7541697,5.2590384,3.830307,7.084054,6.621646,8.553257,9.871667,9.428083,9.972044,11.702077,8.941294,9.240221,10.350402,10.36765,10.265399,8.322223,8.558631,11.220221,9.477859,8.993978,10.788624,10.02733,10.147054
,2.2493198,3.745989,5.214675,4.2624745,7.071105,6.6306834,8.55356,9.870217,9.422979,9.962818,11.703365,8.944477,9.240683,10.3519,10.366547,10.265388,8.320986,8.563079,11.230394,9.478029,8.990337,10.806248,10.023333,10.143227
,2.2450368,3.738339,5.2365055,3.8655229,7.094408,6.625609,8.550473,9.868469,9.423762,9.955127,11.704892,8.938023,9.2412405,10.35356,10.365379,10.265353,8.31982,8.568,11.239285,9.478346,8.986899,10.824418,10.018602,10.145161
,2.2404819,3.7312474,5.1918893,4.2881827,7.0786185,6.6336303,8.551032,9.867003,9.418577,9.945903,11.706495,8.941944,9.241703,10.3553705,10.364163,10.265296,8.318727,8.573393,11.247032,9.478794,8.983693,10.842927,10.012972,10.1415205
,2.2355425,3.7247436,5.21263,3.9053879,7.1051497,6.629709,8.548122,9.865269,9.419545,9.938151,11.708306,8.935355,9.242244,10.357317,10.3629055,10.265217,8.317706,8.579245,11.253796,9.47936,8.980745,10.861544,10.006672,10.143539
,2.230083,3.7188501,5.1688094,4.31708,7.0859427,6.636413,8.548919,9.8638115,9.414274,9.929002,11.710195,8.94004,9.242699,10.359387,10.361618,10.2651205,8.316757,8.585524,11.259743,9.480026,8.978071,10.880027,9.999609,10.140101
,2.2239408,3.7135878,5.1876507,3.948122,7.1161466,6.633803,8.546164,9.862114,9.415436,9.921259,11.712262,8.933255,9.2432165,10.361566,10.360314,10.265006,8.315881,8.592186,11.265019,9.480776,8.975683,10.898147,9.992048,10.1421995
,2.2169256,3.7089732,5.145375,4.348195,7.0929294,6.63893,8.547176,9.860686,9.410073,9.912252,11.714395,8.938723,9.243656,10.363832,10.359009,10.264876,8.315072,8.599168,11.269753,9.481596,8.973579,10.915692,9.983955,10.13897
,2.2088168,3.7050202,5.161821,3.9920497,7.127288,6.6377544,8.544548,9.859046,9.411443,9.904586,11.716673,8.931675,9.244145,10.366171,10.357716,10.264735,8.314331,8.606393,11.274045,9.48247,8.971749,10.93249,9.975605,10.141133
,2.1993608,3.7017374,5.1215863,4.380593,7.099486,6.641079,8.5457535,9.85767,9.40598,9.895784,11.719006,8.937935,9.244562,10.368565,10.356447,10.264585,8.313656,8.613773,11.277973,9.483381,8.970177,10.94841,9.967009,10.138116
,2.1882715,3.6991322,5.135442,4.0356364,7.1384826,6.641419,8.5432205,9.856106,9.40757,9.88826,11.721452,8.930554,9.245015,10.370991,10.35522,10.264425,8.313045,8.621215,11.281598,9.484319,8.968836,10.96336,9.958424,10.140326
,2.1752303,3.6972065,5.0975823,4.413406,7.1055965,6.642742,8.544592,9.854799,9.402,9.879724,11.723934,8.93761,9.245402,10.373436,10.354044,10.264261,8.312491,8.628617,11.284964,9.485266,8.967701,10.977288,9.949877,10.13751
,2.1598845,3.6959593,5.108881,4.0775294,7.1496525,6.6446433,8.542118,9.853329,9.403824,9.872397,11.7265,8.92983,9.245816,10.375879,10.352936,10.264092,8.311997,8.635888,11.288101,9.48621,8.966742,10.990174,9.941591,10.13975
,2.1418557,3.6953847,5.0736337,4.445835,7.111331,6.6437855,8.543629,9.852112,9.398137,9.864177,11.729081,8.937674,9.246169,10.3783045,10.351903,10.263923,8.311559,8.642941,11.291035,9.487138,8.965925,11.002028,9.93359,10.137125
,2.1207423,3.6954744,5.08256,4.11658,7.160725,6.647268,8.541183,9.85075,9.4002075,9.8571,11.731716,8.929432,9.24654,10.380697,10.350956,10.263752,8.3111725,8.649701,11.293782,9.488039,8.965223,11.012878,9.926041,10.139375
,2.0961301,3.696215,5.0501127,4.4771466,7.11684,6.6440654,8.542807,9.849631,9.394396,9.849237,11.734349,8.93805,9.246855,10.383045,10.350102,10.263585,8.310836,8.656111,11.296354,9.488901,8.964607,11.022764,9.918945,10.136923
,2.0676053,3.6975904,5.0569234,4.1518383,7.1716323,6.6491337,8.540356,9.84839,9.396729,9.842452,11.737006,8.929289,9.247181,10.385333,10.349348,10.26342,8.310545,8.662126,11.29876,9.489717,8.964053,11.031736,9.912411,10.139167
,2.0347733,3.6995792,5.027442,4.506659,7.122327,6.643453,8.5420685,9.847383,9.39078,9.834983,11.739644,8.938665,9.247454,10.387552,10.348696,10.263261,8.3103,8.667718,11.301008,9.490477,8.963537,11.039849,9.906411,10.1368685
,1.9972782,3.7021575,5.032403,4.18253,7.1823096,6.650112,8.53958,9.846267,9.393392,9.828524,11.742282,8.929336,9.247734,10.389695,10.348149,10.263107,8.310095,8.6728735,11.3031025,9.491173,8.963043,11.047159,9.900999,10.139092
,1.9548311,3.7052965,5.0060444,4.533724,7.1280036,6.6418557,8.541362,9.84538,9.387298,9.82147,11.744882,8.939446,9.247966,10.391752,10.347706,10.262961,8.309928,8.677594,11.305048,9.4918,8.962556,11.053723,9.89613,10.136928
,1.907239,3.7089639,5.009385,4.20802,7.1927056,6.6501155,8.538807,9.844396,9.3902,9.815364,11.747462,8.92951,9.248199,10.39372,10.347364,10.262823,8.309796,8.681888,11.30685,9.492356,8.962063,11.059597,9.891813,10.139119
,1.8544357,3.713123,4.986312,4.5577116,7.1340265,6.6392436,8.540639,9.84363,9.383948,9.80874,11.749989,8.940327,9.248391,10.3955965,10.347123,10.262694,8.309698,8.685773,11.308515,9.492834,8.961556,11.064831,9.8880005,10.137072
,1.7965143,3.7177353,4.9881806,4.2277765,7.202779,6.6491265,8.537994,9.84278,9.387156,9.803002,11.752479,8.929754,9.248584,10.397379,10.346974,10.262574,8.30963,8.689271,11.310045,9.493233,8.961028,11.069476,9.884676,10.13922
,1.7337518,3.7227561,4.968567,4.5780087,7.1404605,6.635656,8.53986,9.842135,9.380738,9.796817,11.754906,8.941246,9.248735,10.399068,10.346913,10.2624655,8.30959,8.69241,11.311448,9.493551,8.960476,11.073578,9.881791,10.137273
,1.6666307,3.728141,4.969011,4.2413435,7.212501,6.647195,8.537105,9.841414,9.384263,9.791457,11.757278,8.930023,9.248887,10.400662,10.346934,10.262366,8.309572,8.695218,11.312729,9.493788,8.959895,11.077182,9.879323,10.139371
,1.5958424,3.7338386,4.9530416,4.594017,7.1472707,6.6311955,8.538996,9.84089,9.377667,9.785711,11.759581,8.942151,9.249004,10.402167,10.347027,10.262278,8.309579,8.697724,11.313894,9.493942,8.959287,11.080327,9.877226,10.137511
,1.52228,3.7397985,4.9519897,4.248328,7.2218475,6.6444354,8.536109,9.840295,9.381523,9.780731,11.76182,8.930271,9.24912,10.403583,10.347184,10.262198,8.309605,8.699958,11.314952,9.494019,8.958651,11.083054,9.875476,10.139552
,1.447006,3.7459652,4.93986,4.605169,7.1543465,6.626012,8.538019,9.839884,9.374737,9.775414,11.763982,8.943,9.249207,10.404913,10.3474,10.26213,8.309646,8.701945,11.3159075,9.494017,8.95799,11.085397,9.874034,10.137767
,1.3712022,3.752283,4.9371214,4.248408,7.230798,6.641005,8.534988,9.839407,9.378935,9.770808,11.766071,8.930469,9.249292,10.406164,10.347663,10.262071,8.309703,8.703713,11.31677,9.493938,8.957305,11.087391,9.872879,10.139747
,1.2961037,3.758695,4.9290366,4.6109524,7.1615458,6.6202726,8.536913,9.839101,9.371948,9.765908,11.768082,8.943758,9.2493515,10.407338,10.347964,10.262022,8.309772,8.705285,11.317546,9.493785,8.9566,11.0890665,9.871981,10.138027
,1.2229187,3.7651403,4.9243073,4.241345,7.2393317,6.637077,8.533726,9.838733,9.376496,9.761667,11.770018,8.930592,9.249412,10.4084425,10.348298,10.261982,8.309851,8.706686,11.318243,9.493563,8.955881,11.090457,9.871316,10.139941
,1.1527512,3.771561,4.9204707,4.6109395,7.168724,6.614139,8.535664,9.838521,9.3693,9.757169,11.77187,8.944399,9.24945,10.409479,10.348654,10.2619505,8.3099375,8.707934,11.318869,9.493272,8.955151,11.091587,9.870859,10.13828
,1.0865319,3.7778966,4.91335,4.2270145,7.2474313,6.632812,8.532314,9.838248,9.374208,9.753277,11.773644,8.930621,9.24949,10.410456,10.349026,10.261928,8.31003,8.709049,11.319433,9.492919,8.954413,11.092486,9.870596,10.140125
,1.0249712,3.7840874,4.913961,4.6048155,7.1757603,6.607752,8.534265,9.83812,9.36679,9.749156,11.775339,8.944905,9.249513,10.411377,10.349405,10.261912,8.310127,8.710049,11.319942,9.492506,8.953675,11.09318,9.870501,10.138516
,0.9685368,3.7900753,4.9039683,4.2054305,7.2550836,6.628346,8.530747,9.837933,9.372065,9.745596,11.7769575,8.930549,9.2495365,10.412248,10.349785,10.261903,8.310227,8.710948,11.320404,9.492039,8.952941,11.093694,9.87056,10.14029
,0.9174579,3.7958012,4.909214,4.59241,7.182561,6.6012216,8.532715,9.837876,9.364414,9.741832,11.778497,8.945269,9.249549,10.413072,10.35016,10.2619,8.3103285,8.7117605,11.3208275,9.491522,8.952215,11.094049,9.870754,10.138728
,0.8717509,3.801209,4.895808,4.176769,7.2622824,6.623779,8.529028,9.837758,9.370062,9.738582,11.779962,8.930371,9.249562,10.413856,10.350524,10.261903,8.310427,8.712501,11.3212185,9.490959,8.951502,11.094274,9.871068,10.1404295
,0.8312617,3.806243,4.9058585,4.573718,7.1890674,6.5946245,8.531015,9.837759,9.362169,9.735147,11.78135,8.945485,9.249568,10.414603,10.350871,10.261908,8.310523,8.71318,11.321587,9.490356,8.950808,11.094383,9.871485,10.138908
,0.795713,3.8108501,4.8884554,4.1413836,7.2690287,6.6191673,8.527157,9.837698,9.368196,9.732184,11.782669,8.930087,9.249577,10.4153185,10.351197,10.261919,8.310617,8.713806,11.321938,9.489718,8.950134,11.094403,9.871988,10.140537
,0.76475114,3.8149786,4.9034624,4.5489135,7.195246,6.588016,8.529174,9.837743,9.360048,9.729053,11.783917,8.945558,9.249579,10.416004,10.351499,10.261932,8.310706,8.714391,11.322277,9.489052,8.949486,11.094352,9.872564,10.139054
,0.7379872,3.8185794,4.881441,4.099808,7.275332,6.614538,8.525142,9.837725,9.366458,9.726352,11.785098,8.929702,9.249587,10.416667,10.35177,10.261949,8.31079,8.714941,11.322612,9.488363,8.948865,11.094249,9.873198,10.14061
,0.71503145,3.8216057,4.9015446,4.5183487,7.201083,6.581426,8.527193,9.837799,9.358048,9.7234955,11.786214,8.945493,9.249591,10.417309,10.352012,10.261966,8.310868,8.715465,11.322948,9.487657,8.948275,11.0941105,9.873875,10.139161
,0.6955159,3.824013,4.8742576,4.0527425,7.2812085,6.6098943,8.522994,9.8378105,9.364843,9.721032,11.78727,8.929226,9.2496,10.4179325,10.352221,10.261985,8.310938,8.715968,11.32329,9.486939,8.947718,11.093955,9.874578,10.140645
,0.6791122,3.8257594,4.899584,4.4825487,7.2065897,6.5748644,8.5250845,9.837903,9.356162,9.718422,11.788265,8.945306,9.249608,10.418543,10.352393,10.262004,8.311003,8.716458,11.32364,9.4862175,8.947195,11.093797,9.8752985,10.139226
,0.66554135,3.8268046,4.8663583,4.0010357,7.286681,6.6052136,8.520721,9.837931,9.363344,9.716171,11.789207,8.928668,9.249622,10.41914,10.35253,10.262023,8.311058,8.716938,11.324003,9.485496,8.946707,11.09365,9.876019,10.140642
,0.6545792,3.8271117,4.897033,4.442189,7.211786,6.5683293,8.5228615,9.83803,9.354383,9.713779,11.790094,8.945006,9.249638,10.419729,10.352632,10.262042,8.311106,8.717412,11.324382,9.48478,8.946255,11.093526,9.876726,10.139251
,0.64606,3.8266468,4.857172,3.9456553,7.291782,6.6004653,8.518338,9.838061,9.361955,9.711714,11.790934,8.928041,9.249658,10.420309,10.3526945,10.262059,8.311147,8.717885,11.324778,9.484077,8.945839,11.093437,9.87741,10.1406
,0.63987917,3.8253777,4.893323,4.398074,7.216703,6.5618052,8.520535,9.838155,9.352707,9.709517,11.791727,8.944615,9.249681,10.420884,10.352724,10.262074,8.311177,8.718358,11.3251915,9.483391,8.945458,11.093392,9.878056,10.1392355
,0.6359955,3.8232756,4.8461084,3.8876462,7.296546,6.5956135,8.515857,9.838181,9.360666,9.707611,11.792475,8.9273615,9.249711,10.421454,10.352717,10.262089,8.311201,8.718834,11.3256235,9.482727,8.945115,11.093399,9.878655,10.14052
,0.63443494,3.820313,4.8878727,4.3511043,7.221381,6.5552683,8.518119,9.838259,9.351125,9.705577,11.793183,8.944146,9.249743,10.422023,10.352676,10.2621,8.311216,8.719314,11.326073,9.482087,8.944805,11.093464,9.879198,10.139181
,0.6352982,3.816468,4.832573,3.8280983,7.301013,6.5906153,8.513293,9.838267,9.359471,9.703808,11.793857,8.926641,9.2497835,10.42259,10.352605,10.26211,8.311224,8.719799,11.326541,9.481477,8.944531,11.093591,9.879675,10.140406
,0.6387687,3.8117197,4.880099,4.302247,7.225864,6.5486884,8.515629,9.838323,9.34963,9.701914,11.794496,8.943621,9.249825,10.423158,10.352502,10.262116,8.311223,8.720288,11.3270235,9.4809,8.94429,11.093782,9.880079,10.139092
,0.64512616,3.806052,4.815975,3.768106,7.3052273,6.585433,8.510663,9.838307,9.358362,9.700259,11.795103,8.925897,9.249875,10.423726,10.352372,10.262119,8.311217,8.720784,11.32752,9.480356,8.944079,11.094041,9.880404,10.14026
,0.6547612,3.7994514,4.8694263,4.252505,7.230201,6.5420284,8.51308,9.838332,9.348218,9.698481,11.795684,8.943054,9.249928,10.424295,10.352215,10.26212,8.311203,8.721284,11.328029,9.479851,8.943899,11.094367,9.880646,10.138972
,0.6681943,3.7919095,4.7957473,3.7087407,7.309237,6.5800247,8.50798,9.838286,9.357332,9.696918,11.796239,8.92514,9.249989,10.424867,10.352035,10.262117,8.311183,8.721787,11.3285475,9.4793825,8.9437475,11.094759,9.880798,10.140088
,0.68609184,3.783422,4.8552995,4.202884,7.2344394,6.535246,8.510489,9.838275,9.346881,9.695233,11.796771,8.942464,9.250052,10.42544,10.351832,10.262112,8.311157,8.722293,11.329072,9.478952,8.943623,11.095214,9.880861,10.138827
,0.70927787,3.7739892,4.771361,3.6510344,7.3130894,6.5743556,8.505264,9.838193,9.356374,9.693743,11.797284,8.924389,9.250123,10.426015,10.351614,10.262102,8.311127,8.7228,11.3296,9.478563,8.943521,11.09573,9.880833,10.1398945
,0.7387273,3.763617,4.8372,4.154374,7.2386293,6.5282936,8.507875,9.8381405,9.345614,9.692132,11.79778,8.941867,9.250196,10.426593,10.351378,10.262091,8.311091,8.723308,11.33013,9.478211,8.943441,11.096303,9.880713,10.138663
,0.7755251,3.752317,4.7423396,3.5959754,7.3168325,6.568385,8.502533,9.838021,9.355478,9.690693,11.798263,8.923654,9.250276,10.427173,10.3511305,10.262075,8.311052,8.723811,11.330658,9.477898,8.943383,11.096927,9.880506,10.139686
,0.82077026,3.7401066,4.8146596,4.1079288,7.2428164,6.52112,8.505253,9.837923,9.344413,9.689139,11.79873,8.9412775,9.250358,10.427754,10.350873,10.262057,8.311009,8.724313,11.331182,9.477622,8.943342,11.097598,9.880211,10.138485
,0.8754049,3.7270103,4.7082844,3.5445046,7.320514,6.5620747,8.499801,9.837762,9.354643,9.68774,11.799188,8.922946,9.250446,10.428338,10.350609,10.262037,8.310964,8.724807,11.331698,9.477381,8.943316,11.09831,9.879833,10.139468
,0.9399732,3.713059,4.787277,4.064454,7.247045,6.5136657,8.50264,9.83762,9.343269,9.686226,11.799638,8.940708,9.250537,10.428922,10.350338,10.262013,8.310916,8.725295,11.332206,9.477174,8.943305,11.099058,9.879378,10.138301
,1.0143669,3.6982903,4.6688843,3.4975233,7.3241796,6.5553794,8.4970875,9.837414,9.353857,9.68485,11.80008,8.9222765,9.250632,10.429506,10.350066,10.261989,8.310866,8.725774,11.332702,9.476999,8.943303,11.0998335,9.878851,10.139248
,1.0976679,3.6827497,4.754739,4.024802,7.2513523,6.5058627,8.500053,9.837227,9.34218,9.683365,11.800517,8.940169,9.2507305,10.430092,10.349794,10.261961,8.310816,8.726242,11.333184,9.476852,8.943312,11.100631,9.878256,10.138115
,1.1882105,3.6664894,4.623935,3.455882,7.3278704,6.5482507,8.494408,9.836979,9.353118,9.681999,11.800952,8.921653,9.250832,10.430676,10.3495245,10.261932,8.310764,8.726699,11.3336525,9.476734,8.943327,11.101446,9.877602,10.13903
,1.283885,3.6495683,4.716831,3.98976,7.2557745,6.4976377,8.49751,9.836748,9.341143,9.68053,11.801384,8.939669,9.250935,10.431259,10.349259,10.2619,8.310714,8.727143,11.334104,9.476641,8.943346,11.102271,9.876894,10.137934
,1.382544,3.6320527,4.5733557,3.4203644,7.331625,6.54063,8.491779,9.836459,9.352419,9.679169,11.801814,8.921083,9.25104,10.431842,10.349,10.261867,8.310663,8.727572,11.3345375,9.476567,8.943369,11.103101,9.8761425,10.138822
,1.4822893,3.6140141,4.6734586,3.960032,7.2603383,6.4889083,8.495027,9.836186,9.340151,9.677705,11.802245,8.939216,9.251148,10.432421,10.348748,10.261833,8.310613,8.727986,11.334953,9.476513,8.943392,11.10393,9.875353,10.137763
,1.5814843,3.5955296,4.517188,3.3916602,7.335476,6.532451,8.489215,9.835859,9.351754,9.67634,11.802676,8.920571,9.251257,10.432997,10.348506,10.261799,8.310564,8.728385,11.33535,9.476477,8.943415,11.104754,9.874533,10.138625
,1.6784356,3.576682,4.62465,3.9362173,7.265065,6.479582,8.492616,9.8355465,9.339201,9.674875,11.803109,8.938812,9.251366,10.433569,10.348276,10.261764,8.310516,8.728768,11.335728,9.476453,8.943436,11.105567,9.873689,10.137605
,1.7708237,3.5575569,4.4556127,3.3703246,7.3394523,6.523639,8.4867325,9.835185,9.351122,9.6735,11.803546,8.920121,9.251477,10.434136,10.348057,10.261727,8.310472,8.729135,11.336086,9.47644,8.943453,11.106364,9.872831,10.138446
,1.8552396,3.538242,4.570566,3.9187803,7.2699695,6.469562,8.4902935,9.834839,9.338292,9.672032,11.803983,8.938462,9.251589,10.434698,10.347851,10.261692,8.310429,8.729484,11.336424,9.476436,8.943466,11.1071415,9.8719635,10.1374655
