V_Values_0,V_Values_20000,V_Values_40000,V_Values_60000,V_Values_80000,V_Values_100000,V_Values_120000,V_Values_140000,V_Values_160000,V_Values_180000,V_Values_200000,V_Values_220000,V_Values_240000,V_Values_260000,V_Values_280000,V_Values_300000,V_Values_320000,V_Values_340000,V_Values_360000,V_Values_380000,V_Values_400000,V_Values_420000,V_Values_440000,V_Values_460000,V_Values_480000
,5.7563148,7.19348,9.747131,10.238713,7.1681705,9.996774,8.926042,10.616901,6.6459084,2.200649,0.09647548,0.62069845,1.451902,5.5938845,6.5121083,8.191516,6.774393,4.7156787,3.878269,4.335336,6.593482,6.8787255,7.774644,8.125991
,5.7816424,6.9472227,9.698344,10.331905,7.1773696,10.012811,8.927417,10.613273,6.5269756,2.200213,0.094868064,0.62046945,1.4518526,5.501897,6.569706,7.6918654,6.7550573,4.70757,3.9026866,4.335141,7.0575075,6.7902203,7.82795,8.128577
,5.7599626,7.1112,9.733887,10.264523,7.1166115,9.996734,8.91283,10.617114,6.6175823,2.200043,0.09435809,0.62032723,1.4518237,5.537355,6.5135202,8.3123455,6.770034,4.70357,3.8420625,4.334691,6.991401,6.70493,7.9104557,8.1276455
,5.783359,6.8713846,9.678957,10.356783,7.1130214,10.012866,8.91474,10.613579,6.5110273,2.1998973,0.09378147,0.6202946,1.4518031,5.4468026,6.485746,8.204501,6.708405,4.689265,3.850843,4.334515,6.9192104,6.7729883,7.7841997,8.129876
,5.7625318,7.0303245,9.716601,10.288259,7.048776,9.997354,8.902031,10.617488,6.588437,2.199731,0.093434334,0.62024546,1.4517789,5.467634,6.48758,8.105804,6.75086,4.686728,3.8119318,4.3340073,6.9304028,6.670168,7.887195,8.1292
,5.7841825,6.7982116,9.65401,10.379797,7.0291286,10.013434,8.903939,10.614044,6.495389,2.1996622,0.093277454,0.6202762,1.4517717,5.418346,6.383842,8.155792,6.5578337,4.6644526,3.8118541,4.3338323,6.6532497,6.68496,7.6828623,8.131049
,5.7641363,6.949534,9.6938925,10.3104515,6.96178,9.998612,8.892697,10.618022,6.5592995,2.1995873,0.09301329,,1.4517505,5.424777,6.4415092,7.8899074,6.66278,4.6657405,3.7883706,4.333301,6.5485477,6.6143856,7.831324,8.130593
,5.784254,6.725948,9.621657,10.401507,6.922696,10.014498,8.894197,10.614674,6.4804716,2.1995525,0.092855334,,1.4517412,5.406401,6.284746,7.9218774,6.2547374,4.6350327,3.7843957,4.3331237,6.6773796,6.603964,7.4782205,8.132071
,5.7648616,6.8673573,9.663819,10.331662,6.852709,10.000505,8.884192,10.618726,6.5311975,2.1995325,0.092758775,,1.4517455,5.4070354,6.3907547,7.655283,6.3828335,4.6421843,3.7709117,4.332649,6.7190475,6.5591116,7.7021313,8.1317835
,5.7836914,6.6527495,9.579372,10.422487,6.791855,10.016036,8.884968,10.615482,6.466753,2.199515,0.09267497,,1.4517343,5.4012895,6.2226324,7.6942773,5.8981752,4.6041684,3.7660065,4.3324876,6.55811,6.5934157,7.1342535,8.13294
,5.7647705,6.782179,9.623666,10.35248,6.719083,10.003037,8.876142,10.619606,6.505254,,0.09265041,,1.4517403,5.399664,6.413436,7.4163785,5.9662504,4.6180606,3.7583477,4.332688,6.494935,6.563219,7.4283204,8.132764
,5.782588,6.576645,9.523727,10.443335,6.637214,10.018016,8.875954,10.616485,6.4547405,,0.09259319,,,5.403205,6.2996545,7.4255376,5.589753,4.574903,3.753796,4.332585,6.3188276,6.6763225,6.7144322,8.133695
,5.7638917,6.692259,9.56966,10.373525,6.5607944,10.006204,8.8684225,10.620668,6.48254,,0.09259772,,,5.40161,5.968689,7.295144,5.5956697,4.59513,3.7490702,4.332776,6.260408,6.5933094,6.9863224,8.133567
,5.781008,6.495483,9.450147,10.464675,6.4637218,10.020386,8.867128,10.6177,6.4449463,,0.09254956,,,5.4059105,5.939705,7.2922726,5.697459,4.5491943,3.7450807,4.332628,6.185269,6.57212,6.363143,8.134438
,5.762216,6.5957756,9.496669,10.395452,6.3835564,10.009971,8.86119,10.621917,6.4639482,,0.09254527,,,5.4034996,5.798542,7.18902,5.4673567,4.574538,3.7415404,4.3327885,6.1004524,6.524967,6.524516,8.134285
,5.778982,6.4069233,9.352709,10.487157,6.3867984,9.994536,8.858773,10.6191435,6.437869,,0.09254503,,,5.4089384,5.783203,7.1736913,5.5387917,4.5277863,3.7379293,4.332599,5.998826,6.5483475,6.147242,8.135504
,5.75968,6.490951,9.397989,10.418963,6.3247766,10.01069,8.854909,10.623347,6.450118,,0.092545986,,,5.4054604,5.7159305,7.0320425,5.3648405,4.556781,3.7347767,4.332719,5.8796105,6.69563,6.2117233,8.135169
,5.7764897,6.3085194,9.224088,10.511474,6.3516045,9.994981,8.851513,10.620823,6.4339943,,0.092547536,,,5.4126215,5.6986685,6.9757457,5.4121275,4.51058,3.7314851,4.3324986,5.765392,6.557886,6.4467,8.138676
,5.756145,6.3763103,9.265422,10.444819,6.2822056,10.011141,8.8503685,10.616445,6.441453,,0.0925436,,,5.407676,5.6771684,6.7782354,5.281782,4.4409494,3.7231777,4.3325725,5.6283355,6.607148,6.2071543,8.13739
,5.7734375,6.1979938,9.363562,10.538355,6.32428,9.995126,8.846331,10.619436,6.4337835,,0.09258199,,,5.4175005,5.654368,6.6511517,5.3132877,4.444854,3.71382,4.332338,5.517762,6.5345583,6.4121466,8.135062
,5.751365,6.2511377,9.2659855,10.473839,6.2486577,10.011231,8.848633,10.615189,6.43818,,0.09258497,,,5.4104357,5.6555524,6.5832033,5.2111244,4.4015865,3.701045,4.3323674,5.3723507,6.5821595,6.181818,8.135269
,5.7696295,6.073821,9.363162,10.568578,6.298873,9.994876,8.844489,10.618293,6.4376106,,0.09261942,,,5.424504,5.630478,6.434163,5.232236,4.406395,3.6870668,4.3321414,5.264973,6.525287,6.3473506,8.134342
,5.7449355,6.1160674,9.267472,10.506913,6.2181063,10.010884,8.850879,10.614212,6.440362,,0.09261501,,,5.414234,5.635974,6.3357773,5.149753,4.381566,3.6687734,4.3321357,5.118848,6.6105385,6.1407013,8.1344
,5.764708,5.9361563,9.36386,10.602953,6.2722015,9.994155,8.847318,10.617381,6.4455376,,0.092636704,,,5.435247,5.6145334,6.1822124,5.162883,4.3855724,3.6490943,4.331943,5.0731106,6.56044,6.261568,8.133674
,5.73621,5.973516,9.270455,10.54499,6.1867433,10.01002,8.858042,10.613471,6.4477034,,0.09271574,,,5.419996,5.616784,6.043477,5.0981684,4.3707304,3.6245408,4.3319173,5.063012,6.6842303,6.092716,8.1336565
,5.758074,5.787731,9.36609,10.642295,6.2424307,9.992897,8.855784,10.616675,6.4568443,,0.0927192,,,5.4524293,5.6034336,5.88444,5.104637,4.373828,3.59842,4.3317757,4.999344,6.6663227,6.170415,8.132713
,5.724188,5.8274083,9.275428,10.589033,6.1522417,10.00855,8.846494,10.612926,6.4590235,,0.09278989,,,5.4295425,5.6020145,5.712923,5.058548,4.3642673,3.5674858,4.331746,4.975038,6.74422,6.0471277,8.132606
,5.748755,5.63381,9.37023,10.687375,6.2081447,9.991044,8.850728,10.616151,6.469369,,0.0927763,,,5.479701,5.5992417,5.5586886,5.0599585,4.3666725,3.534917,4.331814,4.890378,6.8813686,6.0905824,8.130997
,5.7073307,5.681871,9.282854,10.639954,6.1131234,10.006359,8.843099,10.612545,6.4715147,,0.09282529,,,5.4464436,5.5966415,5.3635716,5.0330505,4.3600397,3.4983478,4.331782,4.8500915,6.995929,6.0095644,8.130675
,5.7352023,5.4804616,9.376645,10.738796,6.1679573,9.988563,8.847425,10.615787,6.4755297,,0.09295797,,,5.5189147,5.6064267,5.21006,5.031541,4.361966,3.4603882,4.3318386,4.742121,6.898149,6.031232,8.127498
,5.6832957,5.5396023,9.293202,10.698454,6.068542,10.003321,8.841142,10.612302,6.4818954,,0.09295869,,,5.4765387,5.606149,5.010272,5.0222774,4.3570685,3.4198039,4.3317876,4.6853647,6.960666,5.980775,8.126578
,5.7149854,5.3322864,9.385703,10.796825,6.1206074,10.018001,8.845424,10.615559,6.483842,,0.0930748,,,5.5637665,5.632576,4.861268,5.019747,4.3586745,3.3785746,4.331826,4.554744,6.7767353,5.99094,8.129026
,5.6485715,5.2334323,9.306954,10.764777,6.0183735,10.003427,8.840158,10.612178,6.4835186,,0.09304416,,,5.5235558,5.6391697,4.6944714,5.0232444,4.3548784,3.3362012,4.331763,4.4839544,6.767399,6.024679,8.128382
,5.6843376,5.2541885,9.397766,10.861135,6.065548,10.018103,8.844326,10.615455,6.484515,,0.09312308,,,5.600981,5.690878,4.5531387,5.019823,4.3503923,3.294485,4.3317804,4.3370676,6.7497845,5.9916873,8.1304245
,5.598058,5.192316,9.324598,10.838345,5.9632716,10.004141,8.83977,10.612158,6.4750614,,0.09331727,,,5.5759187,5.7117333,4.4204283,5.028139,4.348962,3.252696,4.331715,4.258871,6.615796,6.0223846,8.130013
,5.637566,5.192034,9.413186,10.930451,6.0036755,10.018657,8.84381,10.615462,6.475276,,0.09330845,,,5.6277213,5.5577717,4.2760353,5.021368,4.345837,3.2132716,4.331717,4.108757,6.723884,5.9886065,8.13164
,5.5249157,5.162299,9.34661,10.917298,5.9042764,10.005445,8.839692,10.612232,6.449814,,0.093467,,,5.613785,5.535561,4.1574316,5.0000505,4.344455,3.17407,4.3316593,4.0329614,6.593298,6.014469,8.131409
,5.5666084,5.1427865,9.432278,11.002229,5.937214,10.01965,8.843636,10.615576,6.447895,,,,,5.6639376,5.292718,4.012638,4.99592,4.342042,3.1390781,4.331652,3.8959732,6.652131,5.9823747,8.13266
