Critic loss,Actor loss
2.1019323,0.7593505
0.37688553,0.22065143
0.75186515,-0.46003926
0.66116196,0.20908909
0.5141489,-0.3766886
0.5330762,0.3898108
0.29966766,-0.17352039
0.6870575,0.41121188
0.2267958,0.19927974
0.16566005,0.11329322
0.0628528,0.08790952
1.8848225,-0.8977037
0.23298542,0.2968327
0.029826745,0.019573977
1.4629002,-0.7631278
0.9353483,-0.67791253
0.0055980445,-0.03351031
1.1679382,-0.6387508
0.015445042,-0.020316545
0.9632279,0.4800028
0.019862674,-0.0818822
0.98605734,-0.52028733
1.1196135,0.1920464
0.1862501,-0.12413261
0.15706713,-0.26282316
0.043225333,0.09359207
0.0411008,-0.14392284
0.068191215,-0.11185285
0.29350808,-0.29642949
1.3483014,-0.6853693
1.5237285,-1.1284658
0.21353202,-0.33198103
0.6851031,0.49597716
0.14507802,-0.1841039
0.018000742,-0.03597899
0.06132124,-0.118060924
0.0097909225,-0.04962374
0.41644213,-0.40830123
0.283908,0.025937071
1.4513383,0.31426272
0.18830352,0.23047668
0.035472874,-0.123738766
0.0067904084,-0.033407588
0.31692132,-0.30439353
0.004844897,0.0016362686
0.16675138,-0.2932453
0.41127262,0.07335007
0.014219028,-0.057776675
0.05185474,-0.09618863
0.23605724,-0.23218466
0.08160464,-0.006324241
0.5959987,0.4065815
0.81102663,-0.5378248
0.22693737,-0.17785794
0.00556819,-0.052580047
0.33674255,-0.31731036
0.20436601,-0.24072431
0.47927806,0.3174303
1.8650566,0.67323637
0.56133837,-0.015800914
0.03365818,-0.012422252
0.35845336,-0.31025684
1.0007634,0.5234383
0.12379214,-0.008890243
0.0284143,-0.07763096
0.11440203,-0.17628992
0.18004848,-0.06430855
1.0529431,-0.59174055
0.036446217,-0.030793963
0.13078423,-0.19034451
0.76768714,0.5266855
0.9611409,-0.6059119
0.01971169,-0.04872413
0.07531918,-0.20062988
1.9005679,-1.1614765
0.22949024,0.09865714
2.1158454,0.71620345
1.4138979,0.41322127
0.6216371,0.22471803
0.16394879,0.12217478
0.16981773,-0.06533976
0.038331863,-0.09715556
1.2354738,0.31426123
0.027766377,-0.07308405
0.058999777,-0.15832055
0.022179818,-0.03168808
0.51675385,-0.49523273
0.8750396,0.31464005
0.02003225,-0.097834386
5.354016,-1.042344
0.3323333,-0.045966055
0.4396592,0.1275476
2.26197,0.6677303
2.2357132,-0.7300107
1.2742628,0.5281217
0.19052827,0.058442485
4.3172,0.89309746
0.3081043,0.3298211
0.056710463,-0.07295074
0.035209566,-0.092393555
0.6475733,0.3481743
0.11388731,-0.111864805
2.50728,0.78050405
1.8758188,0.70657206
0.17747758,-0.20784831
0.60927624,0.29350746
1.2131809,0.38521072
0.32121363,0.13973513
1.0501341,-0.9875557
0.02098657,-0.095744185
4.4646153,0.8702628
0.1760245,-0.12494562
0.4318265,0.1507528
0.040934633,-0.10157188
0.0808632,-0.085283406
0.10492441,-0.2928356
0.099932194,0.0146769965
0.35224605,-0.23930697
0.3865153,0.22542208
0.3080884,-0.53467447
0.52294964,-0.29492256
0.31875426,-0.27637348
0.90204686,0.0461261
0.026469616,-0.07739211
0.12539418,-0.15607804
0.66086906,0.2693856
2.248959,-0.81009245
0.7692166,0.46104923
0.30050892,-0.14367229
0.031969965,-0.09886449
0.6905021,0.0967555
0.20694529,-0.07294316
2.12151,0.5480762
6.188459,-1.9586431
0.42480168,-0.3602213
0.15202138,-0.089714706
0.1397656,0.064673714
0.26325125,-0.20357972
0.41104224,-0.46463445
0.06345665,-0.12930356
2.5520656,0.7877789
0.27589265,-0.2837078
8.239637,-1.4012645
0.9357906,0.30368862
0.37758896,-0.28670466
0.44950315,0.32648057
0.05395293,-0.10181418
2.4685857,0.71045995
0.09044012,-0.12263594
0.4691886,0.41290513
0.091487795,-0.064223655
0.11928419,-0.14488398
0.29869083,-0.36542806
0.21154845,0.10734293
0.5596674,0.27303353
0.109874584,-0.15705305
0.091947414,-0.12172762
0.14279135,-0.1861393
0.0071796984,-0.030027851
0.15777032,0.14851521
1.348032,0.2575628
0.6688621,-0.56755084
0.46165696,0.042878766
3.8627968,0.8930592
0.20072396,0.34724674
0.087247886,0.030221924
0.05254546,-0.11941234
0.70022434,0.115215234
1.4842664,0.39581707
0.13868746,-0.22662131
0.40852502,-0.023826232
0.22173564,-0.19057417
0.26235363,-0.26320574
0.2531582,-0.22260423
0.9436068,0.44307813
0.12946102,-0.23324066
17.191114,-3.9797163
0.4144967,0.050072834
0.27533847,-0.1308434
0.7924826,0.33004633
0.25890276,-0.3590903
1.3443543,0.5498919
0.04747307,-0.07568724
0.30296448,-0.15962766
0.03551149,-0.11491495
0.26815945,-0.11191937
0.32884642,-0.4250909
0.085645415,-0.11620349
0.8939326,0.16038524
0.14310636,-0.1449251
0.1283782,-0.0315702
