Episodic reward,Step
58.0,55380
149.0,55530
29.0,55560
49.0,55608
30.0,55638
74.0,55710
102.0,55812
58.0,55872
115.0,55986
112.0,56100
119.0,56214
133.0,56352
45.0,56394
110.0,56502
38.0,56544
38.0,56580
133.0,56712
124.0,56838
75.0,56910
98.0,57012
32.0,57042
74.0,57114
78.0,57192
70.0,57264
87.0,57354
125.0,57474
152.0,57630
101.0,57732
32.0,57762
26.0,57786
112.0,57900
136.0,58038
134.0,58170
49.0,58218
49.0,58266
197.0,58464
54.0,58518
32.0,58548
38.0,58590
23.0,58614
177.0,58788
29.0,58818
154.0,58974
24.0,58998
43.0,59040
46.0,59082
42.0,59124
60.0,59184
52.0,59238
49.0,59286
65.0,59352
103.0,59454
58.0,59514
42.0,59556
32.0,59586
96.0,59682
208.0,59892
83.0,59976
81.0,60054
73.0,60126
47.0,60174
123.0,60300
51.0,60348
90.0,60438
171.0,60612
119.0,60732
64.0,60792
51.0,60846
111.0,60954
134.0,61092
75.0,61164
82.0,61248
23.0,61272
38.0,61308
104.0,61410
29.0,61440
50.0,61488
95.0,61584
87.0,61674
102.0,61776
36.0,61812
71.0,61884
31.0,61914
55.0,61968
117.0,62082
42.0,62124
154.0,62280
37.0,62316
225.0,62544
51.0,62592
138.0,62730
350.0,63084
160.0,63240
65.0,63306
97.0,63402
189.0,63594
112.0,63702
111.0,63816
22.0,63840
59.0,63894
81.0,63978
166.0,64146
68.0,64212
63.0,64272
43.0,64320
125.0,64440
23.0,64464
33.0,64500
45.0,64542
128.0,64674
37.0,64710
31.0,64740
40.0,64782
42.0,64824
136.0,64956
25.0,64980
41.0,65022
112.0,65136
61.0,65196
53.0,65250
134.0,65382
18.0,65400
48.0,65448
85.0,65532
32.0,65568
55.0,65622
45.0,65664
65.0,65730
48.0,65778
108.0,65886
127.0,66012
60.0,66072
77.0,66150
135.0,66288
41.0,66330
114.0,66444
33.0,66474
62.0,66534
27.0,66564
90.0,66654
64.0,66720
106.0,66822
31.0,66852
55.0,66912
116.0,67026
139.0,67164
81.0,67248
19.0,67266
134.0,67398
87.0,67488
51.0,67536
110.0,67644
42.0,67686
106.0,67794
97.0,67890
146.0,68040
106.0,68142
71.0,68214
66.0,68280
117.0,68400
37.0,68436
85.0,68520
105.0,68622
58.0,68682
108.0,68790
200.0,68988
185.0,69174
92.0,69270
143.0,69408
118.0,69528
73.0,69600
49.0,69648
103.0,69756
137.0,69888
53.0,69942
85.0,70026
116.0,70146
59.0,70206
106.0,70308
210.0,70518
69.0,70590
32.0,70620
42.0,70662
71.0,70734
90.0,70824
65.0,70890
89.0,70980
76.0,71052
113.0,71166
40.0,71208
104.0,71310
35.0,71346
167.0,71514
141.0,71652
85.0,71736
178.0,71916
83.0,72000
124.0,72126
163.0,72288
71.0,72360
230.0,72588
46.0,72636
166.0,72798
138.0,72936
117.0,73056
117.0,73170
126.0,73296
99.0,73398
100.0,73494
69.0,73566
96.0,73662
93.0,73752
169.0,73926
61.0,73986
75.0,74058
120.0,74178
109.0,74286
130.0,74418
84.0,74502
210.0,74712
107.0,74820
139.0,74958
48.0,75006
109.0,75114
59.0,75174
139.0,75312
61.0,75372
94.0,75468
144.0,75612
117.0,75732
308.0,76038
41.0,76080
109.0,76188
82.0,76272
124.0,76392
107.0,76500
62.0,76560
130.0,76692
35.0,76728
116.0,76842
133.0,76974
104.0,77082
105.0,77184
124.0,77310
98.0,77406
50.0,77460
50.0,77508
37.0,77544
64.0,77610
165.0,77772
89.0,77862
141.0,78006
228.0,78234
181.0,78414
50.0,78462
81.0,78546
73.0,78618
150.0,78768
143.0,78912
66.0,78978
92.0,79068
51.0,79116
62.0,79182
84.0,79266
57.0,79320
95.0,79416
81.0,79500
49.0,79548
41.0,79590
114.0,79704
39.0,79740
167.0,79908
126.0,80034
119.0,80154
61.0,80214
116.0,80328
68.0,80400
117.0,80514
110.0,80622
230.0,80856
65.0,80922
118.0,81036
52.0,81090
100.0,81192
176.0,81366
31.0,81396
112.0,81510
20.0,81528
144.0,81672
142.0,81816
35.0,81852
51.0,81900
118.0,82020
121.0,82140
99.0,82236
19.0,82260
176.0,82434
98.0,82530
136.0,82668
18.0,82686
23.0,82710
108.0,82818
99.0,82914
164.0,83082
87.0,83166
101.0,83268
198.0,83466
111.0,83574
124.0,83700
99.0,83802
50.0,83850
130.0,83982
73.0,84054
264.0,84318
74.0,84390
160.0,84552
233.0,84786
177.0,84960
47.0,85008
110.0,85116
257.0,85374
50.0,85422
164.0,85590
180.0,85770
140.0,85908
48.0,85956
153.0,86112
147.0,86256
46.0,86304
83.0,86388
124.0,86508
48.0,86556
38.0,86598
57.0,86652
86.0,86736
100.0,86838
152.0,86988
156.0,87144
155.0,87300
43.0,87342
163.0,87510
145.0,87654
115.0,87768
124.0,87894
144.0,88038
165.0,88200
112.0,88314
142.0,88452
173.0,88626
81.0,88710
160.0,88866
121.0,88992
80.0,89070
69.0,89136
129.0,89268
103.0,89370
145.0,89514
270.0,89784
94.0,89880
255.0,90132
130.0,90264
113.0,90378
215.0,90594
45.0,90636
177.0,90816
88.0,90900
110.0,91014
142.0,91152
186.0,91338
166.0,91506
89.0,91596
69.0,91662
119.0,91782
36.0,91818
133.0,91950
161.0,92112
28.0,92142
105.0,92244
46.0,92292
32.0,92322
272.0,92598
112.0,92706
115.0,92826
251.0,93072
123.0,93198
176.0,93372
358.0,93732
117.0,93846
40.0,93888
189.0,94080
127.0,94206
244.0,94446
108.0,94554
163.0,94722
139.0,94860
272.0,95130
500.0,95628
71.0,95700
129.0,95832
183.0,96012
94.0,96108
193.0,96300
78.0,96378
168.0,96546
64.0,96612
27.0,96636
150.0,96786
219.0,97008
135.0,97140
224.0,97368
236.0,97602
80.0,97680
263.0,97944
123.0,98070
41.0,98106
251.0,98358
475.0,98832
170.0,99006
94.0,99096
128.0,99228
62.0,99288
204.0,99492
27.0,99522
165.0,99684
167.0,99852
151.0,100002
168.0,100170
25.0,100194
143.0,100338
140.0,100476
283.0,100764
134.0,100896
155.0,101052
108.0,101160
244.0,101400
185.0,101586
124.0,101712
167.0,101880
135.0,102012
196.0,102210
120.0,102330
118.0,102450
154.0,102600
188.0,102792
105.0,102894
256.0,103152
215.0,103368
85.0,103452
111.0,103560
184.0,103746
357.0,104100
44.0,104148
190.0,104334
142.0,104478
107.0,104586
147.0,104730
210.0,104940
92.0,105036
143.0,105180
136.0,105312
191.0,105504
131.0,105636
274.0,105912
63.0,105972
56.0,106026
88.0,106116
170.0,106284
188.0,106476
243.0,106716
286.0,107004
107.0,107112
82.0,107190
104.0,107298
233.0,107532
196.0,107724
176.0,107904
311.0,108210
77.0,108288
137.0,108426
133.0,108558
138.0,108696
135.0,108834
272.0,109104
115.0,109218
164.0,109386
225.0,109608
355.0,109962
159.0,110124
161.0,110286
69.0,110352
107.0,110460
319.0,110778
150.0,110928
25.0,110952
129.0,111084
244.0,111324
209.0,111534
156.0,111690
212.0,111906
65.0,111966
166.0,112134
124.0,112260
195.0,112452
143.0,112596
131.0,112728
166.0,112896
81.0,112974
160.0,113136
171.0,113304
143.0,113448
236.0,113682
164.0,113850
380.0,114228
306.0,114534
162.0,114696
58.0,114756
239.0,114996
375.0,115368
240.0,115608
114.0,115722
133.0,115854
181.0,116034
136.0,116172
100.0,116274
118.0,116388
500.0,116892
356.0,117246
146.0,117390
188.0,117582
144.0,117726
127.0,117852
255.0,118104
148.0,118254
89.0,118344
355.0,118698
337.0,119034
119.0,119154
239.0,119394
101.0,119496
138.0,119634
115.0,119748
151.0,119898
121.0,120018
300.0,120318
244.0,120564
129.0,120690
148.0,120840
283.0,121122
109.0,121230
134.0,121368
110.0,121476
386.0,121860
195.0,122058
271.0,122328
139.0,122466
125.0,122592
204.0,122796
305.0,123102
365.0,123468
144.0,123612
116.0,123726
358.0,124086
151.0,124236
145.0,124380
95.0,124476
103.0,124578
