Episodic reward,Step
227.0,14944
135.0,15079
41.0,15120
98.0,15218
74.0,15292
73.0,15365
128.0,15493
115.0,15608
93.0,15701
58.0,15759
145.0,15904
373.0,16277
106.0,16383
164.0,16547
112.0,16659
78.0,16737
94.0,16831
99.0,16930
74.0,17004
181.0,17185
67.0,17252
230.0,17482
135.0,17617
24.0,17641
93.0,17734
126.0,17860
32.0,17892
116.0,18008
100.0,18108
62.0,18170
91.0,18261
30.0,18291
56.0,18347
36.0,18383
164.0,18547
194.0,18741
107.0,18848
77.0,18925
118.0,19043
99.0,19142
151.0,19293
165.0,19458
80.0,19538
75.0,19613
143.0,19756
227.0,19983
215.0,20198
264.0,20462
165.0,20627
67.0,20694
106.0,20800
199.0,20999
142.0,21141
130.0,21271
145.0,21416
219.0,21635
106.0,21741
40.0,21781
155.0,21936
158.0,22094
301.0,22395
158.0,22553
38.0,22591
69.0,22660
155.0,22815
146.0,22961
148.0,23109
116.0,23225
139.0,23364
188.0,23552
138.0,23690
297.0,23987
31.0,24018
239.0,24257
154.0,24411
437.0,24848
152.0,25000
233.0,25233
223.0,25456
166.0,25622
195.0,25817
349.0,26166
167.0,26333
154.0,26487
135.0,26622
148.0,26770
118.0,26888
151.0,27039
197.0,27236
148.0,27384
213.0,27597
325.0,27922
211.0,28133
147.0,28280
125.0,28405
310.0,28715
245.0,28960
303.0,29263
175.0,29438
132.0,29570
65.0,29635
188.0,29823
222.0,30045
225.0,30270
321.0,30591
451.0,31042
186.0,31228
310.0,31538
142.0,31680
246.0,31926
210.0,32136
392.0,32528
133.0,32661
191.0,32852
251.0,33103
270.0,33373
163.0,33536
220.0,33756
371.0,34127
375.0,34502
145.0,34647
175.0,34822
392.0,35214
263.0,35477
322.0,35799
270.0,36069
301.0,36370
83.0,36453
171.0,36624
123.0,36747
161.0,36908
62.0,36970
314.0,37284
152.0,37436
103.0,37539
424.0,37963
500.0,38463
402.0,38865
338.0,39203
70.0,39273
240.0,39513
406.0,39919
309.0,40228
299.0,40527
500.0,41027
371.0,41398
441.0,41839
246.0,42085
500.0,42585
500.0,43085
444.0,43529
363.0,43892
500.0,44392
349.0,44741
321.0,45062
278.0,45340
500.0,45840
482.0,46322
380.0,46702
211.0,46913
363.0,47276
160.0,47436
351.0,47787
265.0,48052
500.0,48552
423.0,48975
331.0,49306
404.0,49710
500.0,50210
500.0,50710
500.0,51210
455.0,51665
500.0,52165
473.0,52638
64.0,52702
171.0,52873
500.0,53373
500.0,53873
500.0,54373
500.0,54873
373.0,55246
427.0,55673
475.0,56148
500.0,56648
319.0,56967
500.0,57467
500.0,57967
270.0,58237
500.0,58737
500.0,59237
500.0,59737
500.0,60237
500.0,60737
500.0,61237
500.0,61737
500.0,62237
500.0,62737
500.0,63237
500.0,63737
500.0,64237
500.0,64737
387.0,65124
437.0,65561
399.0,65960
500.0,66460
500.0,66960
500.0,67460
500.0,67960
421.0,68381
500.0,68881
500.0,69381
500.0,69881
500.0,70381
500.0,70881
500.0,71381
500.0,71881
234.0,72115
500.0,72615
500.0,73115
500.0,73615
500.0,74115
500.0,74615
500.0,75115
500.0,75615
500.0,76115
500.0,76615
500.0,77115
187.0,77302
500.0,77802
499.0,78301
182.0,78483
148.0,78631
247.0,78878
500.0,79378
500.0,79878
500.0,80378
500.0,80878
500.0,81378
500.0,81878
440.0,82318
332.0,82650
261.0,82911
389.0,83300
267.0,83567
168.0,83735
385.0,84120
273.0,84393
500.0,84893
500.0,85393
500.0,85893
500.0,86393
500.0,86893
500.0,87393
500.0,87893
500.0,88393
500.0,88893
500.0,89393
500.0,89893
500.0,90393
500.0,90893
500.0,91393
486.0,91879
500.0,92379
484.0,92863
500.0,93363
500.0,93863
500.0,94363
500.0,94863
500.0,95363
500.0,95863
500.0,96363
500.0,96863
500.0,97363
500.0,97863
500.0,98363
500.0,98863
500.0,99363
500.0,99863
500.0,100363
500.0,100863
500.0,101363
500.0,101863
500.0,102363
500.0,102863
500.0,103363
500.0,103863
500.0,104363
500.0,104863
500.0,105363
500.0,105863
500.0,106363
500.0,106863
500.0,107363
500.0,107863
500.0,108363
500.0,108863
413.0,109276
500.0,109776
500.0,110276
500.0,110776
500.0,111276
500.0,111776
500.0,112276
500.0,112776
500.0,113276
500.0,113776
500.0,114276
500.0,114776
500.0,115276
500.0,115776
500.0,116276
500.0,116776
500.0,117276
500.0,117776
500.0,118276
500.0,118776
500.0,119276
500.0,119776
500.0,120276
500.0,120776
500.0,121276
500.0,121776
500.0,122276
500.0,122776
500.0,123276
500.0,123776
500.0,124276
500.0,124776
500.0,125276
500.0,125776
424.0,126200
500.0,126700
500.0,127200
500.0,127700
500.0,128200
500.0,128700
500.0,129200
500.0,129700
500.0,130200
500.0,130700
500.0,131200
500.0,131700
500.0,132200
500.0,132700
500.0,133200
500.0,133700
500.0,134200
500.0,134700
500.0,135200
499.0,135699
500.0,136199
500.0,136699
500.0,137199
500.0,137699
500.0,138199
500.0,138699
500.0,139199
500.0,139699
500.0,140199
500.0,140699
500.0,141199
500.0,141699
500.0,142199
500.0,142699
500.0,143199
357.0,143556
500.0,144056
500.0,144556
500.0,145056
500.0,145556
500.0,146056
500.0,146556
500.0,147056
500.0,147556
500.0,148056
500.0,148556
500.0,149056
500.0,149556
500.0,150056
500.0,150556
500.0,151056
357.0,151413
500.0,151913
500.0,152413
500.0,152913
500.0,153413
500.0,153913
500.0,154413
500.0,154913
500.0,155413
500.0,155913
500.0,156413
500.0,156913
500.0,157413
500.0,157913
500.0,158413
500.0,158913
500.0,159413
500.0,159913
500.0,160413
500.0,160913
500.0,161413
500.0,161913
500.0,162413
495.0,162908
500.0,163408
500.0,163908
500.0,164408
500.0,164908
479.0,165387
500.0,165887
206.0,166093
500.0,166593
500.0,167093
500.0,167593
500.0,168093
500.0,168593
500.0,169093
414.0,169507
500.0,170007
500.0,170507
500.0,171007
500.0,171507
500.0,172007
500.0,172507
500.0,173007
500.0,173507
500.0,174007
500.0,174507
500.0,175007
500.0,175507
500.0,176007
500.0,176507
500.0,177007
500.0,177507
500.0,178007
500.0,178507
500.0,179007
500.0,179507
500.0,180007
500.0,180507
500.0,181007
500.0,181507
500.0,182007
500.0,182507
500.0,183007
500.0,183507
500.0,184007
500.0,184507
500.0,185007
500.0,185507
500.0,186007
500.0,186507
500.0,187007
500.0,187507
500.0,188007
500.0,188507
500.0,189007
500.0,189507
500.0,190007
500.0,190507
500.0,191007
500.0,191507
500.0,192007
474.0,192481
500.0,192981
500.0,193481
393.0,193874
500.0,194374
500.0,194874
500.0,195374
500.0,195874
500.0,196374
500.0,196874
500.0,197374
500.0,197874
500.0,198374
500.0,198874
500.0,199374
500.0,199874
500.0,200374
500.0,200874
500.0,201374
500.0,201874
387.0,202261
500.0,202761
500.0,203261
500.0,203761
500.0,204261
500.0,204761
500.0,205261
338.0,205599
500.0,206099
500.0,206599
500.0,207099
500.0,207599
500.0,208099
500.0,208599
500.0,209099
500.0,209599
500.0,210099
500.0,210599
500.0,211099
500.0,211599
500.0,212099
500.0,212599
500.0,213099
500.0,213599
500.0,214099
500.0,214599
500.0,215099
500.0,215599
363.0,215962
500.0,216462
500.0,216962
204.0,217166
500.0,217666
500.0,218166
500.0,218666
500.0,219166
500.0,219666
500.0,220166
500.0,220666
500.0,221166
500.0,221666
500.0,222166
500.0,222666
500.0,223166
500.0,223666
500.0,224166
500.0,224666
500.0,225166
500.0,225666
500.0,226166
500.0,226666
500.0,227166
500.0,227666
500.0,228166
500.0,228666
500.0,229166
500.0,229666
500.0,230166
500.0,230666
500.0,231166
500.0,231666
500.0,232166
500.0,232666
500.0,233166
500.0,233666
500.0,234166
500.0,234666
500.0,235166
500.0,235666
500.0,236166
500.0,236666
500.0,237166
487.0,237653
368.0,238021
269.0,238290
321.0,238611
294.0,238905
219.0,239124
251.0,239375
282.0,239657
202.0,239859
197.0,240056
204.0,240260
283.0,240543
321.0,240864
285.0,241149
302.0,241451
500.0,241951
500.0,242451
500.0,242951
500.0,243451
500.0,243951
500.0,244451
500.0,244951
500.0,245451
500.0,245951
500.0,246451
500.0,246951
500.0,247451
500.0,247951
500.0,248451
500.0,248951
500.0,249451
500.0,249951
500.0,250451
449.0,250900
347.0,251247
286.0,251533
355.0,251888
229.0,252117
356.0,252473
500.0,252973
500.0,253473
500.0,253973
500.0,254473
500.0,254973
500.0,255473
500.0,255973
500.0,256473
500.0,256973
500.0,257473
500.0,257973
500.0,258473
500.0,258973
500.0,259473
500.0,259973
500.0,260473
500.0,260973
500.0,261473
500.0,261973
500.0,262473
500.0,262973
500.0,263473
500.0,263973
500.0,264473
500.0,264973
500.0,265473
500.0,265973
500.0,266473
500.0,266973
500.0,267473
500.0,267973
500.0,268473
500.0,268973
500.0,269473
500.0,269973
500.0,270473
500.0,270973
500.0,271473
500.0,271973
500.0,272473
500.0,272973
500.0,273473
500.0,273973
500.0,274473
500.0,274973
500.0,275473
500.0,275973
500.0,276473
500.0,276973
500.0,277473
500.0,277973
500.0,278473
500.0,278973
500.0,279473
500.0,279973
500.0,280473
500.0,280973
500.0,281473
500.0,281973
500.0,282473
500.0,282973
500.0,283473
500.0,283973
500.0,284473
500.0,284973
500.0,285473
500.0,285973
500.0,286473
500.0,286973
500.0,287473
500.0,287973
500.0,288473
500.0,288973
500.0,289473
500.0,289973
500.0,290473
500.0,290973
500.0,291473
500.0,291973
500.0,292473
500.0,292973
500.0,293473
500.0,293973
500.0,294473
500.0,294973
500.0,295473
500.0,295973
500.0,296473
500.0,296973
500.0,297473
500.0,297973
500.0,298473
500.0,298973
500.0,299473
500.0,299973
500.0,300473
500.0,300973
500.0,301473
500.0,301973
500.0,302473
500.0,302973
500.0,303473
500.0,303973
500.0,304473
500.0,304973
500.0,305473
500.0,305973
500.0,306473
500.0,306973
500.0,307473
500.0,307973
500.0,308473
500.0,308973
500.0,309473
500.0,309973
500.0,310473
500.0,310973
500.0,311473
500.0,311973
500.0,312473
500.0,312973
500.0,313473
500.0,313973
500.0,314473
500.0,314973
500.0,315473
500.0,315973
500.0,316473
500.0,316973
500.0,317473
500.0,317973
500.0,318473
500.0,318973
500.0,319473
500.0,319973
500.0,320473
500.0,320973
500.0,321473
500.0,321973
500.0,322473
500.0,322973
500.0,323473
500.0,323973
500.0,324473
500.0,324973
500.0,325473
500.0,325973
500.0,326473
500.0,326973
500.0,327473
500.0,327973
500.0,328473
500.0,328973
500.0,329473
500.0,329973
500.0,330473
500.0,330973
500.0,331473
500.0,331973
500.0,332473
500.0,332973
500.0,333473
500.0,333973
500.0,334473
500.0,334973
500.0,335473
500.0,335973
500.0,336473
500.0,336973
500.0,337473
500.0,337973
500.0,338473
500.0,338973
500.0,339473
500.0,339973
500.0,340473
500.0,340973
500.0,341473
500.0,341973
500.0,342473
500.0,342973
500.0,343473
500.0,343973
500.0,344473
500.0,344973
500.0,345473
500.0,345973
500.0,346473
500.0,346973
500.0,347473
500.0,347973
500.0,348473
500.0,348973
500.0,349473
500.0,349973
500.0,350473
500.0,350973
500.0,351473
500.0,351973
500.0,352473
500.0,352973
500.0,353473
500.0,353973
500.0,354473
500.0,354973
500.0,355473
500.0,355973
500.0,356473
500.0,356973
500.0,357473
500.0,357973
500.0,358473
500.0,358973
500.0,359473
500.0,359973
500.0,360473
500.0,360973
500.0,361473
500.0,361973
500.0,362473
500.0,362973
500.0,363473
500.0,363973
500.0,364473
500.0,364973
500.0,365473
500.0,365973
500.0,366473
500.0,366973
500.0,367473
500.0,367973
500.0,368473
500.0,368973
500.0,369473
500.0,369973
500.0,370473
500.0,370973
500.0,371473
500.0,371973
500.0,372473
500.0,372973
500.0,373473
500.0,373973
500.0,374473
500.0,374973
500.0,375473
500.0,375973
500.0,376473
500.0,376973
500.0,377473
500.0,377973
500.0,378473
500.0,378973
500.0,379473
500.0,379973
500.0,380473
500.0,380973
500.0,381473
500.0,381973
500.0,382473
500.0,382973
500.0,383473
500.0,383973
500.0,384473
500.0,384973
500.0,385473
500.0,385973
500.0,386473
500.0,386973
500.0,387473
500.0,387973
500.0,388473
500.0,388973
500.0,389473
500.0,389973
500.0,390473
500.0,390973
500.0,391473
500.0,391973
500.0,392473
500.0,392973
500.0,393473
500.0,393973
500.0,394473
500.0,394973
500.0,395473
500.0,395973
500.0,396473
500.0,396973
500.0,397473
500.0,397973
500.0,398473
500.0,398973
500.0,399473
500.0,399973
500.0,400473
500.0,400973
500.0,401473
500.0,401973
500.0,402473
500.0,402973
500.0,403473
500.0,403973
500.0,404473
500.0,404973
500.0,405473
500.0,405973
500.0,406473
500.0,406973
500.0,407473
500.0,407973
500.0,408473
500.0,408973
500.0,409473
500.0,409973
500.0,410473
500.0,410973
500.0,411473
500.0,411973
500.0,412473
500.0,412973
500.0,413473
500.0,413973
500.0,414473
500.0,414973
500.0,415473
500.0,415973
500.0,416473
500.0,416973
500.0,417473
500.0,417973
500.0,418473
500.0,418973
500.0,419473
500.0,419973
500.0,420473
500.0,420973
500.0,421473
500.0,421973
500.0,422473
500.0,422973
500.0,423473
500.0,423973
500.0,424473
500.0,424973
500.0,425473
500.0,425973
500.0,426473
500.0,426973
500.0,427473
500.0,427973
500.0,428473
500.0,428973
500.0,429473
500.0,429973
500.0,430473
500.0,430973
500.0,431473
500.0,431973
500.0,432473
500.0,432973
500.0,433473
500.0,433973
500.0,434473
500.0,434973
500.0,435473
500.0,435973
500.0,436473
500.0,436973
500.0,437473
500.0,437973
500.0,438473
500.0,438973
500.0,439473
500.0,439973
500.0,440473
500.0,440973
500.0,441473
500.0,441973
500.0,442473
500.0,442973
500.0,443473
500.0,443973
500.0,444473
500.0,444973
500.0,445473
500.0,445973
500.0,446473
500.0,446973
500.0,447473
500.0,447973
500.0,448473
500.0,448973
500.0,449473
500.0,449973
500.0,450473
500.0,450973
500.0,451473
500.0,451973
500.0,452473
500.0,452973
500.0,453473
500.0,453973
500.0,454473
500.0,454973
500.0,455473
500.0,455973
500.0,456473
500.0,456973
500.0,457473
500.0,457973
500.0,458473
500.0,458973
500.0,459473
500.0,459973
500.0,460473
500.0,460973
500.0,461473
500.0,461973
500.0,462473
500.0,462973
500.0,463473
500.0,463973
500.0,464473
500.0,464973
500.0,465473
500.0,465973
500.0,466473
500.0,466973
500.0,467473
500.0,467973
500.0,468473
500.0,468973
500.0,469473
500.0,469973
500.0,470473
500.0,470973
500.0,471473
500.0,471973
500.0,472473
500.0,472973
500.0,473473
500.0,473973
500.0,474473
500.0,474973
500.0,475473
500.0,475973
500.0,476473
500.0,476973
500.0,477473
500.0,477973
500.0,478473
500.0,478973
500.0,479473
500.0,479973
500.0,480473
500.0,480973
500.0,481473
500.0,481973
500.0,482473
500.0,482973
500.0,483473
500.0,483973
500.0,484473
500.0,484973
500.0,485473
500.0,485973
500.0,486473
500.0,486973
500.0,487473
500.0,487973
500.0,488473
500.0,488973
500.0,489473
500.0,489973
500.0,490473
500.0,490973
500.0,491473
500.0,491973
500.0,492473
500.0,492973
500.0,493473
500.0,493973
500.0,494473
500.0,494973
500.0,495473
500.0,495973
500.0,496473
500.0,496973
500.0,497473
500.0,497973
500.0,498473
500.0,498973
500.0,499473
500.0,499973
