Episodic reward,Step
500.0,389739
500.0,390239
500.0,390739
500.0,391239
500.0,391739
500.0,392239
500.0,392739
500.0,393239
500.0,393739
500.0,394239
500.0,394739
500.0,395239
500.0,395739
500.0,396239
500.0,396739
500.0,397239
500.0,397739
500.0,398239
500.0,398739
500.0,399239
500.0,399739
500.0,400239
500.0,400739
500.0,401239
500.0,401739
500.0,402239
500.0,402739
500.0,403239
500.0,403739
500.0,404239
500.0,404739
500.0,405239
500.0,405739
500.0,406239
500.0,406739
500.0,407239
500.0,407739
500.0,408239
500.0,408739
500.0,409239
500.0,409739
500.0,410239
500.0,410739
500.0,411239
500.0,411739
500.0,412239
500.0,412739
500.0,413239
500.0,413739
500.0,414239
500.0,414739
500.0,415239
500.0,415739
500.0,416239
500.0,416739
500.0,417239
500.0,417739
500.0,418239
500.0,418739
500.0,419239
500.0,419739
500.0,420239
500.0,420739
500.0,421239
500.0,421739
500.0,422239
500.0,422739
500.0,423239
500.0,423739
500.0,424239
500.0,424739
500.0,425239
500.0,425739
500.0,426239
500.0,426739
500.0,427239
500.0,427739
500.0,428239
500.0,428739
500.0,429239
500.0,429739
500.0,430239
500.0,430739
500.0,431239
500.0,431739
500.0,432239
500.0,432739
500.0,433239
500.0,433739
500.0,434239
500.0,434739
500.0,435239
500.0,435739
500.0,436239
500.0,436739
500.0,437239
500.0,437739
500.0,438239
500.0,438739
500.0,439239
500.0,439739
500.0,440239
500.0,440739
500.0,441239
500.0,441739
500.0,442239
500.0,442739
500.0,443239
500.0,443739
500.0,444239
500.0,444739
500.0,445239
500.0,445739
500.0,446239
500.0,446739
500.0,447239
500.0,447739
500.0,448239
500.0,448739
500.0,449239
500.0,449739
500.0,450239
500.0,450739
500.0,451239
500.0,451739
500.0,452239
500.0,452739
500.0,453239
500.0,453739
500.0,454239
500.0,454739
500.0,455239
500.0,455739
500.0,456239
500.0,456739
500.0,457239
500.0,457739
500.0,458239
500.0,458739
500.0,459239
500.0,459739
500.0,460239
500.0,460739
500.0,461239
500.0,461739
500.0,462239
500.0,462739
500.0,463239
500.0,463739
500.0,464239
500.0,464739
500.0,465239
500.0,465739
500.0,466239
500.0,466739
500.0,467239
500.0,467739
500.0,468239
500.0,468739
500.0,469239
500.0,469739
500.0,470239
500.0,470739
500.0,471239
500.0,471739
500.0,472239
500.0,472739
500.0,473239
500.0,473739
500.0,474239
500.0,474739
500.0,475239
