Critic loss,Actor loss
1.0084552,0.79623455
1.7974309,0.93131775
0.88447976,0.5712419
1.5232673,0.63764066
0.026144812,-0.11041422
1.4854492,0.4175244
8.732921,0.96628785
0.7194462,0.4129441
3.2129726,-1.5247175
2.195107,1.5923561
0.80345,0.22254917
0.00013813494,0.009890928
0.88759565,0.2582373
1.5884106,0.37149236
66.39436,-7.0266843
0.12735258,0.15300725
0.0054841014,0.048281703
1.2420126,0.9198327
9.119988,-1.1701362
1.0213221,0.4465446
0.001277613,-0.0077423975
6.117048,-0.9998809
3.3904665,0.3362956
2.8687322,1.4899654
0.24552931,0.12723854
14.423705,2.816583
15.7029295,-4.521307
0.0048387335,-0.066402964
0.06213813,0.116034
1.5726062,0.06234734
2.9800303,0.45639148
1.3518138,0.5285392
0.4165991,0.630467
1.5548751,0.20315549
0.07632612,-0.16929297
0.4179815,-0.49065158
0.56256866,0.4018887
2.9614756,-1.0159109
0.0037598289,0.09908075
0.021259204,0.078316234
6.6802087,-2.0114698
2.8379314,0.45253956
4.46051,-1.8646631
0.2210733,-0.35410833
0.79994047,0.12519644
0.19143963,-0.2315054
1.3594146,0.81618774
0.23484832,0.11577713
0.034708504,-0.08332605
0.9735657,0.78553855
0.010669728,-0.053529292
1.3977895,0.1718299
2.632622,0.25969225
0.0065007843,0.024653845
0.37445003,0.08826392
0.016528426,0.07141082
0.00050586555,0.012966875
0.0025447542,0.021843122
0.017132163,0.03210536
0.11802249,0.015122725
0.009462383,-0.018613273
0.033132043,0.16011387
0.033436872,-0.12703499
0.005051718,0.017348146
0.0022123116,0.014626804
0.0034870813,0.0029874477
0.0009317883,0.0047005294
0.000110369234,0.0037622745
0.0005746356,-0.029512456
5.364418e-05,-0.0011043028
4.85201e-05,0.00074331544
0.010445529,0.008280599
3.2521899,-0.83509034
0.0013861805,0.027795056
4.5309425e-06,0.0004465284
2.1457672e-06,0.00044972176
0.0019412618,0.0039069094
0.0008758298,0.0133123975
0.018306004,0.007909697
0.00041185413,0.0053195353
0.018209102,0.03155016
0.0007016808,0.0055713626
0.0006250763,0.009755412
0.006001426,0.010264038
0.00068201503,0.015394095
0.002748021,0.011917088
0.00033248798,0.0011934089
0.0008485003,-0.023611758
0.0325899,0.043671504
6.8145106e-05,0.0051903264
0.008736214,0.030195186
0.00073149713,0.003856326
0.000861439,-0.02493731
0.2272791,0.11412238
9.3883136e-07,0.00014616676
3.7626363e-05,0.004428337
0.00020137522,0.0033616666
6.4545893e-06,-0.00038718275
0.00014789612,0.001965397
0.0003934838,0.0028591787
0.0002690649,0.0022419395
7.043127e-05,0.0023357302
1.6910548e-05,0.0020581756
3.1274336e-05,0.0007333939
0.019037819,-0.029057097
0.001607406,0.010222665
0.0011666869,0.009885476
0.0001393031,0.005146768
4.47692e-05,0.0007537772
0.0058650877,-0.041728552
0.004111045,0.006713104
1.0812713e-05,0.0027453792
1.2316741e-05,-0.0009367145
4.4019544e-06,3.62773e-05
6.055925e-07,6.621599e-05
5.3087715e-06,-0.0018823728
0.21754333,0.013863033
5.3130965,3.6382015
0.31891748,-0.06658166
0.13992207,0.05277708
0.0009623098,0.01146512
0.00055218115,0.010899769
0.005233353,-0.072065845
1.1085067e-06,0.0005802076
0.0011661658,-0.06490382
1.9581057e-07,7.017116e-05
0.0020268955,0.008080141
0.0008220414,-0.039177883
5.476759e-07,-0.0004237624
0.003667772,0.021881279
2.3986795e-06,0.00062199804
0.0042491555,0.07964206
2.3751054e-06,-0.00092377345
6.540213e-07,0.00022379762
2.0262087e-07,-7.5298274e-05
1.5847036e-06,2.202696e-05
1.0451768e-06,0.0001388756
0.0002601298,-0.018143184
2.3841858e-07,2.170088e-05
0.0065488536,-0.0025125858
0.00076319795,0.00554211
0.00013254356,0.005375092
6.864988e-05,0.0023440814
1.2477918e-05,6.0675065e-05
1.6822014e-08,3.6155405e-05
0.0,-0.0
8.405186e-08,-9.0570225e-05
4.5076013e-07,0.00013324147
2.1012966e-08,3.9248866e-05
3.3527613e-08,-0.00010159651
2.3283064e-10,3.5041069e-06
4.2433385e-08,-0.00024547684
2.1012966e-08,8.714468e-05
5.820766e-09,1.9063624e-05
1.07625965e-07,-0.00034322785
1.3096724e-08,1.32348705e-05
1.6822014e-08,4.9214832e-05
1.4551915e-09,2.6110676e-05
0.00046190625,0.0014777845
0.62289053,0.37269098
0.0047389492,-0.018848864
1.2858756,-0.9742104
0.00019217195,0.007122671
1.2316741e-05,0.00032046164
8.316943e-06,9.3415794e-05
0.00093972334,0.00831259
5.2532414e-07,0.001270926
8.381903e-09,0.00016077449
7.432536e-07,6.005363e-05
7.043127e-09,5.2128868e-05
1.1320284e-05,0.0029191172
1.5139813e-07,4.4807322e-05
1.6233535e-06,9.16627e-05
1.4551915e-07,-0.00054695207
2.3050816e-06,-0.0010591473
7.543713e-08,5.5501634e-05
2.3841858e-07,-0.00020843025
7.043127e-09,-1.8496472e-05
9.094947e-07,2.9904451e-05
2.9993826e-06,0.000121248515
5.9604645e-08,0.00023229688
1.4551915e-07,-0.00013284327
7.043127e-09,-8.0612976e-05
1.4901161e-08,5.4380176e-05
1.6822014e-08,4.321872e-05
7.043127e-09,-1.721923e-05
1.4551915e-09,3.8024536e-06
1.14087015e-08,-0.00010043532
5.2386895e-10,-3.3725773e-05
4.7148205e-09,6.46157e-06
2.8521754e-09,4.133485e-06
4.7148205e-09,4.2756164e-06
2.3283064e-10,5.896433e-07
9.313226e-10,-2.644493e-05
3.7252903e-09,2.5591966e-05
5.820766e-11,4.5057735e-08
5.820766e-09,-1.4761062e-05
2.3283064e-10,4.204214e-06
2.0954758e-09,-1.612438e-05
2.8521754e-09,-3.1533862e-05
1.4551915e-09,-5.0016574e-06
2.8521754e-09,-3.7760137e-06
9.313226e-10,5.095973e-07
9.313226e-10,3.634838e-07
5.820766e-11,-1.2384412e-06
1.4551915e-09,1.3678176e-05
2.3283064e-10,-1.3512543e-05
5.820766e-11,6.284208e-06
2.3283064e-10,5.1872603e-06
5.820766e-11,-1.5807095e-06
0.0,-0.0
5.820766e-11,-1.4440193e-06
5.820766e-11,-2.1764022e-07
1.4551915e-09,-2.131879e-05
2.3283064e-10,-5.1957977e-07
5.820766e-11,-3.6191742e-07
5.2386895e-10,3.411622e-07
2.3283064e-10,5.7035663e-07
5.820766e-11,2.1624235e-05
2.3283064e-10,-2.0929554e-05
9.313226e-10,-2.2140616e-06
1.4551915e-09,-1.6615967e-06
5.820766e-11,2.6280018e-06
0.0,-0.0
2.3283064e-10,-2.888944e-06
1.4551915e-09,1.9515808e-05
2.3283064e-10,-1.312898e-05
5.820766e-11,2.69109e-06
5.820766e-11,-3.4032718e-07
5.2386895e-10,-2.5428396e-06
2.0954758e-09,-2.6432423e-05
2.3283064e-10,-1.9992394e-06
5.2386895e-10,-7.154166e-07
5.820766e-11,2.1167311e-06
2.3283064e-10,5.235942e-06
0.0,-0.0
5.2386895e-10,6.189175e-06
0.00033026584,0.0030013379
0.00016233535,0.003758543
5.0343806e-05,0.00189191
7.171242e-06,0.00045051725
2.8521754e-07,6.6677894e-05
1.4551915e-09,1.7842564e-06
0.0,-0.0
0.0,-0.0
0.0,-0.0
0.0,-0.0
0.08099025,0.057964213
0.02168177,0.018287038
0.09426257,0.061695095
0.04026778,-0.13964033
0.00023868779,0.0041166698
5.3198077e-05,0.0002037259
3.0791853e-06,0.00027639375
3.934838e-08,0.00028902074
2.8521754e-09,-3.213875e-06
9.837095e-09,-1.6600014e-05
3.7252903e-09,5.5306605e-06
1.3096724e-08,-5.4636926e-06
0.0,-0.0
9.313226e-08,-3.8698287e-05
5.2386895e-10,4.49788e-06
9.313226e-10,1.6528072e-06
2.3283064e-10,-6.60919e-07
2.3283064e-10,7.4551626e-06
5.820766e-11,1.2810319e-06
9.313226e-10,2.061063e-06
5.2386895e-10,1.6328327e-06
0.0,-0.0
0.0,-0.0
5.2386895e-10,1.7647537e-06
2.3283064e-10,1.635596e-06
1.4551915e-09,-5.8523347e-05
2.3283064e-10,-5.8909336e-06
0.0,-0.0
0.0,-0.0
2.3283064e-10,1.8133213e-06
0.0,-0.0
3.7252903e-09,6.563922e-07
5.2386895e-10,-1.3602505e-05
2.3283064e-10,3.5235266e-07
5.820766e-11,-3.4734865e-07
5.2386895e-10,6.5411666e-07
1.4551915e-09,1.9151123e-05
0.0,-0.0
5.820766e-11,-7.8723724e-07
2.3283064e-10,-1.2742912e-06
0.0,-0.0
5.820766e-11,1.0726693e-07
5.2386895e-10,1.0791557e-06
2.0954758e-09,-5.5400924e-06
2.0954758e-09,6.3018024e-06
5.820766e-11,5.7262866e-08
2.3283064e-10,-8.1170464e-07
0.0,-0.0
0.00038595317,0.0013154749
0.0023641116,0.00342842
0.0030065984,0.00322318
0.2899225,0.013209276
0.03449846,-0.010988985
0.0017390794,0.00086817396
0.00014256366,0.0063518016
0.00045700022,-0.0024690384
2.8521754e-07,-0.0005110928
8.508103e-05,0.0067854095
3.934838e-08,-1.32213745e-05
3.0791853e-08,-7.965727e-06
4.3050386e-07,-0.0008932115
2.5669578e-08,4.307205e-06
2.8521754e-09,6.276725e-05
3.7252903e-09,2.3030694e-07
9.313226e-10,2.4056664e-07
7.043127e-09,4.08654e-06
1.4901161e-08,1.1610866e-06
2.1012966e-08,-0.00010429158
5.2386895e-10,6.025186e-08
2.3283064e-10,-3.9174586e-07
5.820766e-11,7.388584e-07
9.313226e-10,6.066695e-05
9.313226e-10,-1.3944733e-05
5.820766e-11,-1.1956837e-07
5.820766e-11,-9.192451e-06
9.837095e-09,1.0209284e-06
5.820766e-11,-9.860294e-08
2.3283064e-10,-4.2240532e-07
2.0954758e-09,-7.9034384e-05
8.381903e-09,-7.166488e-05
5.2386895e-10,1.5380168e-05
5.820766e-11,-5.2287355e-08
5.820766e-11,-3.14934e-07
2.8172508e-08,-7.519912e-06
5.820766e-11,4.747302e-07
5.2386895e-10,3.1371078e-06
2.3283064e-10,3.9083097e-05
0.0,-0.0
0.0,-0.0
2.3283064e-10,1.0229992e-05
2.3283064e-10,-1.0916686e-05
2.3283064e-10,2.9965765e-06
5.820766e-11,1.0427348e-05
0.0,-0.0
0.0,-0.0
0.0,-0.0
2.0954758e-09,-3.575971e-05
0.0,-0.0
2.8521754e-09,-4.0733208e-05
2.0954758e-09,-9.072629e-06
5.820766e-11,-1.9073755e-06
5.820766e-11,2.5328223e-08
1.4551915e-09,-1.1770175e-07
2.3283064e-10,-2.6689813e-07
5.2386895e-10,7.642603e-06
9.313226e-10,-3.7128142e-08
0.0,-0.0
0.0,-0.0
2.8521754e-09,-9.405526e-06
2.3283064e-10,6.368457e-08
9.313226e-10,6.6544027e-07
0.0,-0.0
2.3283064e-10,-1.8336111e-06
2.3283064e-10,2.427279e-08
5.2386895e-10,-4.898763e-06
5.820766e-11,-1.9748384e-08
9.313226e-10,1.8659186e-07
2.0954758e-09,2.8165364e-06
5.2386895e-10,-1.2223745e-06
5.2386895e-10,-5.531039e-07
4.7148205e-09,3.3336647e-07
3.7252903e-09,-2.7822655e-06
5.2386895e-10,-1.1848122e-05
5.820766e-11,1.1969864e-07
2.0954758e-09,2.659786e-05
2.3283064e-10,1.8550308e-07
2.3283064e-10,1.8020228e-06
2.3283064e-10,-1.12160826e-07
2.3283064e-10,2.0996235e-07
0.0,-0.0
2.0954758e-09,-1.4013939e-05
1.4551915e-09,5.320597e-07
2.8521754e-09,-1.3242541e-06
5.820766e-11,1.2206231e-05
9.313226e-10,-6.0174375e-07
5.2386895e-10,-2.9681036e-05
5.820766e-11,1.36866e-07
5.820766e-11,6.4931004e-07
1.4551915e-09,5.9151557e-06
9.313226e-10,4.1472452e-07
2.3283064e-10,-1.9477914e-06
5.820766e-11,-3.4912978e-07
9.313226e-10,4.609265e-07
9.313226e-10,-1.9475785e-05
5.820766e-11,4.3997875e-06
5.2386895e-10,-2.0349748e-05
0.0,-0.0
2.3283064e-10,-4.018197e-07
9.313226e-10,1.2920511e-06
5.820766e-09,1.571933e-06
5.820766e-11,-3.5876235e-07
5.2386895e-10,-1.9196962e-06
5.820766e-11,1.2095892e-07
5.820766e-11,3.3853954e-07
3.7252903e-09,1.0195579e-07
9.313226e-10,-4.996702e-07
5.2386895e-10,-1.7127743e-06
5.820766e-11,5.871751e-07
9.313226e-10,1.129767e-06
0.0,-0.0
2.8521754e-09,4.075596e-07
