Episodic reward,Step
500.0,240456
500.0,240956
500.0,241456
500.0,241956
500.0,242456
500.0,242956
500.0,243456
500.0,243956
500.0,244456
500.0,244956
500.0,245456
500.0,245956
390.0,246346
351.0,246697
315.0,247012
335.0,247347
449.0,247796
471.0,248267
485.0,248752
500.0,249252
500.0,249752
500.0,250252
500.0,250752
500.0,251252
500.0,251752
500.0,252252
500.0,252752
500.0,253252
500.0,253752
500.0,254252
500.0,254752
500.0,255252
500.0,255752
500.0,256252
500.0,256752
500.0,257252
500.0,257752
500.0,258252
500.0,258752
500.0,259252
500.0,259752
500.0,260252
500.0,260752
500.0,261252
500.0,261752
500.0,262252
500.0,262752
500.0,263252
500.0,263752
500.0,264252
500.0,264752
500.0,265252
500.0,265752
500.0,266252
500.0,266752
500.0,267252
500.0,267752
500.0,268252
500.0,268752
500.0,269252
500.0,269752
500.0,270252
500.0,270752
500.0,271252
500.0,271752
500.0,272252
500.0,272752
500.0,273252
500.0,273752
500.0,274252
500.0,274752
500.0,275252
500.0,275752
500.0,276252
500.0,276752
500.0,277252
500.0,277752
500.0,278252
500.0,278752
500.0,279252
500.0,279752
500.0,280252
500.0,280752
500.0,281252
500.0,281752
500.0,282252
500.0,282752
500.0,283252
500.0,283752
500.0,284252
500.0,284752
500.0,285252
500.0,285752
500.0,286252
500.0,286752
500.0,287252
500.0,287752
500.0,288252
500.0,288752
500.0,289252
500.0,289752
500.0,290252
500.0,290752
500.0,291252
500.0,291752
500.0,292252
500.0,292752
500.0,293252
500.0,293752
500.0,294252
432.0,294684
474.0,295158
369.0,295527
468.0,295995
500.0,296495
439.0,296934
375.0,297309
394.0,297703
449.0,298152
453.0,298605
500.0,299105
500.0,299605
500.0,300105
500.0,300605
500.0,301105
500.0,301605
500.0,302105
500.0,302605
500.0,303105
500.0,303605
500.0,304105
500.0,304605
500.0,305105
500.0,305605
500.0,306105
500.0,306605
500.0,307105
500.0,307605
500.0,308105
500.0,308605
500.0,309105
500.0,309605
500.0,310105
500.0,310605
500.0,311105
500.0,311605
500.0,312105
500.0,312605
500.0,313105
500.0,313605
500.0,314105
500.0,314605
500.0,315105
500.0,315605
500.0,316105
500.0,316605
500.0,317105
500.0,317605
500.0,318105
500.0,318605
500.0,319105
500.0,319605
500.0,320105
500.0,320605
500.0,321105
500.0,321605
500.0,322105
500.0,322605
500.0,323105
500.0,323605
500.0,324105
500.0,324605
500.0,325105
500.0,325605
500.0,326105
500.0,326605
500.0,327105
500.0,327605
500.0,328105
500.0,328605
500.0,329105
500.0,329605
500.0,330105
500.0,330605
500.0,331105
500.0,331605
500.0,332105
500.0,332605
500.0,333105
500.0,333605
500.0,334105
500.0,334605
500.0,335105
500.0,335605
500.0,336105
500.0,336605
500.0,337105
500.0,337605
500.0,338105
500.0,338605
500.0,339105
500.0,339605
500.0,340105
500.0,340605
500.0,341105
500.0,341605
500.0,342105
500.0,342605
500.0,343105
500.0,343605
500.0,344105
500.0,344605
500.0,345105
500.0,345605
500.0,346105
500.0,346605
500.0,347105
500.0,347605
500.0,348105
500.0,348605
500.0,349105
500.0,349605
500.0,350105
500.0,350605
500.0,351105
500.0,351605
500.0,352105
500.0,352605
500.0,353105
500.0,353605
500.0,354105
500.0,354605
500.0,355105
500.0,355605
500.0,356105
500.0,356605
500.0,357105
500.0,357605
500.0,358105
500.0,358605
500.0,359105
500.0,359605
500.0,360105
500.0,360605
500.0,361105
500.0,361605
500.0,362105
500.0,362605
500.0,363105
500.0,363605
500.0,364105
500.0,364605
500.0,365105
500.0,365605
500.0,366105
500.0,366605
500.0,367105
500.0,367605
500.0,368105
500.0,368605
500.0,369105
500.0,369605
500.0,370105
500.0,370605
500.0,371105
500.0,371605
500.0,372105
500.0,372605
500.0,373105
500.0,373605
500.0,374105
500.0,374605
500.0,375105
500.0,375605
500.0,376105
500.0,376605
500.0,377105
500.0,377605
500.0,378105
500.0,378605
500.0,379105
500.0,379605
500.0,380105
500.0,380605
500.0,381105
500.0,381605
500.0,382105
500.0,382605
500.0,383105
500.0,383605
500.0,384105
500.0,384605
500.0,385105
500.0,385605
500.0,386105
500.0,386605
500.0,387105
500.0,387605
500.0,388105
500.0,388605
500.0,389105
500.0,389605
500.0,390105
500.0,390605
500.0,391105
500.0,391605
500.0,392105
500.0,392605
500.0,393105
500.0,393605
500.0,394105
500.0,394605
500.0,395105
500.0,395605
500.0,396105
500.0,396605
500.0,397105
500.0,397605
500.0,398105
500.0,398605
500.0,399105
500.0,399605
500.0,400105
500.0,400605
500.0,401105
500.0,401605
500.0,402105
500.0,402605
500.0,403105
500.0,403605
500.0,404105
500.0,404605
500.0,405105
500.0,405605
500.0,406105
500.0,406605
500.0,407105
500.0,407605
500.0,408105
500.0,408605
500.0,409105
500.0,409605
500.0,410105
500.0,410605
500.0,411105
500.0,411605
500.0,412105
500.0,412605
500.0,413105
500.0,413605
500.0,414105
500.0,414605
500.0,415105
500.0,415605
500.0,416105
500.0,416605
500.0,417105
500.0,417605
500.0,418105
500.0,418605
500.0,419105
500.0,419605
500.0,420105
500.0,420605
500.0,421105
500.0,421605
500.0,422105
500.0,422605
500.0,423105
500.0,423605
500.0,424105
500.0,424605
500.0,425105
500.0,425605
492.0,426097
500.0,426597
500.0,427097
451.0,427548
387.0,427935
500.0,428435
364.0,428799
455.0,429254
500.0,429754
500.0,430254
500.0,430754
500.0,431254
500.0,431754
500.0,432254
500.0,432754
500.0,433254
500.0,433754
500.0,434254
500.0,434754
500.0,435254
500.0,435754
500.0,436254
500.0,436754
500.0,437254
500.0,437754
500.0,438254
500.0,438754
500.0,439254
500.0,439754
500.0,440254
500.0,440754
500.0,441254
500.0,441754
500.0,442254
500.0,442754
500.0,443254
500.0,443754
500.0,444254
500.0,444754
500.0,445254
500.0,445754
500.0,446254
500.0,446754
500.0,447254
500.0,447754
500.0,448254
500.0,448754
500.0,449254
500.0,449754
500.0,450254
500.0,450754
500.0,451254
500.0,451754
500.0,452254
500.0,452754
500.0,453254
500.0,453754
500.0,454254
500.0,454754
500.0,455254
500.0,455754
500.0,456254
500.0,456754
500.0,457254
500.0,457754
500.0,458254
500.0,458754
500.0,459254
500.0,459754
500.0,460254
500.0,460754
500.0,461254
500.0,461754
500.0,462254
500.0,462754
500.0,463254
500.0,463754
500.0,464254
500.0,464754
500.0,465254
500.0,465754
500.0,466254
500.0,466754
500.0,467254
500.0,467754
500.0,468254
500.0,468754
500.0,469254
500.0,469754
500.0,470254
500.0,470754
500.0,471254
500.0,471754
500.0,472254
500.0,472754
500.0,473254
500.0,473754
500.0,474254
500.0,474754
500.0,475254
500.0,475754
500.0,476254
500.0,476754
500.0,477254
500.0,477754
500.0,478254
500.0,478754
500.0,479254
500.0,479754
500.0,480254
500.0,480754
500.0,481254
500.0,481754
500.0,482254
500.0,482754
500.0,483254
500.0,483754
500.0,484254
500.0,484754
500.0,485254
500.0,485754
500.0,486254
500.0,486754
500.0,487254
500.0,487754
500.0,488254
500.0,488754
500.0,489254
500.0,489754
500.0,490254
500.0,490754
500.0,491254
500.0,491754
500.0,492254
500.0,492754
500.0,493254
500.0,493754
500.0,494254
500.0,494754
500.0,495254
500.0,495754
500.0,496254
500.0,496754
500.0,497254
500.0,497754
500.0,498254
500.0,498754
500.0,499254
500.0,499754
