Mean episodic reward,Critic loss,Actor loss
nan,0.99893564,0.6478314
19.918367346938776,192.74623,-8.90852
19.784313725490197,0.030051,0.10349036
21.434782608695652,0.23171246,0.42585373
35.06896551724138,6.0242906,-1.6995286
34.82142857142857,32.570076,-6.005561
53.31578947368421,40.038143,-8.595014
43.608695652173914,0.34840748,0.46184626
48.333333333333336,0.30224535,-0.3586796
62.875,16.260973,-2.7626648
63.0,0.2747621,0.14830962
156.0,0.25309944,0.18841562
158.0,0.1606672,0.25181618
91.81818181818181,71.65293,2.8699245
109.22222222222223,0.10060597,0.17228003
166.4,0.18727647,0.20285943
118.0,3.3103304,-0.4312667
145.14285714285714,0.8343042,-0.61214095
141.28571428571428,2.1704118,0.2653636
133.125,2.0595794,0.3373963
201.6,0.15901093,0.11539674
183.0,0.19877915,0.14964011
210.5,0.16094866,0.21558239
221.5,0.10575199,0.09475236
291.0,1.4284893,0.12863703
207.4,0.016972758,0.09082131
201.2,0.11838971,0.19413698
255.75,0.066758715,0.12660335
287.0,0.22047822,0.15634994
251.0,0.034317315,-0.11396396
272.75,0.006107689,-0.061016154
264.5,0.059251267,0.0937888
268.25,0.004416886,-0.011910874
314.6666666666667,0.01940804,0.119562015
471.5,1.5754969,-0.47443554
252.25,8.245765,1.2387166
230.8,0.12746151,-0.22427557
350.5,0.07551259,0.13127771
313.75,2.3249083,-2.7146258
400.0,0.13152465,0.2932912
324.6666666666667,0.004721633,0.030350138
304.3333333333333,0.029318515,0.028102195
356.6666666666667,0.33617207,0.070922814
467.0,11.503427,1.9809728
309.5,0.0605734,-0.27162987
188.2,6.164142,0.8670848
254.75,0.05036715,0.03228886
374.6666666666667,0.61626667,-0.2996711
251.0,1.8953171,0.27972072
263.25,8.561759,-1.6659248
432.5,0.0020001924,0.002498293
500.0,0.0009350516,0.054829627
320.5,0.6135625,0.07439889
223.0,0.006766729,0.07415633
296.25,0.04249627,0.060779776
417.0,0.009937232,0.011422114
500.0,0.0005926984,0.0015610814
500.0,7.954432e-05,-0.002497013
500.0,0.0001776503,0.012692781
500.0,2.1012966e-06,0.0006394767
500.0,4.861562e-06,0.00028959394
487.5,0.0003781985,0.0015292981
393.0,0.110858634,-0.69397455
302.25,0.39419988,0.7366163
162.57142857142858,0.2484194,0.44966915
110.77777777777777,0.95819515,0.37485573
113.88888888888889,0.80680615,1.8510039
144.57142857142858,0.66092515,-0.8780062
167.66666666666666,0.002003606,0.011518875
185.2,0.08575471,0.2498456
148.83333333333334,0.423996,0.88224494
227.4,0.030367594,0.07980184
457.0,0.009261595,0.013181335
500.0,0.00065949024,0.0011850129
455.5,0.00066892826,0.0033712832
500.0,0.00013465999,0.0010776912
410.3333333333333,0.00027056877,0.004040047
461.0,0.0053688893,-0.04573769
500.0,1.373738,-1.4520961
500.0,0.0003149195,0.001144034
500.0,3.9425737e-05,0.00061003806
500.0,7.004762e-05,-0.0011228825
500.0,1.716247e-05,0.0003886586
500.0,1.3804529e-06,-8.2883744e-05
411.5,0.22836429,-0.1478271
301.5,0.0015157629,0.107156165
330.6666666666667,0.20822255,-0.5866524
203.25,0.034300357,0.013294929
155.625,0.16312917,0.070675276
107.0,0.33157852,0.04168967
118.75,0.00055991707,0.0036415297
109.88888888888889,0.9242176,0.2800566
119.44444444444444,0.17092375,0.16259494
151.33333333333334,0.07595665,0.013229661
186.16666666666666,0.55823946,-0.13348606
284.0,0.0662889,0.02306308
419.6666666666667,1.2309711,0.21111856
221.8,0.20086293,0.16425377
178.8,0.29792598,0.061515227
172.83333333333334,0.1205905,0.18235862
243.75,0.0037318124,0.002000233
500.0,0.007161432,0.025324319
500.0,4.1267136e-05,0.004572019
477.5,0.0003170895,0.0035319654
500.0,9.094947e-07,0.00022842803
452.0,0.7088275,-0.45687056
410.0,0.15988527,0.41164944
490.3333333333333,0.19283082,0.12384873
500.0,0.16805921,-0.1841125
500.0,0.10251702,-0.36047107
432.0,0.00029809127,0.0015315183
488.0,7.7650475e-05,-0.004741331
500.0,0.0010116817,-0.017214157
500.0,0.03674157,0.17103456
500.0,0.00014863932,-0.013375991
500.0,6.175251e-07,3.550563e-05
500.0,2.5669578e-08,-1.8805453e-05
500.0,1.0451768e-06,-0.00012387193
461.0,0.00022269879,0.0010170621
483.5,0.0013697543,0.020784184
500.0,0.0016467972,0.03830417
423.3333333333333,0.09278334,0.14658861
206.25,0.1609303,0.03188281
101.18181818181819,0.8595236,0.36430803
97.6,0.35223562,0.29780492
184.0,1.8050284,-1.8270819
179.5,0.32801646,0.032748014
203.8,0.0003744983,-0.0092580225
246.25,1.5012195,0.15403493
384.5,0.003700187,-0.004507713
500.0,0.005402483,0.014548632
500.0,0.0017232075,0.015179818
500.0,0.0028456599,0.025930697
500.0,0.0011085356,0.018311504
338.0,0.058429576,-0.13325973
486.5,0.051486254,0.014524575
500.0,0.000121875724,0.0016902615
500.0,5.420443e-05,0.0019026621
500.0,0.02746754,0.025870766
450.0,0.23831429,-0.42475367
500.0,0.00012322707,0.0011252934
466.0,0.1544892,0.30223605
500.0,0.0014762217,-0.01713515
500.0,0.0002119029,0.0037905953
500.0,0.0013450189,0.0021066116
383.0,0.019826923,0.13988476
500.0,0.012953924,0.022475397
500.0,1.8020777,-0.39611965
416.0,0.012751529,-0.15472692
500.0,0.0118115,-0.040798783
500.0,3.875792e-05,0.0020236275
500.0,1.9581057e-05,-0.0016530515
500.0,0.002582611,0.015130315
496.0,0.00038986,0.001340676
500.0,0.00015427265,0.0063452786
500.0,1.2531877e-05,0.001477892
500.0,1.1526572e-05,0.0043804036
500.0,5.775655e-06,0.0014625442
500.0,8.381903e-09,-1.4167052e-05
397.3333333333333,0.013675749,-0.22208494
479.5,0.93251413,-0.17040175
303.0,0.41606003,-0.26396927
231.25,0.21750775,0.28228468
192.33333333333334,0.059970282,-0.019131415
144.5,0.8914822,0.74197924
134.25,0.005903128,-0.06437727
176.33333333333334,0.053351723,-0.0041959207
158.33333333333334,0.17099947,-0.6417652
191.2,0.31816822,0.3147173
208.8,0.03139184,0.031197345
272.3333333333333,1.6035935,1.4644436
396.5,0.02959349,0.24326342
449.3333333333333,0.01537046,-0.08137043
500.0,0.00063580374,0.05402909
500.0,0.000354257,0.011597408
445.5,0.008267742,0.054561283
394.0,0.003954079,0.005173938
500.0,0.00053404603,0.031684447
500.0,0.00021079375,0.0043688477
500.0,4.5281136e-05,0.006363009
500.0,5.343987e-06,0.00020121507
500.0,4.963018e-06,-0.0022501927
500.0,1.5847036e-06,-0.0003344987
500.0,8.381903e-09,0.000111571004
500.0,3.3527613e-08,-5.1379604e-05
500.0,1.3411045e-07,-0.0005162228
500.0,0.00048851414,-0.0015344233
500.0,5.9977756e-06,-7.9702346e-05
500.0,3.6089332e-06,-0.0006217666
500.0,3.8745347e-06,-0.00041210203
500.0,1.3448298e-06,2.0849166e-05
500.0,1.4551915e-09,2.5838779e-06
500.0,2.3283064e-10,-1.0545739e-06
495.0,0.00066656247,0.0012839794
485.5,0.0005651647,0.009810267
500.0,7.5646676e-05,0.0027790756
483.0,0.0018633998,0.012016444
500.0,54.699966,4.4178042
500.0,0.3125898,-0.070270814
500.0,0.057829916,0.18551038
356.0,0.09838238,0.23805517
433.3333333333333,0.0032802955,-0.0039114584
500.0,0.91112524,-1.0594457
496.5,0.08735283,0.35957164
500.0,0.0025888183,0.09759586
491.5,0.0007183506,-0.022443462
500.0,0.0025293827,0.017091893
500.0,0.003680721,0.040086757
500.0,0.013905108,-0.034282338
352.0,0.0017099315,0.008181046
378.0,0.0025779605,0.10143938
465.0,0.0031129438,0.012609723
500.0,0.00018112455,0.0019788523
500.0,7.301569e-05,0.008208524
466.5,0.00052912073,0.018976143
500.0,0.00053158053,0.013473379
500.0,0.00038385764,0.002173385
500.0,0.018922199,0.0034102444
500.0,5.343987e-06,0.0016804306
500.0,8.055009e-06,-3.07849e-05
500.0,3.934838e-08,-1.0671616e-05
500.0,2.6915222e-07,-4.577064e-05
500.0,3.274181e-07,0.0006601063
500.0,2.4592737e-07,-0.0001286518
500.0,4.5634806e-08,-9.9374054e-05
439.6666666666667,5.510688e-05,0.0018420226
421.5,0.005410337,0.010777549
235.0,0.0045171464,0.16987893
209.2,0.20762591,0.029951418
203.4,0.15349522,0.17175467
206.75,0.23629618,0.046284057
197.0,0.09979452,0.07294583
197.8,0.004822295,0.026871834
173.8,0.24976355,-0.015243882
167.0,0.10005499,-0.07678918
168.0,2.3326159,0.5098831
160.0,0.0021298416,0.0021808168
171.0,0.024797022,0.022396212
177.66666666666666,0.36729026,0.2905356
173.66666666666666,0.06887662,0.018580452
163.5,0.096037,0.049510926
177.2,843.18164,-10.9315815
175.83333333333334,0.21836968,0.058819536
175.5,0.5311075,0.11518219
202.6,0.041114222,0.11596801
285.6666666666667,0.029967405,0.01536482
409.5,0.004571341,0.009053643
500.0,0.00011278689,0.0069750394
461.0,0.03000704,0.071670175
500.0,0.009318954,0.019119523
500.0,0.030245401,-0.0656529
500.0,0.012069941,0.21053673
500.0,4.5383873e-05,-0.0011787938
500.0,0.0011672082,-0.0051324246
500.0,3.7849532e-06,0.00012811605
500.0,8.3121995e-05,0.004594122
500.0,6.928167e-06,-0.00016498749
424.3333333333333,0.0008853385,0.039237395
