V_Values_0,V_Values_20000,V_Values_40000,V_Values_60000,V_Values_80000,V_Values_100000,V_Values_120000,V_Values_140000,V_Values_160000,V_Values_180000,V_Values_200000,V_Values_220000,V_Values_240000,V_Values_260000,V_Values_280000,V_Values_300000,V_Values_320000,V_Values_340000,V_Values_360000,V_Values_380000,V_Values_400000,V_Values_420000,V_Values_440000,V_Values_460000,V_Values_480000,V_Values_500000
0.063257545,62.114357,88.29168,84.97231,100.11588,97.87723,99.99043,94.46447,99.9935,99.98902,99.9985,100.00047,100.00299,100.00119,99.99747,99.997375,99.997955,99.999794,97.151726,99.99983,95.277885,98.98013,99.99488,99.86976,99.99616,99.9939
0.05591026,61.46421,88.28002,86.01621,100.11579,97.87764,99.99183,94.4645,99.99379,99.98818,99.9985,100.00047,100.00299,100.00119,99.99746,99.997375,99.997955,99.999794,97.15162,99.99986,95.277824,99.020226,99.995476,99.86072,99.99651,99.9939
0.044299513,61.70562,88.289,84.86222,100.116165,97.877625,99.989494,94.464836,99.99362,99.986595,99.99851,100.00048,100.00298,100.00119,99.99746,99.997375,99.997955,99.999794,97.151726,99.99983,95.277885,99.00391,99.995186,99.87301,99.99628,99.9939
0.030233875,60.924923,88.27379,85.8455,100.11607,97.877975,99.990944,94.46483,99.993866,99.98525,99.99851,100.00048,100.00298,100.00118,99.99746,99.997375,99.997955,99.999794,97.15162,99.99986,95.27784,99.035515,99.99567,99.86451,99.99662,99.9939
0.015619472,61.167908,88.28541,84.664024,100.11637,97.877914,99.988625,94.46482,99.99371,99.98403,99.99853,100.00048,100.00298,100.00119,99.99746,99.99738,99.997955,99.999794,97.15171,99.99983,95.277885,99.02165,99.99535,99.875824,99.99639,99.9939
0.0018729493,60.218853,88.2666,85.574875,100.11629,97.87823,99.990135,94.464745,99.99393,99.98214,99.99853,100.00049,100.00298,100.00119,99.99746,99.997375,99.997955,99.99979,97.15161,99.99986,95.27783,99.046844,99.99578,99.86794,99.99673,99.99391
-0.01030615,60.454285,88.28081,84.3785,100.11652,97.87815,99.987854,94.46441,99.9938,99.98136,99.99853,100.00049,100.00298,100.00119,99.99746,99.99738,99.997955,99.99979,97.15171,99.99983,95.277885,99.03491,99.99543,99.87828,99.99651,99.99391
-0.020830385,60.718296,88.25807,85.20541,100.11645,97.87842,99.98946,94.46423,99.99399,99.978905,99.99853,100.00049,100.00298,100.00119,99.99746,99.997375,99.997955,99.99979,97.1516,99.99986,95.27783,99.05514,99.99581,99.8711,99.99685,99.99391
-0.02997636,59.782932,88.27498,84.005165,100.11663,97.878334,99.98721,94.46361,99.99388,99.97862,99.998535,100.00049,100.002975,100.00119,99.99746,99.997375,99.997955,99.99979,97.15171,99.99983,95.277885,99.044586,99.9954,99.880424,99.99665,99.99392
-0.0381539,60.10116,88.24765,84.73771,100.11657,97.878586,99.988884,94.463234,99.99404,99.97559,99.998535,100.00049,100.00298,100.00118,99.99746,99.997375,99.997955,99.99979,97.1516,99.99986,95.27784,99.06087,99.9958,99.87406,99.99696,99.99393
