Mean episodic reward,Critic loss,Actor loss
nan,0.99893564,0.6478314
19.918367346938776,192.74623,-8.90852
19.784313725490197,0.030051,0.10349036
21.434782608695652,0.23171246,0.42585373
35.06896551724138,6.0242906,-1.6995286
34.82142857142857,32.570076,-6.005561
53.31578947368421,40.038143,-8.595014
43.608695652173914,0.34840748,0.46184626
48.333333333333336,0.30224535,-0.3586796
62.875,16.260973,-2.7626648
63.0,0.2747621,0.14830962
156.0,0.25309944,0.18841562
158.0,0.1606672,0.25181618
91.81818181818181,71.65293,2.8699245
109.22222222222223,0.10060597,0.17228003
166.4,0.18727647,0.20285943
118.0,3.3103304,-0.4312667
145.14285714285714,0.8343042,-0.61214095
141.28571428571428,2.1704118,0.2653636
133.125,2.0595794,0.3373963
201.6,0.15901093,0.11539674
183.0,0.19877915,0.14964011
210.5,0.16094866,0.21558239
221.5,0.10575199,0.09475236
291.0,1.4284893,0.12863703
207.4,0.016972758,0.09082131
201.2,0.11838971,0.19413698
255.75,0.066758715,0.12660335
287.0,0.22047822,0.15634994
251.0,0.034317315,-0.11396396
272.75,0.006107689,-0.061016154
264.5,0.059251267,0.0937888
268.25,0.004416886,-0.011910874
314.6666666666667,0.01940804,0.119562015
471.5,0.90795285,-0.37718844
249.5,0.015241149,-0.066540636
250.0,0.5763399,-0.40429643
378.0,0.036011107,0.044423368
229.75,0.13809022,-0.6063109
255.0,0.00084228907,-0.011460503
269.5,0.049395904,0.09342211
277.3333333333333,0.039521094,0.06753036
391.5,0.012081678,0.02375278
323.75,2.774998,0.5910952
493.5,0.014276414,0.07890833
500.0,0.03951503,0.032440446
361.5,0.006228123,0.024006559
500.0,0.0123684835,0.021170478
441.3333333333333,0.04964718,-0.23225583
341.6666666666667,0.042022623,0.13390115
459.5,0.027157366,0.031915754
500.0,0.010115996,0.30260754
374.0,0.045703284,0.004498715
477.0,0.5826239,1.1030788
474.0,0.026926517,0.14853512
366.0,0.026183069,0.05965817
344.3333333333333,0.069293715,0.085747115
436.5,1.2867582,0.5698224
500.0,0.020481097,0.037974525
432.6666666666667,0.048279762,0.0353186
207.8,0.015204437,0.061822474
163.0,0.098971955,0.067948006
165.16666666666666,0.0035978763,-0.017247524
183.8,0.30242363,-0.19895712
279.75,0.012258425,0.01113054
364.5,1.1327518,0.27178124
396.0,7224.7563,-1.9340398
408.6666666666667,0.015234556,0.005181293
486.0,0.039898135,0.04408046
430.6666666666667,0.027411932,0.009127788
500.0,0.025301753,0.14132555
500.0,0.024760993,0.017789906
500.0,0.034195874,0.03328672
500.0,0.036557537,0.0073250327
486.5,0.028865665,0.038608234
452.5,0.023774575,0.044291977
323.0,0.055937562,0.056530617
419.6666666666667,0.0010306984,-0.0042676264
461.0,0.039439235,0.17381077
300.5,2.8838775,0.32992855
191.6,0.5675668,0.050838318
280.75,0.00784796,-0.02719614
366.0,0.0011971118,0.016664863
297.3333333333333,0.19198748,0.07336211
500.0,1.9182309,-0.82950586
459.0,0.15692168,0.20782974
500.0,0.010710747,0.013173854
500.0,0.016825972,0.092256784
500.0,0.57323956,0.10917873
349.0,0.062174268,0.09895434
499.5,0.18567531,0.10560979
500.0,0.003999304,0.022651257
500.0,0.1289147,0.23797227
344.0,0.07662783,0.10160096
422.0,0.016689679,0.056682117
426.5,0.29030055,0.022219133
500.0,0.012967821,0.05246017
500.0,0.2776651,0.3209402
347.0,0.01618885,0.014998612
500.0,0.017568301,0.0363751
500.0,0.01778334,0.008353099
500.0,0.020337224,0.033660505
500.0,0.018848807,0.021703187
500.0,0.024402143,0.066049665
500.0,0.021301495,0.073228784
500.0,0.019841965,0.057448573
500.0,0.02011371,0.048494495
397.6666666666667,0.45995492,-0.17940144
500.0,0.0021588115,0.026228428
374.6666666666667,0.23973168,0.9883345
250.0,0.28027633,0.014414647
228.4,2.2942293,1.2934827
436.5,0.0054880567,-0.0345763
456.5,0.02999911,0.30960932
393.6666666666667,0.0053309426,0.05190774
500.0,0.026450405,0.05911855
500.0,0.026592046,0.009530608
500.0,0.025929373,0.042694658
500.0,0.026116446,0.04840629
500.0,0.0023648536,0.023733964
500.0,0.024147764,0.1629298
493.5,0.03735835,0.24997018
500.0,0.023283064,0.03156158
500.0,0.022404429,0.048733402
500.0,0.022342805,0.009195992
500.0,0.021558372,0.13851193
488.0,0.019278588,0.17252275
489.5,0.022128923,0.054965194
457.0,0.022702327,0.039269842
471.5,0.022704626,0.031108633
489.0,0.023039235,0.05211247
492.0,0.022916645,0.030076744
496.0,0.022088084,0.03160617
377.0,0.0210683,0.10221757
412.5,0.02406958,0.22907963
500.0,0.75907016,0.22687906
500.0,0.018009922,-0.1499396
500.0,0.005166235,-0.01764976
500.0,0.025248384,0.011617748
301.5,0.28990605,0.15747647
381.0,0.040679127,-0.10298146
500.0,0.43449774,0.5063701
500.0,0.019790415,0.013703582
500.0,0.24830154,0.030728899
500.0,0.046749808,0.045004386
437.6666666666667,0.0127739385,0.016097983
342.0,0.01881321,0.010300735
231.0,0.07905007,-0.18113825
256.0,0.0023864214,-0.10524141
323.5,0.017218152,0.25330412
500.0,0.22984691,0.07598781
474.3333333333333,0.01979256,0.0322905
500.0,0.019708928,0.03474031
500.0,0.021965794,0.019727446
470.0,0.007940829,0.051540814
229.5,0.10523161,0.36896032
191.2,0.28243735,-0.12544388
247.5,1.0583372,-0.26924965
301.0,0.084485956,0.29448003
428.6666666666667,0.018001731,0.10370561
459.5,0.026903989,0.05485457
363.5,0.024383077,0.12830123
500.0,0.023371624,0.016318828
406.3333333333333,0.026225058,0.026746888
500.0,0.027021749,0.012070292
500.0,0.027619483,0.1412407
500.0,0.025961325,0.03071962
500.0,0.00013679318,-0.0037154034
444.5,0.024809038,0.021549406
500.0,0.024425985,0.11517639
500.0,0.024183344,0.0739422
500.0,0.023741648,0.024526708
500.0,0.023607824,0.20111948
403.0,0.023320332,0.047181405
500.0,0.022856627,0.040977515
500.0,0.022546258,0.039112154
489.0,0.022217536,0.009426762
476.0,0.025571883,0.11114753
334.0,0.022523353,0.017501557
455.0,0.02914633,0.14024921
476.5,0.02858636,0.01445746
500.0,0.022736825,0.19985709
500.0,0.03138914,0.28427094
438.5,0.022734525,0.42351714
500.0,0.025120044,0.044347815
500.0,0.024249831,0.110145666
500.0,0.024502357,0.092406966
500.0,0.02365943,0.035549305
500.0,0.023840498,0.09829318
500.0,0.023783987,0.06618467
500.0,0.0085123265,0.0765434
387.5,0.023322662,0.14242783
500.0,0.022884317,0.027090646
500.0,0.5784617,0.44176966
500.0,0.0339171,0.21672052
500.0,0.022440987,0.010272929
500.0,0.022172071,0.042806886
454.6666666666667,0.025929373,0.15203275
500.0,0.023152862,0.016876472
500.0,0.025338173,0.047451753
500.0,0.024535807,0.01954954
500.0,0.023643004,0.011454168
500.0,0.023816943,0.18584192
417.5,0.02374635,0.16812775
454.5,0.7050812,0.20942251
500.0,0.018176172,0.06603127
394.3333333333333,0.02585326,0.09164076
500.0,0.026301717,0.08784295
500.0,0.025939202,0.084128946
404.0,0.096240446,0.18537405
302.5,0.027624555,0.031032747
474.0,0.8141554,0.22409876
417.0,0.018242061,0.03408754
500.0,0.007516966,0.03948857
500.0,0.019204505,0.014076453
500.0,0.017877065,0.09099965
422.6666666666667,0.025224144,0.03802619
500.0,0.022320002,0.03131926
500.0,0.023897076,0.20280565
500.0,0.02418809,0.004504657
500.0,0.024079049,0.112718925
436.0,0.024055379,0.005496242
500.0,0.023937194,0.18101557
500.0,0.023598447,0.01353626
500.0,0.023833431,0.009131154
372.0,0.02732106,0.06427786
500.0,0.026856456,0.017267529
408.5,0.026679207,0.03473412
500.0,0.025774809,0.011648592
500.0,0.025352748,0.054275822
399.6666666666667,0.028702572,0.005202854
461.0,0.027985856,0.04573956
403.5,0.027583992,0.06529222
500.0,0.026146045,0.0069071674
431.0,0.02939695,0.28632963
500.0,0.028527053,0.007606527
500.0,0.027736256,0.02580547
461.5,0.02715988,0.0069904756
343.6666666666667,0.030120805,0.018957268
266.6666666666667,0.07907581,0.13108113
355.6666666666667,0.030104918,-0.036336526
306.6666666666667,1.0142103e-06,0.00027843696
391.3333333333333,0.23707937,0.018303245
460.5,0.024071947,0.02038569
500.0,0.023570327,0.08946982
500.0,0.029901406,0.03914205
391.0,0.02355393,0.002676707
500.0,0.022633407,0.15619875
467.0,0.025486551,0.10514134
471.0,0.026035134,0.10013316
500.0,0.025289617,0.04229663
410.5,0.025161175,0.26147646
500.0,0.024758592,0.07081708
500.0,0.024383077,0.08962308
500.0,0.024045913,0.005644046
500.0,0.023772223,0.029664245
341.6666666666667,0.027102074,0.07204512
500.0,0.026500061,0.11112895
348.3333333333333,0.03279959,0.04290925
491.5,0.028743949,0.0065693837
391.6666666666667,0.032000348,0.09098616
305.0,1.2959872,1.513026
177.66666666666666,0.0026848966,0.016492466
246.25,3.7800565,0.62704843
500.0,0.045468718,0.011463007
500.0,0.052453272,0.034588628
500.0,0.041872613,0.07653949
500.0,0.05324604,0.1717921
500.0,0.037980262,0.049230486
500.0,0.031502783,0.08437723
487.0,0.030484704,0.25902995
497.0,0.012960872,0.0035879333
500.0,0.028149463,0.1097063
500.0,0.023572668,0.0059028696
500.0,0.026242359,0.08162219
500.0,0.025738075,0.09175205
