V_Values_0,V_Values_20000,V_Values_40000,V_Values_60000,V_Values_80000,V_Values_100000,V_Values_120000,V_Values_140000,V_Values_160000,V_Values_180000,V_Values_200000,V_Values_220000,V_Values_240000,V_Values_260000,V_Values_280000,V_Values_300000,V_Values_320000,V_Values_340000,V_Values_360000,V_Values_380000,V_Values_400000,V_Values_420000,V_Values_440000,V_Values_460000,V_Values_480000,V_Values_500000
,54.001266,73.84674,80.31245,86.54257,87.29714,84.77658,26.538353,88.04848,83.39484,84.07455,81.410416,81.79505,85.1715,82.01132,86.130974,84.67198,80.839485,84.58588,84.39632,84.626045,86.71445,85.078384,84.80062,68.66132,86.39257
,55.995644,73.80337,80.33292,86.542465,87.29619,84.77721,30.78219,88.04765,83.39484,84.07455,81.410416,81.793884,85.171524,81.59923,86.131035,84.67198,80.69704,84.58588,84.39632,84.626045,86.714355,85.07819,84.80061,69.93379,86.39257
,54.96831,73.769554,80.30843,86.542595,87.30443,84.77538,25.340227,88.04842,83.39484,84.07455,81.41042,81.79521,85.171455,81.728806,86.13098,84.67198,80.814354,84.58588,84.39632,84.626045,86.71455,85.078354,84.80061,68.83331,86.39257
,56.77857,73.739456,80.33197,86.54247,87.30299,84.77612,29.77795,88.047585,83.39484,84.07455,81.41042,81.79429,85.17149,81.28714,86.131035,84.67197,80.63393,84.58588,84.39632,84.626045,86.714455,85.07816,84.80061,70.1667,86.39257
,55.965332,73.705635,80.30399,86.54261,87.31054,84.77723,24.675518,88.04837,83.39484,84.07455,81.410446,81.79113,85.17139,81.431,86.13099,84.67198,80.779686,84.58588,84.39632,84.626045,86.71463,85.07831,84.80061,69.06977,86.39257
,57.539948,73.67561,80.33092,86.54271,87.31081,84.77658,29.367313,88.047516,83.39484,84.07455,81.41043,81.793915,85.17145,80.97876,86.13095,84.67198,80.869446,84.58588,84.39632,84.626045,86.71454,85.07848,84.80061,67.90067,86.39257
,56.94381,73.65531,80.299,86.542595,87.302315,84.77754,24.568106,88.04832,83.39484,84.07455,81.41045,81.79034,85.171326,81.12515,86.130974,84.67198,80.82198,84.58588,84.39632,84.626045,86.7147,85.078354,84.80061,68.4801,86.39257
,58.246403,73.59983,80.32973,86.542694,87.303024,84.77693,19.043556,88.04743,83.39484,84.07455,81.41045,81.79353,85.1714,80.6723,86.13094,84.67197,80.88207,84.58588,84.39632,84.626045,86.714615,85.07852,84.80061,69.74662,86.39257
,57.851204,73.61801,80.2933,86.542564,87.29462,84.77777,22.790136,88.04826,83.39484,84.07455,81.41048,81.789604,85.17127,80.814514,86.130974,84.67198,80.85093,84.58588,84.39632,84.626045,86.71476,85.07839,84.80061,68.61656,86.39258
,56.90618,73.518456,80.328354,86.54265,87.29573,84.777176,16.389313,88.04735,83.39484,84.07454,81.41046,81.79317,85.17136,80.363815,86.130936,84.67198,80.727394,84.58588,84.39632,84.626045,86.71481,85.078224,84.80061,69.943375,86.39257
