V_Values_0,V_Values_20000,V_Values_40000,V_Values_60000,V_Values_80000,V_Values_100000,V_Values_120000,V_Values_140000,V_Values_160000,V_Values_180000,V_Values_200000,V_Values_220000,V_Values_240000,V_Values_260000,V_Values_280000,V_Values_300000,V_Values_320000,V_Values_340000,V_Values_360000,V_Values_380000,V_Values_400000,V_Values_420000,V_Values_440000,V_Values_460000,V_Values_480000
,9.4825735,9.658704,9.895482,10.554738,9.395988,10.047971,9.858387,8.5946665,10.032908,9.703064,7.70401,4.1489673,4.424278,6.45671,8.4208145,9.109436,10.185552,10.186399,9.813181,9.856034,1.5743341,9.879844,6.909673,6.0156393
,9.490164,9.662494,9.896107,10.553922,9.402488,10.033888,9.830061,8.590776,10.033541,9.739119,7.6677322,4.0273767,4.4114895,6.3632393,8.397832,9.04155,10.18534,10.184533,9.890977,9.869551,1.5662441,9.639406,7.262065,5.980959
,9.480398,9.64697,9.888905,10.55465,9.387921,10.043668,9.874243,8.595901,10.035362,9.729805,7.6817293,4.0774107,4.3522663,6.7179813,8.43854,9.073071,10.185589,10.186779,9.862928,9.858572,1.5576084,9.780647,6.975506,6.0530844
,9.488128,9.650598,9.889413,10.553739,9.393664,10.031213,9.836939,8.592013,10.034817,9.711006,7.649088,3.9608843,4.220193,6.6356726,8.414217,9.112635,10.185377,10.18476,9.939505,9.874969,1.5472369,9.708393,7.294285,6.0301833
,9.477107,9.638426,9.882822,10.554555,9.3809805,10.039959,9.896389,8.597674,10.036254,9.7383995,7.662835,4.0071783,4.1506033,6.978672,8.443598,9.104252,10.185618,10.187136,9.921284,9.863143,1.5336385,9.783728,7.0406055,6.029584
,9.484976,9.64174,9.883256,10.55354,9.385962,10.030015,9.848621,8.593813,10.035839,9.721901,7.6336975,3.8956332,3.990207,6.9192677,8.42902,9.116165,10.185408,10.184969,9.971455,9.884558,1.5136292,9.963833,7.322625,6.027212
,9.472489,9.632045,9.891853,10.554446,9.375131,10.037803,9.919268,8.59996,10.03412,9.744514,7.646246,3.9392223,3.9240475,6.5437994,8.412396,9.115053,10.185642,10.187472,9.964161,9.870743,1.4850748,10.068367,7.1007032,6.150598
,9.480467,9.635004,9.893333,10.553319,9.379424,10.031528,9.863787,8.596164,10.034656,9.729977,7.620592,3.8326635,3.7656045,6.5644817,8.422629,9.110735,10.185433,10.1851635,9.986349,9.901986,1.4440448,10.015379,7.3448668,6.114558
,9.466205,9.627142,9.90177,10.554321,9.370334,10.038479,9.937443,8.602773,10.032294,9.748951,7.631338,3.8748155,3.7113814,6.164913,8.308853,9.11758,10.185661,10.187789,9.983923,9.883477,1.3894365,10.169868,7.1535215,6.4020414
,9.474207,9.62976,9.902971,10.553065,9.374073,10.037351,9.879284,8.599094,10.033001,9.735956,7.609187,3.9131196,3.572884,6.1451397,8.365275,9.101334,10.185455,10.185344,9.978127,9.936227,1.3264384,10.37845,7.360852,6.3899155
,9.483329,9.623263,9.911334,10.554173,9.36655,10.037804,9.949184,8.606154,10.034986,9.752174,7.6178007,3.8538547,3.5303504,6.4638405,8.20241,9.116647,10.185678,10.188089,9.98822,9.90723,1.2649136,10.45938,7.1982675,6.540559
,9.475506,9.625575,9.912378,10.552768,9.369918,10.034328,9.892303,8.602659,10.034401,9.740313,7.599139,3.8832126,3.4137726,6.3730564,8.217806,9.093955,10.185472,10.185513,9.985313,9.878454,1.2130554,10.5365505,7.371578,6.61075
,9.483994,9.6201,9.920949,10.553993,9.363739,10.036136,9.9553795,8.6101675,10.031855,9.754459,7.6055174,3.838728,3.3796992,6.72871,8.249473,9.114949,10.185689,10.1883745,9.990813,9.8981495,1.1852322,10.603365,7.234949,6.6049523
,9.4764805,9.622155,9.9221525,10.552407,9.366946,10.031442,9.901501,8.606932,10.032587,9.743372,7.590247,3.8624487,3.2833717,6.6490803,8.260036,9.0924835,10.185485,10.185672,9.989315,9.875078,1.1690881,10.985619,7.378374,6.7399426
,9.484413,9.617437,9.931335,10.553767,9.36185,10.03396,9.957525,8.614877,10.034692,9.755959,7.5944786,3.828485,3.1642156,6.9936953,8.417578,9.113536,10.1856985,10.188648,9.9924755,9.894421,1.1611986,11.034651,7.263602,7.109194
,9.477327,9.619288,9.933175,10.551959,9.365125,10.028428,9.906708,8.611988,10.0340395,9.745354,7.582388,3.848312,3.1179526,6.9360714,8.288967,9.096472,10.185494,10.1858225,9.991505,9.874422,1.1563969,10.713232,7.3823404,7.2045636
,9.484743,9.6151085,9.925177,10.553475,9.356139,10.031087,9.95681,8.620349,10.035698,9.756752,7.5847063,3.8217711,3.0463006,6.5654106,8.508133,9.111742,10.185705,10.1889105,9.993797,9.894747,1.153981,10.686009,7.2837515,7.316818
,9.478169,9.616814,9.924976,10.551395,9.350972,10.025193,9.908257,8.6179,10.035197,9.74641,7.575451,3.8388596,3.0244584,6.5893536,8.467039,9.101805,10.185502,10.185966,9.992817,9.876335,1.1523805,10.465826,7.3840747,7.430235
,9.485078,9.612971,9.916885,10.553088,9.338678,10.027486,9.953964,8.626631,10.03651,9.756857,7.576187,3.8175864,2.9798527,6.191782,8.343918,9.107889,10.18571,10.189163,9.992002,9.898874,1.1513805,10.507622,7.294276,7.3714585
,9.479085,9.6145935,9.916899,10.550675,9.33792,10.021799,9.906485,8.624709,10.036135,9.746653,7.5692997,3.8328166,2.9714541,6.175702,8.607277,9.103757,10.185507,10.186103,9.993061,9.881041,1.1509256,10.232559,7.3835955,7.610424
,9.485468,9.610871,9.908898,10.552561,9.322773,10.023302,9.949308,8.633738,10.034586,9.75625,7.568824,3.8152876,2.940951,6.5009127,8.212864,9.099823,10.185712,10.189408,9.992455,9.90743,1.1506159,10.198311,7.2936077,7.793192
,9.480116,9.61248,9.909048,10.549752,9.326171,10.018485,9.901518,8.632412,10.035081,9.7461815,7.563734,3.8293362,2.94009,6.4133244,8.074789,9.100153,10.185509,10.186235,9.993309,9.889125,,9.979651,7.3803763,7.8524246
,9.485937,9.618193,9.901258,10.551833,9.308701,10.01886,9.942856,8.6416445,10.033006,9.754871,7.562381,3.814446,2.9169629,6.7711086,8.144794,9.083059,10.185713,10.189648,9.9928,9.922523,,9.804666,7.2801666,7.618365
,9.481271,9.61786,9.901449,10.553639,9.315774,10.015674,9.893171,8.640941,10.033649,9.745115,7.558446,3.8277926,2.881135,6.6962814,8.1779175,9.089821,10.18551,10.186363,9.993589,9.901825,,8.909234,7.3733563,7.4914303
,9.48647,9.625018,9.894021,10.551995,9.296508,10.014695,9.934307,8.650291,10.030665,9.752672,7.5564537,3.8326302,2.8767662,6.294286,8.31872,9.090223,10.185712,10.18988,9.993076,9.949595,,8.63102,7.252907,7.738594
,9.482533,9.624461,9.894191,10.553713,9.306677,10.014015,9.880861,8.650177,10.031535,9.743633,7.5529747,3.8232088,2.842513,6.2886047,8.279635,9.09208,10.185507,10.186487,9.993977,9.922907,,8.029108,7.3609214,7.745491
,9.487027,9.634308,9.887352,10.552089,9.286086,10.011585,9.922998,8.645239,10.033974,9.749666,7.5504074,3.8222966,2.843469,6.635701,8.40259,9.077545,10.185708,10.190109,9.993332,9.896965,,7.937899,7.2118983,7.925724
,9.483853,9.633336,9.887503,10.553748,9.298781,10.014419,9.863489,8.647125,10.033208,9.741993,7.546609,3.8145947,2.809926,6.553323,8.413727,9.087015,10.185502,10.186608,9.994579,9.915081,,8.281858,7.3408737,7.9255676
,9.487531,9.647269,9.896011,10.552121,9.277267,10.010581,9.907694,8.64184,10.0351095,9.746046,7.5432663,3.810286,2.8151727,6.1558914,8.395975,9.043251,10.185703,10.190335,9.993677,9.895776,,8.24383,7.1588,7.7434998
,9.485147,9.645694,9.897331,10.553749,9.291972,10.018099,9.839256,8.643032,10.034522,9.740509,7.538189,3.8045192,2.7825878,6.1347523,8.414614,9.060989,10.185494,10.186727,9.993246,9.915426,,8.039399,7.310512,7.6884556
,9.481408,9.665151,9.905693,10.552091,9.269873,10.013051,9.886177,8.637003,10.036026,9.742231,7.533476,3.7986856,2.7912397,6.451169,8.435921,9.067161,10.185696,10.1905575,9.993624,9.899799,,8.172593,7.097043,7.4088135
,9.489016,9.662887,9.90676,10.553716,9.286146,10.026617,9.805298,8.637382,10.03558,9.746658,7.525751,3.7951393,2.7597213,6.362442,8.428978,9.044065,10.185485,10.186843,9.993274,9.923679,,7.9493084,7.266965,7.266212
,9.483923,9.688987,9.915143,10.551997,9.263756,10.044021,9.854492,8.630254,10.03373,9.737282,7.518442,3.7891474,2.71204,6.7191057,8.347747,9.243047,10.185686,10.190778,9.993626,9.911616,,8.091484,7.0315456,7.3247786
,9.491416,9.686202,9.91616,10.553644,9.224546,10.032049,9.927502,8.629708,10.034285,9.742712,7.505929,3.7620158,2.7098074,6.640274,8.381479,9.092984,10.185472,10.186957,9.993292,9.943416,,7.876916,7.2079363,7.2530227
